T[s],ecef_x[m],ecef_y[m],ecef_z[m],ecef_vx[m/s],ecef_vy[m/s],ecef_vz[m/s],lon[deg],lat[deg],alt[m],azimuth[deg],back_azimuth[deg],distance_2d[m],elevation[deg],distance_3d[m],East[m],North[m]
-13.4,-3783425,2804038,4287262,0,0,0,143.45647029036,42.50616995898559,62.132731094025075,-34.812723964894786,145.18726159629225,3.0765513501668655,87.16526936610524,62.20885340056224,-1.7563905839067615,2.525917719755976
-13.2,-3783427,2804035,4287255,0,0,0,143.4565141035392,42.50612459555617,57.270725646056235,143.72173698987962,-36.27824784571311,3.1175150876702964,86.8841962024749,57.35551339102192,1.8446566892621947,-2.5131935899592324
-12.9,-3783426,2804038,4287265,0,0,0,143.45647753480216,42.50618498161519,64.75201377272606,-15.470514508893919,164.52947594714004,4.352374055094476,86.15458872133989,64.89812360568497,-1.160962867711466,4.194678192097065
-12.8,-3783426,2804036,4287256,0,0,0,143.45649708433274,42.50613249700457,57.793076518923044,164.75165630566698,-15.248340029278381,1.6951543018863962,88.31991383764736,57.81793183459002,0.4458312165778402,-1.6354762711603852
-12.4,-3783426,2804039,4287261,0,0,0,143.45646776004062,42.5061548141068,62.48829154111445,-66.75931909039582,113.24066476113404,2.1378340425789744,88.04057512757699,62.52485037263924,-1.9643603599163384,0.8435773645605442
-12.3,-3783429,2804038,4287257,0,0,0,143.456499268114,42.50611722989795,61.12348079960793,169.36901243424478,-10.630982425187597,3.3895737079215627,86.82594061931326,61.21739225891179,0.6253184876376062,-3.3313941091458616
-11.9,-3783431,2804037,4287257,0,0,0,143.45652353173645,42.506111078200746,61.8690736182034,146.87605171247236,-33.12392675278102,4.7937784552013065,85.56942464837567,62.05451298859918,2.619570112081285,-4.0147433673203405
-11.5,-3783428,2804037,4287269,0,0,0,143.45650179844174,42.50620537568185,68.20028475951403,7.349974069112818,-172.6500190806495,6.5136357409207255,84.54437381154352,68.51062904282956,0.8332874821452789,6.460114746465411
-11.4,-3783427,2804036,4287252,0,0,0,143.45650432877096,42.50610106445667,55.68267523963004,168.51997620088315,-11.480015239220933,5.231767654546211,84.6324279410698,55.92791534317424,1.0412592074972054,-5.127101720656442
-11.0,-3783427,2804039,4287267,0,0,0,143.45647500448112,42.506189746070966,67.13458293769509,-16.160889725832217,163.83909902054035,4.91828009082525,85.80999598707754,67.31449847744591,-1.368932153255655,4.723928853358278
-10.9,-3783426,2804037,4287254,0,0,0,143.45648730956623,42.506115602367785,56.880694781430066,-174.1868932939345,5.8131037666118175,3.530339797732882,86.4484533690558,56.9901459719631,-0.35756650765789055,-3.512185257081122
-10.6,-3783426,2804038,4287265,0,0,0,143.45647753480216,42.50618498161519,64.75201377272606,-15.470514508893919,164.52947594714004,4.352374055094476,86.15458872133989,64.89812360568497,-1.160962867711466,4.194678192097065
-10.5,-3783427,2804036,4287255,0,0,0,143.45650432877096,42.50612097383728,57.7096817586571,160.34605604603408,-19.653935394068412,3.095867071969188,86.9292803645781,57.79266183186913,1.041258877497764,-2.915505595490287
-10.1,-3783425,2804039,4287263,0,0,0,143.45646051559766,42.50617297371005,63.247356929816306,-41.82152072195699,138.17845823472112,3.8388415580815223,86.52665454788706,63.363750387075704,-2.559787266073892,2.8608029747781862
-10.0,-3783424,2804036,4287251,0,0,0,143.45648259544885,42.50610908812339,53.23018318042159,-170.02443654617667,9.975557329186557,4.300828943147083,85.38071815643309,53.40364716964048,-0.7450246118853096,-4.235807824476554
-9.6,-3783426,2804037,4287265,0,0,0,143.45648730956623,42.50618860333673,64.31305783521384,-4.447662437651031,175.55233462289323,4.610875490229093,85.89923936358403,64.47813257920825,-0.35756609172982406,4.596990241064303
-9.5,-3783427,2804038,4287250,0,0,0,143.45648477924192,42.506080548091084,55.209251053631306,-175.63332889551802,4.366666455367891,7.427684683777874,82.33760932556656,55.70665940140835,-0.5655367116318635,-7.406123681753163
-9.2,-3783426,2804037,4287268,0,0,0,143.45648730956623,42.50620851266215,66.34006773587316,-3.006238763645514,176.9937582968982,6.81796294750092,84.1321464510544,66.6894984683026,-0.3575659782592034,6.808580272324545
-9.1,-3783427,2804040,4287250,0,0,0,143.45646522972277,42.50607330465163,56.08716462831944,-165.18069802324808,14.819284118637398,8.493256032686787,81.38914448506974,56.72658489703905,-2.172332409367108,-8.210747221780963
-8.7,-3783426,2804037,4287269,0,0,0,143.45648730956623,42.506215149101116,67.01573787070811,-2.7130018114793346,177.28699524906418,7.5542437373327385,83.56857206693363,67.44016400334812,-0.3575659404322972,7.545776636057661
-8.3,-3783425,2804038,4287269,0,0,0,143.45647029036,42.506216414088314,66.86242037452757,-12.871613323692577,167.12837223748807,7.884417733495568,83.27473784781729,67.32568084569438,-1.7563892837012434,7.6862955759168425
-8.2,-3783425,2804038,4287269,0,0,0,143.45647029036,42.506216414088314,66.86242037452757,-12.871613323692577,167.12837223748807,7.884417733495568,83.27473784781729,67.32568084569438,-1.7563892837012434,7.6862955759168425
-8.1,-3783427,2804040,4287253,0,0,0,143.45646522972277,42.5060932140399,58.11417007446289,-160.09434562891238,19.90563651296975,6.3803470790540535,83.7345975030284,58.463369662488596,-2.1723317200452423,-5.999150252100615
-8.1,-3783427,2804040,4287253,0,0,0,143.45646522972277,42.5060932140399,58.11417007446289,-160.09434562891238,19.90563651296975,6.3803470790540535,83.7345975030284,58.463369662488596,-2.1723317200452423,-5.999150252100615
-7.8,-3783425,2804039,4287266,0,0,0,143.45646051559766,42.50619288304384,65.2743662269786,-26.777820518606212,153.22215843806794,5.68169753480065,85.02532346787297,65.5211765249273,-2.55978645433922,5.072393930398271
-7.7,-3783426,2804039,4287251,0,0,0,143.45646776004062,42.506088449541366,55.731601778417826,-163.2537393634069,16.746244488133158,6.817536247564977,83.02577104074766,56.147041215677675,-1.964362437404995,-6.528405678370077
-7.3,-3783426,2804037,4287267,0,0,0,143.45648730956623,42.50620187622176,65.66439768113196,-3.370465031188963,176.62953202935492,6.081903824110669,84.7083035854954,65.94545228407779,-0.35756601611799493,6.071383752477641
-7.2,-3783425,2804038,4287249,0,0,0,143.45647029036,42.506083685039215,53.34903353173286,-166.02506943237188,13.974916128827033,7.272929409782854,82.23687821007343,53.84250069387232,-1.7563929991958045,-7.057661498829505
-6.89,-3783426,2804039,4287269,0,0,0,143.45646776004062,42.50620790565714,67.89364949986339,-16.246019675596845,163.75396417592486,7.0215270781772094,84.09549034151662,68.2557652137889,-1.9643586977290248,6.741152528776671
-6.7,-3783427,2804037,4287249,0,0,0,143.45649455400522,42.5060775333445,54.094626005738974,178.24000208542566,-1.7599959591851757,7.744664726824352,81.85239679146024,54.64621116263861,0.23786132924752418,-7.7410111561065404
-6.4,-3783427,2804037,4287266,0,0,0,143.45649455400522,42.50619035307037,65.58100129663944,2.8420443432743276,-177.15795370133438,4.797256634048002,85.81625983791903,65.7562270989048,0.23786090162566204,4.791356113293541
-6.3,-3783427,2804037,4287250,0,0,0,143.45649455400522,42.506084169810315,54.77029445767403,178.0548859502787,-1.9451120943319893,7.007849751155939,82.70863201856586,55.216801003997816,0.2378613041213176,-7.003811828909888
-5.9,-3783427,2804036,4287267,0,0,0,143.45650432877096,42.50620061123215,65.81771552283317,9.957702083083618,-170.04228935701235,6.021575780675663,84.77263711992072,66.09259452863849,1.0412575558407873,5.930864826045539
-5.8,-3783426,2804038,4287253,0,0,0,143.45647753480216,42.50610534418685,56.643982423469424,-165.98647617254824,14.013514283492952,4.7943834991396805,85.16197923993857,56.84652019189157,-1.1609643411924984,-4.65169592033941
-5.5,-3783427,2804037,4287269,0,0,0,143.45649455400522,42.506210262391264,67.60801126342267,1.9453505476585466,-178.0546474969498,7.006984046280144,84.08291516765846,67.97014795055188,0.23786082609361875,7.002945641102358
-5.3,-3783428,2804037,4287254,0,0,0,143.45650179844174,42.50610582895131,58.06524355523288,169.72752515615548,-10.272467993613333,4.672747114358884,85.39908965421722,58.25295764785908,0.8332888041967026,-4.597846818191066
-5.0,-3783427,2804037,4287263,0,0,0,143.45649455400522,42.506170443736735,63.55399209912866,5.267923675880347,-174.73207436872872,2.5907076652458145,87.66569379224795,63.606773836934,0.2378609770878516,2.5797651758139213
-4.9,-3783428,2804036,4287259,0,0,0,143.45651157320674,42.50614263294846,61.0046324795112,107.29275533610513,-72.7072312091529,1.7141688785251368,88.3904696776767,61.02871093923201,1.636685690396283,-0.5095438106347361
-4.5,-3783426,2804037,4287263,0,0,0,143.45648730956623,42.506175330446034,62.96171832922846,-6.532444490695507,173.46755256984912,3.1430017498155163,87.14220989608275,63.04011766302825,-0.3575661674117205,3.122596105048793
-4.4,-3783429,2804038,4287256,0,0,0,143.456499268114,42.50611059344233,60.44781192205846,171.26234963746566,-8.737645221967028,4.116365712369656,86.10429534435305,60.587807625317865,0.6253185536409671,-4.068592309932873
-4.1,-3783425,2804035,4287262,0,0,0,143.45649961466177,42.50618082415247,60.81586311664432,9.934458023936962,-170.06553660134054,3.7896775645167637,86.43428329451486,60.93382363404927,0.6538009329161287,3.732854187229888
-4.0,-3783428,2804037,4287255,0,0,0,143.45650179844174,42.50611246540993,58.74091237131506,167.8200351523313,-12.1799579974371,3.94955380554101,86.1534019602893,58.87354041908282,0.8332887159418478,-3.860648284776465
-3.6,-3783425,2804036,4287262,0,0,0,143.45648983989201,42.506177202430514,61.25481898058206,-2.571798359644574,177.42820041056396,3.333899958055708,86.88465138555098,61.34547853977667,-0.14959635141774785,3.3305419772112685
-3.5,-3783429,2804037,4287256,0,0,0,143.45650904287578,42.506114215159386,60.00885568652302,158.70959244647162,-21.29039580845648,3.934824331025428,86.24844452675052,60.137721966515954,1.4287159921025194,-3.6662805579961035
-3.1,-3783425,2804036,4287264,0,0,0,143.45648983989201,42.50619047532436,62.60615853406489,-1.783263942614596,178.2167348275938,4.807264656723602,85.6091132217239,62.79045213941567,-0.1495963197565408,4.804936463773396
-3.0,-3783429,2804037,4287256,0,0,0,143.45650904287578,42.506114215159386,60.00885568652302,158.70959244647162,-21.29039580845648,3.934824331025428,86.24844452675052,60.137721966515954,1.4287159921025194,-3.6662805579961035
-2.7,-3783423,2804035,4287262,0,0,0,143.45648512577444,42.50619059757827,59.63131579849869,-6.3597258242377634,173.64026976078475,4.84835346457605,85.35176298739498,59.82809001779805,-0.5370538993593553,4.818516828511601
-2.6,-3783430,2804037,4287257,0,0,0,143.45651628730735,42.506115964907686,61.27679906412959,149.75759532797565,-30.242388032113666,4.0188722625573385,86.24759918872262,61.40844760949804,2.0241430318722395,-3.471912909229694
-2.2,-3783423,2804034,4287260,0,0,0,143.45649490054814,42.5061809464023,57.841020327061415,4.066462456383144,-175.93353535407726,3.7558896485973614,86.2847313747503,57.96283584787732,0.26634361701864195,3.7464340552202753
-2.1,-3783429,2804036,4287260,0,0,0,143.45651881764002,42.506144382690664,62.27257597167045,98.03709595832619,-81.96288569209054,2.2542544362599366,87.92680984202956,62.31336438687022,2.23211259473366,-0.3151768199423483
-1.8,-3783425,2804034,4287263,0,0,0,143.45650938943396,42.506191082321855,61.052577204070985,16.650565804803332,-163.34942221595733,5.085602759834605,85.23832669293957,61.264023200324395,1.457198171540065,4.872363791805538
-1.6,-3783431,2804037,4287260,0,0,0,143.45652353173645,42.506130987558755,63.896080522798,124.54112370179783,-55.458854763451455,3.180171729483484,87.15068302089675,63.975171734078934,2.619569281531598,-1.8031497464886272
-1.3,-3783424,2804034,4287260,0,0,0,143.4565021449923,42.50617605968808,58.433294099755585,15.05619356449485,-164.94379935111576,3.31748690907669,86.75058251035983,58.527391696029184,0.8617711819377576,3.2036026317064996
-1.2,-3783431,2804038,4287260,0,0,0,143.45651375697616,42.506127365843994,64.33503649197519,140.52893439208435,-39.47105067766995,2.8570161954026325,87.45725660369781,64.39844300885365,1.8161722496098245,-2.205461380423634
-0.8,-3783421,2804033,4287256,0,0,0,143.45649018643013,42.50616779574003,53.51483824942261,-3.033246783747886,176.96675222060597,2.2888240794539785,87.55095804202938,53.56376227010714,-0.12111408290965361,2.2856174320321645
-0.7,-3783430,2804037,4287263,0,0,0,143.45651628730735,42.50615578361153,65.33081402163953,64.82818253125764,-115.17180082882537,2.2365308215916344,88.03930573915625,65.36908543681777,2.0241417461168787,0.9512729931813815
-0.4,-3783421,2804035,4287258,0,0,0,143.4564706368772,42.50617382519939,55.74408960901201,-30.313295776251422,149.6866900190662,3.423447922894989,86.48567096072296,55.84911388749453,-1.7279099052746327,2.955388813680498
-0.3,-3783421,2804035,4287258,0,0,0,143.4564706368772,42.50617382519939,55.74408960901201,-30.313295776251422,149.6866900190662,3.423447922894989,86.48567096072296,55.84911388749453,-1.7279099052746327,2.955388813680498
-0.3,-3783429,2804037,4287260,0,0,0,143.45650904287578,42.50614076097366,62.71153189428151,116.66541206275238,-63.33457619217275,1.5987550266565382,88.5396293884768,62.73190775165973,1.4287153868709739,-0.7174886609401376
0.1,-3783422,2804035,4287262,0,0,0,143.45647788132706,42.50619548429185,59.039042288437486,-11.927299264914307,168.07269142525502,5.479650529786771,84.6973403491461,59.292791166081074,-1.132481481237941,5.361348302735569
0.21,-3783428,2804036,4287258,0,0,0,143.45651157320674,42.506135996495445,60.32896327506751,127.29825482967962,-52.70173171557926,2.0574512251771986,88.04674910854011,60.364036606148424,1.6366858630065277,-1.2467417253857083
0.6,-3783421,2804034,4287259,0,0,0,143.45648041165242,42.5061840833797,55.98080325778574,-12.7224551736126,167.27753722622154,4.197966537431599,85.71145092567166,56.137984078841924,-0.9245119397130906,4.0948993544070635
0.7,-3783430,2804036,4287261,0,0,0,143.45652606207085,42.506146132431695,63.54051952343434,92.44654090743471,-87.55343584814221,2.830118960032314,87.44970970983823,63.6035155839351,2.8275392647747126,-0.12080990891339613
1.0,-3783424,2804037,4287261,0,0,0,143.45647282068083,42.506171830969244,60.42583168018609,-29.526594581452812,150.4733926893945,3.141913010067553,87.02351825424256,60.50746029709901,-1.5484211149997598,2.733863459182747
1.1,-3783428,2804037,4287258,0,0,0,143.45650179844174,42.50613237477729,60.76791933272034,153.19193073447835,-26.80806241528876,1.8476329449043405,88.25847309088147,60.796001246193015,0.8332884514404605,-1.6490536242923834
1.5,-3783425,2804040,4287264,0,0,0,143.45645074083782,42.50617598843263,64.36198288947344,-46.46285874576786,133.53711360640267,4.639334744750457,85.87714135288616,64.52897231739182,-3.363183665325342,3.1956881116807345
1.6,-3783430,2804037,4287259,0,0,0,143.45651628730735,42.506129237814626,62.6281370408833,134.62067565841818,-45.379307701669006,2.8438050876421235,87.4001113590675,62.69266924121319,2.024142603317625,-1.997516983140262
2.0,-3783424,2804040,4287260,0,0,0,143.4564434963916,42.506154329346394,61.06703123822808,-78.71780734366196,101.28216011366398,4.036618334328763,86.21816852033669,61.20029895211104,-3.95861274617514,0.7897295124653954
2.1,-3783430,2804039,4287262,0,0,0,143.45649673778775,42.50614190373173,65.53305660746992,144.7506174100752,-35.24937915901967,0.7231363143257409,89.36778506268226,65.53704627496538,0.4173482819322703,-0.5905476616368902
2.9,-3783427,2804041,4287264,0,0,0,143.4564554549669,42.50616259329993,65.98548628203571,-60.1492708161027,119.85070472126414,3.4309230718343344,87.02357955944767,66.0746217015396,-2.9757256856791887,1.7077147795912135
3.0,-3783432,2804042,4287263,0,0,0,143.45648190239015,42.50612790162523,68.71014268230647,-159.50816434807217,20.491829059011565,2.290909288484456,88.09037178624425,68.74832341803673,-0.801987564813416,-2.1459453194219567
3.3,-3783430,2804041,4287267,0,0,0,143.45647718827806,42.50616784251763,69.78931585792452,-27.43939988544497,152.5605903364548,2.581202309601661,87.88184457428561,69.83703325084943,-1.1894443242288941,2.290813733731448
3.8,-3783433,2804044,4287266,0,0,0,143.4564695973277,42.50613568082709,72.20733683370054,-125.25539899857462,54.74458609435655,2.220647857683393,88.23849395321244,72.24147541075916,-1.8133525429456931,-1.2818071082757456
3.91,-3783437,2804046,4287272,0,0,0,143.4564790255462,42.506148709239866,79.50836068205535,-80.94849219900169,99.05149926428555,1.0515322631349602,89.24228285137757,79.51531386121934,-1.0384378577721491,0.16542948938844246
4.3,-3783434,2804046,4287268,0,0,0,143.45645729227567,42.506136823581464,75.02886204887182,-112.23686165594636,67.76311512283951,3.051678240686013,87.67087017143278,75.09089745390791,-2.824716710533123,-1.1548660484711681
4.4,-3783438,2804047,4287271,0,0,0,143.45647649523198,42.506133564403754,79.8639217345044,-140.5908362479059,39.40915350572715,1.9632969516966943,88.59177992855678,79.88804998080492,-1.246407108056693,-1.516906141304492
4.7,-3783436,2804048,4287272,0,0,0,143.45645223165906,42.506146352509255,79.79399964492768,-91.70322353577417,88.29674982370629,3.242085611867222,87.67331247089747,79.85983657915533,-3.2406532243228137,-0.09636282666367166
4.9,-3783441,2804049,4287274,0,0,0,143.45647867902144,42.50613157021064,84.54566397611052,-148.46144675295707,31.538544476195483,2.0397172876047853,88.61797139706296,84.57026512773119,-1.0669193515614785,-1.7384273670813677
5.2,-3783440,2804050,4287276,0,0,0,143.4564616598842,42.5061461080462,85.7436848366633,-92.86778142176301,87.1321983080798,2.4688301932462764,88.35073008988707,85.77922016369774,-2.4657383505908763,-0.12351886297174294
5.3,-3783446,2804053,4287278,0,0,0,143.45647580218883,42.50611919567218,91.96553634293377,-157.28181977467239,22.718169510694196,3.3748667103436634,87.89835522725981,92.02743938715267,-1.3033693003880233,-3.113029678527318
5.7,-3783445,2804053,4287280,0,0,0,143.4564685577848,42.506137355196195,92.72460041753948,-119.98967867199894,60.01030571854483,2.192309944595603,88.64559449137401,92.75051345133102,-1.8987935368072018,-1.095812939215436
5.8,-3783447,2804054,4287279,0,0,0,143.45647327188172,42.50611732371197,93.6724359402433,-155.5302459180651,24.469741657651326,3.6486987331178393,87.7693608184348,93.74347047887677,-1.5113378085917804,-3.3209728203309226
6.1,-3783448,2804057,4287286,0,0,0,143.45645119217255,42.50614802684179,100.31126328092068,-88.45643858635908,91.54353407077183,3.3272968937089273,88.10021135144264,100.36643087025199,-3.326089530732748,0.08962729737689151
6.2,-3783454,2804059,4287286,0,0,0,143.45647510914867,42.50611146340598,104.7428201539442,-161.0944825049403,18.905506312161293,4.198442423786859,87.70462237912639,104.82693018774971,-1.3603311297010459,-3.971953927655701
6.6,-3783451,2804059,4287288,0,0,0,143.4564533759749,42.50613939623817,104.31733615882695,-105.44008377114375,74.5598903615175,3.2644159295633943,88.207620656622,104.36840055608255,-3.146601157288319,-0.8690871752241272
6.7,-3783457,2804063,4287287,0,0,0,143.45645774356956,42.50608895304064,108.95113851409405,-156.69896668808843,23.301010395633256,7.047254506499362,86.29910949551956,109.17881836508712,-2.7876265550309203,-6.47247512695584
7.1,-3783457,2804063,4287291,0,0,0,143.45645774356956,42.50611549866162,111.65381341986358,-141.6522530672046,38.34772401651128,4.493033512818653,87.69561800202615,111.74417837786906,-2.7876253762633336,-3.5237047136393587
7.2,-3783462,2804065,4287293,0,0,0,143.4564744161114,42.50609709477253,116.84443537890911,-165.7192246040739,14.280763744765409,5.745614353370317,87.18485094080415,116.985615198253,-1.4172928845211545,-5.56806655645752
7.51,-3783462,2804068,4287296,0,0,0,143.45644509211553,42.506106138901956,120.18831184506416,-140.01251783311898,39.98745070240318,5.95602415801476,87.16298445213634,120.33579902895583,-3.8274616199455305,-4.563415532109624
7.6,-3783471,2804072,4287303,0,0,0,143.45647119278672,42.50609412702389,132.00428780913353,-164.08016317049885,15.919823000440346,6.132954133852491,87.33993579155485,132.1466803457601,-1.6822213249163707,-5.897733278297262
8.0,-3783467,2804072,4287301,0,0,0,143.45644221534576,42.506100400848936,128.2838535849005,-141.99600753773913,38.003959054040564,6.600289877783541,87.0546909877452,128.45353602397623,-4.063906614856524,-5.200816233678831
8.1,-3783476,2804077,4287306,0,0,0,143.4564585413573,42.50607149457023,139.1874496107921,-162.06846545579393,17.931512166971885,8.84128088582198,86.36541647141777,139.46796899954768,-2.7220563113736427,-8.411816518428825
8.4,-3783475,2804078,4287312,0,0,0,143.45644152238103,42.50611257778059,143.0881438991055,-133.04012766515874,46.95983845840223,5.638250511766711,87.74348238468686,143.19918572856676,-4.1208612931935775,-3.8481646320936598
