# T[s],P4[MPa]
-7.043,0.005
-7.032,0.005
-7.024,0.005
-7.014,0.011
-7.004,0.011
-6.993,0.005
-6.984,0.011
-6.975,0.005
-6.963,0.011
-6.954,0.011
-6.944,0.005
-6.934,0.005
-6.924,0.005
-6.913,0.005
-6.904,0.005
-6.894,0.005
-6.885,0.005
-6.874,0.005
-6.863,0.011
-6.854,0.011
-6.844,0.005
-6.834,0.011
-6.823,0.011
-6.814,0.011
-6.803,0.011
-6.793,0.011
-6.784,0.005
-6.774,0.005
-6.763,0.011
-6.754,0.005
-6.744,0.005
-6.734,0.011
-6.725,0.005
-6.714,0.005
-6.703,0.011
-6.694,0.011
-6.684,0.005
-6.674,0.011
-6.664,0.011
-6.653,0.011
-6.644,0.005
-6.635,0.011
-6.625,0.011
-6.614,0.011
-6.604,0.011
-6.593,0.011
-6.584,0.011
-6.574,0.011
-6.563,0.011
-6.553,0.011
-6.545,0.005
-6.533,0.005
-6.524,0.005
-6.514,0.011
-6.503,0.011
-6.494,0.011
-6.484,0.011
-6.473,0.011
-6.463,0.005
-6.455,0.005
-6.444,0.011
-6.434,0.011
-6.424,0.011
-6.414,0.005
-6.404,0.011
-6.394,0.005
-6.383,0.005
-6.375,0.005
-6.362,0.005
-6.354,0.005
-6.344,0.005
-6.334,0.011
-6.324,0.011
-6.314,0.011
-6.304,0.005
-6.293,0.011
-6.285,0.011
-6.274,0.011
-6.262,0.011
-6.254,0.011
-6.244,0.005
-6.234,0.011
-6.224,0.011
-6.214,0.011
-6.205,0.005
-6.194,0.011
-6.184,0.011
-6.174,0.011
-6.163,0.011
-6.154,0.011
-6.144,0.011
-6.134,0.005
-6.125,0.011
-6.115,0.005
-6.105,0.005
-6.094,0.005
-6.084,0.011
-6.074,0.011
-6.064,0.011
-6.054,0.011
-6.044,0.011
-6.033,0.011
-6.020,0.005
-6.009,0.005
-6.003,0.011
-5.994,0.011
-5.984,0.011
-5.974,0.005
-5.954,0.011
-5.943,0.011
-5.934,0.011
-5.923,0.011
-5.914,0.011
-5.904,0.011
-5.894,0.011
-5.884,0.011
-5.873,0.011
-5.863,0.011
-5.853,0.011
-5.845,0.011
-5.834,0.011
-5.824,0.011
-5.814,0.005
-5.800,0.011
-5.789,0.011
-5.780,0.005
-5.773,0.011
-5.763,0.011
-5.754,0.011
-5.744,0.011
-5.734,0.011
-5.724,0.011
-5.713,0.011
-5.704,0.005
-5.693,0.011
-5.683,0.011
-5.674,0.011
-5.664,0.011
-5.654,0.005
-5.644,0.011
-5.633,0.011
-5.624,0.011
-5.610,0.005
-5.598,0.011
-5.591,0.005
-5.583,0.011
-5.572,0.011
-5.563,0.011
-5.552,0.005
-5.537,0.011
-5.529,0.011
-5.524,0.011
-5.513,0.011
-5.505,0.005
-5.494,0.005
-5.482,0.011
-5.474,0.005
-5.464,0.011
-5.451,0.011
-5.438,0.011
-5.429,0.011
-5.423,0.011
-5.415,0.011
-5.403,0.011
-5.393,0.011
-5.384,0.011
-5.374,0.011
-5.363,0.011
-5.354,0.011
-5.345,0.011
-5.334,0.011
-5.324,0.011
-5.313,0.011
-5.304,0.011
-5.294,0.011
-5.284,0.011
-5.274,0.011
-5.263,0.011
-5.254,0.011
-5.239,0.005
-5.227,0.011
-5.219,0.011
-5.214,0.005
-5.204,0.011
-5.193,0.011
-5.184,0.011
-5.174,0.011
-5.163,0.011
-5.154,0.011
-5.144,0.011
-5.134,0.011
-5.124,0.011
-5.114,0.011
-5.104,0.011
-5.093,0.005
-5.083,0.011
-5.075,0.011
-5.063,0.005
-5.054,0.011
-5.044,0.011
-5.032,0.005
-5.020,0.005
-5.012,0.005
-5.003,0.011
-4.994,0.011
-4.985,0.011
-4.974,0.005
-4.963,0.005
-4.954,0.005
-4.944,0.005
-4.933,0.005
-4.924,0.011
-4.913,0.005
-4.905,0.005
-4.894,0.005
-4.884,0.011
-4.874,0.005
-4.863,0.011
-4.854,0.011
-4.843,0.011
-4.833,0.011
-4.823,0.005
-4.815,0.005
-4.803,0.011
-4.794,0.005
-4.784,0.011
-4.774,0.005
-4.763,0.011
-4.754,0.005
-4.745,0.005
-4.735,0.011
-4.723,0.005
-4.713,0.011
-4.704,0.011
-4.694,0.011
-4.684,0.011
-4.674,0.011
-4.663,0.005
-4.654,0.011
-4.643,0.011
-4.634,0.011
-4.624,0.011
-4.613,0.011
-4.601,0.005
-4.588,0.011
-4.581,0.011
-4.573,0.005
-4.563,0.005
-4.553,0.011
-4.543,0.011
-4.534,0.005
-4.524,0.011
-4.511,0.011
-4.498,0.011
-4.493,0.011
-4.484,0.011
-4.473,0.011
-4.463,0.011
-4.454,0.011
-4.444,0.011
-4.433,0.011
-4.424,0.011
-4.414,0.011
-4.404,0.011
-4.393,0.011
-4.383,0.011
-4.374,0.011
-4.363,0.005
-4.354,0.011
-4.344,0.005
-4.334,0.011
-4.324,0.011
-4.313,0.011
-4.305,0.011
-4.294,0.011
-4.284,0.005
-4.274,0.011
-4.264,0.005
-4.254,0.005
-4.243,0.005
-4.234,0.005
-4.225,0.011
-4.214,0.011
-4.204,0.005
-4.194,0.011
-4.184,0.011
-4.174,0.011
-4.164,0.011
-4.154,0.005
-4.145,0.011
-4.133,0.005
-4.124,0.011
-4.114,0.011
-4.104,0.005
-4.094,0.011
-4.084,0.005
-4.070,0.011
-4.057,0.005
-4.050,0.011
-4.044,0.005
-4.033,0.005
-4.023,0.005
-4.013,0.011
-4.003,0.005
-3.993,0.005
-3.983,0.011
-3.974,0.011
-3.963,0.005
-3.955,0.011
-3.944,0.005
-3.934,0.011
-3.924,0.005
-3.914,0.005
-3.903,0.005
-3.894,0.011
-3.884,0.005
-3.873,0.005
-3.862,0.011
-3.854,0.005
-3.844,0.005
-3.834,0.005
-3.823,0.005
-3.814,0.011
-3.804,0.005
-3.794,0.005
-3.783,0.011
-3.774,0.005
-3.763,0.005
-3.754,0.005
-3.744,0.011
-3.734,0.011
-3.724,0.005
-3.715,0.005
-3.705,0.005
-3.693,0.005
-3.684,0.005
-3.674,0.005
-3.662,0.005
-3.654,0.005
-3.642,0.005
-3.630,0.005
-3.621,0.005
-3.614,0.005
-3.603,0.005
-3.594,0.011
-3.584,0.011
-3.573,0.005
-3.563,0.011
-3.554,0.011
-3.544,0.011
-3.534,0.011
-3.525,0.011
-3.513,0.005
-3.504,0.005
-3.494,0.011
-3.481,0.005
-3.468,0.011
-3.461,0.005
-3.453,0.011
-3.443,0.011
-3.433,0.005
-3.424,0.011
-3.411,0.005
-3.403,0.011
-3.394,0.011
-3.384,0.005
-3.374,0.011
-3.360,0.005
-3.353,0.011
-3.343,0.011
-3.334,0.011
-3.324,0.005
-3.314,0.011
-3.303,0.011
-3.294,0.011
-3.284,0.011
-3.275,0.011
-3.263,0.011
-3.254,0.011
-3.243,0.005
-3.234,0.011
-3.224,0.011
-3.213,0.005
-3.203,0.011
-3.194,0.011
-3.184,0.005
-3.174,0.011
-3.163,0.005
-3.154,0.011
-3.144,0.011
-3.134,0.005
-3.123,0.005
-3.114,0.005
-3.104,0.011
-3.088,0.005
-3.077,0.011
-3.070,0.005
-3.063,0.005
-3.053,0.011
-3.043,0.011
-3.033,0.005
-3.023,0.011
-3.014,0.005
-3.005,0.005
-2.994,0.005
-2.984,0.005
-2.974,0.005
-2.963,0.005
-2.954,0.011
-2.944,0.011
-2.933,0.005
-2.925,0.011
-2.910,0.011
-2.897,0.011
-2.891,0.011
-2.884,0.005
-2.874,0.005
-2.863,0.005
-2.854,0.005
-2.843,0.005
-2.833,0.005
-2.824,0.005
-2.814,0.011
-2.804,0.011
-2.794,0.011
-2.784,0.005
-2.773,0.011
-2.763,0.005
-2.753,0.005
-2.743,0.005
-2.734,0.005
-2.724,0.005
-2.714,0.005
-2.702,0.005
-2.693,0.005
-2.683,0.011
-2.673,0.011
-2.663,0.011
-2.653,0.011
-2.644,0.011
-2.634,0.011
-2.624,0.011
-2.614,0.011
-2.604,0.011
-2.593,0.011
-2.583,0.011
-2.573,0.011
-2.563,0.011
-2.554,0.005
-2.544,0.005
-2.534,0.005
-2.524,0.011
-2.514,0.005
-2.503,0.011
-2.494,0.011
-2.483,0.011
-2.473,0.005
-2.462,0.011
-2.454,0.011
-2.444,0.005
-2.434,0.011
-2.424,0.005
-2.413,0.011
-2.403,0.005
-2.394,0.005
-2.384,0.011
-2.373,0.011
-2.361,0.005
-2.354,0.011
-2.344,0.011
-2.334,0.011
-2.324,0.005
-2.313,0.011
-2.304,0.011
-2.294,0.005
-2.284,0.005
-2.274,0.011
-2.263,0.005
-2.253,0.011
-2.243,0.005
-2.234,0.011
-2.223,0.005
-2.214,0.011
-2.202,0.011
-2.194,0.011
-2.184,0.005
-2.174,0.005
-2.163,0.005
-2.153,0.005
-2.143,0.005
-2.134,0.005
-2.124,0.005
-2.114,0.005
-2.104,0.005
-2.093,0.005
-2.083,0.011
-2.073,0.011
-2.063,0.005
-2.053,0.011
-2.043,0.005
-2.034,0.011
-2.022,0.011
-2.014,0.011
-2.003,0.011
-1.994,0.005
-1.983,0.005
-1.975,0.005
-1.963,0.005
-1.954,0.011
-1.944,0.005
-1.934,0.005
-1.923,0.005
-1.914,0.005
-1.905,0.005
-1.895,0.005
-1.884,0.011
-1.874,0.005
-1.864,0.011
-1.854,0.011
-1.844,0.011
-1.834,0.011
-1.823,0.005
-1.813,0.005
-1.801,0.011
-1.788,0.011
-1.780,0.011
-1.773,0.011
-1.763,0.005
-1.751,0.011
-1.743,0.005
-1.734,0.005
-1.723,0.011
-1.712,0.011
-1.703,0.005
-1.694,0.011
-1.684,0.011
-1.674,0.011
-1.663,0.005
-1.654,0.011
-1.643,0.011
-1.635,0.011
-1.624,0.011
-1.614,0.011
-1.603,0.011
-1.594,0.005
-1.584,0.011
-1.574,0.011
-1.563,0.011
-1.555,0.011
-1.545,0.005
-1.534,0.011
-1.524,0.011
-1.514,0.011
-1.504,0.011
-1.493,0.011
-1.483,0.011
-1.474,0.011
-1.464,0.005
-1.454,0.005
-1.444,0.005
-1.434,0.005
-1.424,0.005
-1.414,0.005
-1.403,0.005
-1.393,0.005
-1.385,0.005
-1.374,0.005
-1.360,0.011
-1.350,0.011
-1.338,0.011
-1.330,0.011
-1.322,0.005
-1.314,0.005
-1.303,0.011
-1.293,0.011
-1.283,0.011
-1.274,0.011
-1.263,0.011
-1.254,0.011
-1.242,0.011
-1.234,0.011
-1.223,0.011
-1.214,0.017
-1.205,0.011
-1.193,0.011
-1.184,0.017
-1.174,0.011
-1.164,0.011
-1.154,0.011
-1.144,0.011
-1.134,0.017
-1.124,0.017
-1.109,0.011
-1.099,0.011
-1.093,0.011
-1.084,0.011
-1.073,0.011
-1.063,0.011
-1.054,0.011
-1.043,0.011
-1.033,0.011
-1.024,0.011
-1.014,0.011
-1.004,0.011
-0.994,0.011
-0.984,0.011
-0.974,0.011
-0.963,0.011
-0.954,0.011
-0.943,0.011
-0.932,0.011
-0.924,0.011
-0.914,0.011
-0.904,0.011
-0.894,0.011
-0.883,0.005
-0.874,0.011
-0.863,0.005
-0.853,0.011
-0.844,0.005
-0.834,0.011
-0.824,0.011
-0.814,0.005
-0.804,0.011
-0.794,0.011
-0.783,0.011
-0.773,0.011
-0.763,0.011
-0.754,0.011
-0.744,0.005
-0.734,0.005
-0.724,0.005
-0.714,0.005
-0.704,0.011
-0.695,0.011
-0.685,0.011
-0.674,0.011
-0.662,0.011
-0.652,0.011
-0.644,0.011
-0.634,0.011
-0.624,0.011
-0.614,0.011
-0.605,0.011
-0.594,0.011
-0.584,0.011
-0.574,0.011
-0.564,0.011
-0.554,0.011
-0.543,0.011
-0.533,0.011
-0.525,0.011
-0.513,0.011
-0.503,0.011
-0.494,0.011
-0.484,0.011
-0.474,0.011
-0.463,0.011
-0.453,0.011
-0.443,0.011
-0.435,0.011
-0.424,0.011
-0.414,0.011
-0.404,0.011
-0.394,0.011
-0.384,0.011
-0.374,0.011
-0.363,0.011
-0.353,0.011
-0.344,0.005
-0.334,0.011
-0.324,0.005
-0.314,0.011
-0.304,0.011
-0.294,0.011
-0.284,0.011
-0.274,0.011
-0.263,0.005
-0.254,0.011
-0.243,0.011
-0.234,0.011
-0.223,0.011
-0.214,0.011
-0.204,0.011
-0.194,0.005
-0.183,0.011
-0.175,0.011
-0.163,0.005
-0.154,0.011
-0.144,0.011
-0.133,0.011
-0.124,0.005
-0.114,0.011
-0.104,0.011
-0.093,0.011
-0.085,0.011
-0.074,0.011
-0.064,0.011
-0.054,0.011
-0.044,0.011
-0.033,0.011
-0.024,0.011
-0.013,0.011
-0.003,0.011
0.006,0.011
0.017,0.011
0.026,0.011
0.036,0.011
0.046,0.005
0.056,0.011
0.066,0.011
0.075,0.011
0.085,0.011
0.097,0.005
0.106,0.011
0.116,0.011
0.126,0.011
0.136,0.011
0.146,0.011
0.156,0.011
0.166,0.011
0.175,0.011
0.186,0.011
0.196,0.005
0.206,0.011
0.216,0.011
0.227,0.011
0.237,0.011
0.246,0.005
0.257,0.011
0.266,0.011
0.276,0.011
0.286,0.011
0.297,0.011
0.306,0.011
0.316,0.011
0.326,0.011
0.337,0.011
0.346,0.011
0.357,0.011
0.366,0.011
0.376,0.005
0.386,0.011
0.397,0.011
0.407,0.011
0.416,0.011
0.425,0.011
0.437,0.005
0.446,0.011
0.456,0.011
0.466,0.011
0.478,0.011
0.492,0.011
0.502,0.011
0.507,0.011
0.516,0.011
0.526,0.011
0.538,0.011
0.546,0.011
0.557,0.005
0.566,0.011
0.577,0.011
0.587,0.011
0.597,0.011
0.610,0.011
0.622,0.011
0.627,0.011
0.638,0.011
0.646,0.011
0.656,0.005
0.666,0.011
0.677,0.011
0.687,0.011
0.697,0.005
0.710,0.011
0.721,0.011
0.726,0.011
0.738,0.011
0.746,0.011
0.757,0.011
0.766,0.011
0.777,0.011
0.786,0.011
0.797,0.011
0.810,0.011
0.820,0.011
0.827,0.167
0.836,1.176
0.846,1.332
0.855,0.982
0.868,1.019
0.876,0.982
0.886,0.969
0.896,0.975
0.906,0.975
0.917,0.975
0.926,1.000
0.937,0.994
0.947,0.988
0.961,1.076
0.971,1.026
0.977,1.032
0.986,1.044
0.996,1.019
1.007,1.038
1.016,1.032
1.027,1.026
1.038,1.026
1.046,1.063
1.057,1.026
1.066,1.032
1.076,1.026
1.086,1.094
1.097,1.044
1.106,1.051
1.117,1.026
1.126,0.994
1.137,1.126
1.146,1.026
1.156,1.063
1.166,1.000
1.176,1.076
1.187,1.044
1.196,1.057
1.205,1.044
1.216,1.019
1.227,1.044
1.236,1.076
1.250,1.044
1.263,1.013
1.269,1.038
1.276,1.019
1.286,1.038
1.297,1.051
1.306,1.057
1.317,1.038
1.326,1.051
1.338,1.032
1.346,1.026
1.357,1.026
1.366,1.026
1.375,1.044
1.387,1.007
1.397,1.026
1.406,1.044
1.416,1.044
1.426,1.019
1.437,1.044
1.447,1.044
1.456,1.051
1.467,1.032
1.480,1.051
1.492,1.038
1.500,1.032
1.506,1.076
1.516,1.038
1.526,1.051
1.537,1.038
1.547,1.069
1.560,1.026
1.573,1.038
1.580,1.044
1.586,1.038
1.596,1.051
1.606,1.038
1.616,1.044
1.626,1.032
1.637,1.038
1.646,1.019
1.657,1.069
1.666,1.013
1.677,1.051
1.690,1.019
1.704,1.063
1.712,1.038
1.717,1.032
1.728,1.076
1.736,1.032
1.748,1.032
1.756,1.038
1.766,1.026
1.776,1.063
1.786,1.038
1.797,1.051
1.807,1.057
1.817,1.026
1.826,1.051
1.838,1.044
1.846,1.044
1.856,1.063
1.866,1.044
1.878,1.026
1.886,1.044
1.897,1.051
1.907,1.032
1.918,1.051
1.927,1.057
1.937,1.032
1.947,1.057
1.956,1.032
1.966,1.057
1.976,1.019
1.986,1.076
1.996,1.044
2.006,1.082
2.016,1.026
2.026,1.063
2.036,1.013
2.047,1.044
2.057,1.038
2.066,1.051
2.077,1.082
2.086,1.019
2.096,1.044
2.107,1.019
2.116,1.076
2.127,1.007
2.137,1.082
2.145,1.044
2.156,1.038
2.166,1.038
2.176,1.082
2.186,1.013
2.196,1.051
2.206,1.088
2.216,1.019
2.227,1.057
2.237,1.044
2.247,1.038
2.256,1.076
2.266,1.019
2.276,1.051
2.287,1.044
2.296,1.057
2.307,1.038
2.316,1.038
2.327,1.044
2.337,1.019
2.348,1.051
2.356,1.063
2.367,1.019
2.377,1.088
2.386,1.026
2.396,1.088
2.407,1.026
2.417,1.069
2.426,1.032
2.437,1.026
2.446,1.069
2.457,1.038
2.466,1.057
2.476,1.032
2.486,1.051
2.496,1.051
2.507,1.044
2.517,1.038
2.526,1.051
2.537,1.044
2.546,1.038
2.557,1.063
2.567,1.038
2.576,1.063
2.587,1.032
2.597,1.057
2.606,1.044
2.616,1.051
2.627,1.044
2.636,1.057
2.647,1.057
2.657,1.044
2.667,1.063
2.678,1.051
2.686,1.063
2.697,1.044
2.706,1.063
2.716,1.076
2.728,1.051
2.737,1.032
2.745,1.057
2.757,1.057
2.766,1.044
2.777,1.051
2.786,1.051
2.796,1.038
2.806,1.082
2.816,1.032
2.827,1.057
2.837,1.051
2.846,1.063
2.858,1.069
2.866,1.044
2.878,1.069
2.886,1.044
2.898,1.063
2.906,1.063
2.915,1.057
2.927,1.044
2.936,1.051
2.946,1.057
2.957,1.051
2.966,1.063
2.976,1.063
2.987,1.076
2.997,1.057
3.007,1.038
3.017,1.051
3.026,1.038
3.037,1.063
3.046,1.038
3.058,1.069
3.066,1.019
3.076,1.076
3.087,1.051
3.095,1.057
3.107,1.032
3.118,1.088
3.126,1.032
3.137,1.076
3.147,1.051
3.156,1.057
3.166,1.069
3.175,1.051
3.185,1.057
3.197,1.057
3.210,1.057
3.224,1.051
3.230,1.063
3.237,1.063
3.247,1.044
3.256,1.082
3.265,1.038
3.277,1.076
3.288,1.051
3.296,1.082
3.307,1.063
3.317,1.057
3.327,1.076
3.337,1.044
3.346,1.051
3.355,1.051
3.367,1.051
3.378,1.044
3.386,1.051
3.396,1.076
3.407,1.044
3.416,1.082
3.426,1.044
3.437,1.063
3.447,1.051
3.456,1.057
3.466,1.044
3.476,1.082
3.486,1.057
3.496,1.069
3.506,1.038
3.515,1.076
3.525,1.076
3.537,1.051
3.546,1.044
3.557,1.044
3.566,1.051
3.577,1.057
3.586,1.069
3.596,1.038
3.607,1.069
3.616,1.032
3.627,1.082
3.636,1.051
3.646,1.069
3.657,1.038
3.667,1.082
3.676,1.044
3.686,1.051
3.697,1.063
3.707,1.038
3.718,1.088
3.727,1.057
3.738,1.088
3.746,1.032
3.756,1.076
3.766,1.069
3.776,1.051
3.785,1.051
3.797,1.063
3.806,1.057
3.816,1.069
3.830,1.069
3.842,1.051
3.853,1.057
3.858,1.032
3.866,1.051
3.875,1.076
3.886,1.051
3.896,1.069
3.906,1.063
3.916,1.032
3.927,1.088
3.937,1.057
3.946,1.051
3.955,1.057
3.970,1.057
3.982,1.051
3.987,1.063
3.996,1.044
4.007,1.063
4.016,1.044
4.026,1.076
4.037,1.076
4.046,1.057
4.057,1.038
4.068,1.063
4.076,1.076
4.087,1.051
4.096,1.063
4.106,1.038
4.116,1.069
4.126,1.044
4.136,1.063
4.147,1.032
4.156,1.063
4.166,1.076
4.176,1.063
4.186,1.069
4.200,1.000
4.213,1.051
4.223,1.038
4.227,1.069
4.237,1.057
4.246,1.069
4.256,1.063
4.267,1.063
4.276,1.082
4.286,1.051
4.295,1.082
4.306,1.026
4.317,1.057
4.327,1.038
4.336,1.076
4.350,1.057
4.360,1.082
4.369,1.063
4.377,1.057
4.387,1.063
4.397,1.082
4.406,1.082
4.416,1.026
4.426,1.094
4.436,1.032
4.446,1.032
4.456,1.069
4.467,1.069
4.477,1.057
4.486,1.057
4.501,1.063
4.511,1.057
4.517,1.057
4.526,1.076
4.536,1.044
4.546,1.063
4.557,1.051
4.567,1.076
4.577,1.063
4.587,1.063
4.598,1.076
4.606,1.051
4.616,1.069
4.627,1.051
4.637,1.063
4.647,1.051
4.656,1.069
4.666,1.069
4.677,1.051
4.686,1.094
4.696,1.051
4.706,1.057
4.716,1.063
4.726,1.038
4.737,1.063
4.746,1.051
4.756,1.063
4.766,1.069
4.776,1.082
4.787,1.051
4.796,1.051
4.807,1.069
4.817,1.057
4.826,1.044
4.836,1.051
4.846,1.069
4.856,1.038
4.866,1.082
4.876,1.044
4.886,1.051
4.896,1.026
4.906,1.088
4.917,1.032
4.928,1.057
4.937,1.076
4.948,1.069
4.962,1.069
4.969,1.051
4.976,1.076
4.987,1.044
4.997,1.101
5.007,1.044
5.017,1.101
5.027,1.057
5.038,1.082
5.046,1.038
5.056,1.069
5.066,1.069
5.076,1.063
5.087,1.044
5.096,1.057
5.106,1.076
5.118,1.051
5.126,1.082
5.136,1.051
5.147,1.082
5.156,1.019
5.166,1.076
5.177,1.051
5.186,1.063
5.196,1.076
5.206,1.044
5.216,1.076
5.227,1.057
5.237,1.069
5.247,1.069
5.258,1.057
5.267,1.057
5.277,1.076
5.286,1.057
5.298,1.063
5.306,1.069
5.316,1.057
5.326,1.069
5.337,1.063
5.348,1.076
5.358,1.057
5.366,1.063
5.376,1.051
5.386,1.094
5.396,1.044
5.407,1.088
5.415,1.051
5.427,1.069
5.436,1.063
5.446,1.063
5.456,1.063
5.466,1.057
5.477,1.082
5.486,1.044
5.497,1.082
5.505,1.044
5.516,1.063
5.526,1.057
5.537,1.069
5.546,1.076
5.556,1.069
5.566,1.069
5.577,1.069
5.587,1.069
5.595,1.057
5.606,1.063
5.618,1.082
5.627,1.069
5.636,1.063
5.646,1.088
5.656,1.051
5.667,1.082
5.677,1.038
5.686,1.063
5.696,1.069
5.706,1.069
5.716,1.076
5.726,1.076
5.736,1.051
5.747,1.063
5.757,1.082
5.767,1.069
5.776,1.076
5.786,1.063
5.796,1.094
5.806,1.032
5.816,1.088
5.826,1.038
5.837,1.088
5.847,1.051
5.857,1.063
5.866,1.057
5.876,1.082
5.886,1.076
5.896,1.069
5.906,1.069
5.916,1.069
5.926,1.076
5.937,1.044
5.947,1.076
5.957,1.076
5.967,1.076
5.976,1.069
5.986,1.044
5.996,1.063
6.007,1.057
6.016,1.094
6.026,1.044
6.043,1.069
6.051,1.044
6.057,1.094
6.066,1.063
6.077,1.057
6.086,1.082
6.097,1.063
6.107,1.088
6.117,1.032
6.126,1.076
6.137,1.051
6.146,1.069
6.156,1.063
6.166,1.082
6.177,1.051
6.187,1.069
6.197,1.069
6.206,1.069
6.217,1.076
6.231,1.057
6.241,1.044
6.247,1.094
6.256,1.063
6.267,1.069
6.277,1.057
6.287,1.063
6.298,1.051
6.306,1.044
6.317,1.044
6.326,1.082
6.336,1.051
6.346,1.076
6.356,1.057
6.366,1.069
6.377,1.063
6.387,1.082
6.396,1.038
6.408,1.057
6.416,1.119
6.430,1.044
6.443,1.082
6.448,1.076
6.457,1.076
6.467,1.082
6.477,1.057
6.486,1.069
6.496,1.063
6.507,1.088
6.516,1.019
6.526,1.094
6.537,1.051
6.546,1.088
6.557,1.051
6.566,1.069
6.576,1.082
6.586,1.063
6.596,1.076
6.607,1.063
6.617,1.088
6.627,1.051
6.636,1.063
6.646,1.063
6.656,1.063
6.666,1.082
6.676,1.057
6.686,1.094
6.696,1.051
6.705,1.069
6.721,1.069
6.734,1.076
6.740,1.063
6.746,1.063
6.756,1.076
6.766,1.094
6.779,1.057
6.788,1.057
6.796,1.076
6.806,1.076
6.816,1.038
6.828,1.082
6.837,1.057
6.850,1.069
6.861,1.051
6.866,1.076
6.876,1.076
6.887,1.082
6.900,1.069
6.907,1.057
6.916,1.057
6.926,1.032
6.937,1.088
6.950,1.082
6.959,1.076
6.966,1.069
6.977,1.051
6.987,1.088
6.997,1.063
7.006,1.051
7.016,1.044
7.026,1.057
7.037,1.063
7.047,1.051
7.057,1.088
7.066,1.082
7.076,1.051
7.086,1.082
7.096,1.057
7.106,1.082
7.116,1.082
7.126,1.057
7.137,1.057
7.147,1.076
7.157,1.063
7.167,1.063
7.176,1.063
7.186,1.069
7.196,1.082
7.206,1.051
7.217,1.032
7.227,1.094
7.237,1.069
7.247,1.063
7.256,1.082
7.266,1.063
7.276,1.057
7.286,1.088
7.297,1.051
7.306,1.076
7.315,1.076
7.327,1.069
7.337,1.082
7.346,1.063
7.356,1.082
7.366,1.082
7.377,1.063
7.387,1.057
7.397,1.076
7.408,1.057
7.416,1.107
7.426,1.032
7.439,1.094
7.446,1.063
7.456,1.057
7.466,1.051
7.476,1.094
7.486,1.051
7.497,1.069
7.508,1.057
7.516,1.088
7.527,1.044
7.537,1.101
7.546,1.051
7.557,1.069
7.566,1.069
7.577,1.069
7.587,1.076
7.596,1.057
7.607,1.051
7.616,1.069
7.626,1.057
7.637,1.082
7.646,1.069
7.656,1.069
7.667,1.069
7.677,1.082
7.686,1.057
7.696,1.051
7.706,1.069
7.717,1.038
7.726,1.063
7.737,1.063
7.746,1.082
7.756,1.051
7.766,1.113
7.776,1.051
7.786,1.069
7.796,1.082
7.806,1.057
7.816,1.076
7.827,1.076
7.837,1.032
7.846,1.113
7.856,1.076
7.866,1.076
7.876,1.038
7.886,1.094
7.896,1.032
7.907,1.076
7.917,1.076
7.927,1.076
7.937,1.069
7.948,1.076
7.956,1.088
7.966,1.076
7.976,1.063
7.986,1.082
7.996,1.069
8.006,1.082
8.017,1.051
8.027,1.088
8.038,1.069
8.047,1.082
8.058,1.057
8.066,1.076
8.076,1.101
8.089,1.076
8.103,1.082
8.110,1.063
8.117,1.076
8.126,1.063
8.136,1.082
8.148,1.069
8.162,1.069
8.169,1.063
8.176,1.076
8.186,1.063
8.197,1.076
8.206,1.069
8.217,1.088
8.230,1.069
8.241,1.063
8.247,1.076
8.256,1.094
8.267,1.076
8.277,1.088
8.286,1.057
8.297,1.076
8.306,1.063
8.316,1.082
8.328,1.057
8.337,1.101
8.347,1.063
8.357,1.069
8.367,1.082
8.377,1.094
8.388,1.044
8.397,1.094
8.409,1.069
8.416,1.032
8.426,1.063
8.437,1.038
8.447,1.076
8.457,1.076
8.466,1.051
8.478,1.101
8.487,1.063
8.498,1.069
8.506,1.063
8.516,1.082
8.527,1.063
8.537,1.082
8.546,1.082
8.556,1.069
8.566,1.069
8.576,1.069
8.586,1.082
8.597,1.057
8.607,1.069
8.617,1.088
8.627,1.063
8.637,1.076
8.646,1.069
8.657,1.057
8.666,1.038
8.676,1.113
8.687,1.051
8.697,1.082
8.707,1.063
8.717,1.126
8.727,1.051
8.738,1.113
8.746,1.032
8.756,1.113
8.769,1.063
8.776,1.101
8.787,1.063
8.797,1.057
8.807,1.088
8.817,1.076
8.828,1.069
8.836,1.063
8.846,1.076
8.856,1.057
8.867,1.076
8.877,1.076
8.886,1.069
8.897,1.057
8.907,1.082
8.918,1.088
8.927,1.063
8.938,1.038
8.946,1.094
8.957,1.069
8.967,1.057
8.977,1.088
8.986,1.063
8.997,1.088
9.007,1.051
9.017,1.076
9.026,1.063
9.037,1.063
9.047,1.069
9.056,1.063
9.066,1.088
9.078,1.069
9.086,1.088
9.096,1.088
9.106,1.051
9.116,1.063
9.127,1.026
9.137,1.076
9.148,1.044
9.156,1.101
9.166,1.076
9.178,1.057
9.186,1.082
9.197,1.057
9.206,1.101
9.217,1.044
9.228,1.094
9.238,1.076
9.247,1.063
9.257,1.088
9.266,1.057
9.276,1.088
9.286,1.063
9.297,1.088
9.306,1.094
9.317,1.082
9.326,1.057
9.336,1.088
9.346,1.044
9.356,1.101
9.367,1.082
9.377,1.088
9.387,1.057
9.396,1.069
9.406,1.076
9.416,1.057
9.427,1.082
9.437,1.082
9.446,1.063
9.457,1.101
9.466,1.088
9.477,1.069
9.488,1.069
9.496,1.094
9.506,1.069
9.516,1.057
9.527,1.088
9.537,1.076
9.547,1.088
9.557,1.088
