# T[s],q1
-25.376,0.00055416
-25.365,0.00055620
-25.355,0.00055864
-25.346,0.00056617
-25.336,0.00056734
-25.325,0.00057213
-25.316,0.00057912
-25.306,0.00057578
-25.295,0.00057749
-25.286,0.00057915
-25.277,0.00057047
-25.265,0.00057056
-25.256,0.00057022
-25.244,0.00056312
-25.235,0.00055889
-25.226,0.00055916
-25.215,0.00056045
-25.206,0.00056091
-25.196,0.00055742
-25.186,0.00055413
-25.175,0.00055692
-25.165,0.00055533
-25.156,0.00055349
-25.145,0.00055561
-25.136,0.00055673
-25.125,0.00055351
-25.115,0.00055436
-25.105,0.00055261
-25.095,0.00055235
-25.086,0.00055004
-25.076,0.00054617
-25.066,0.00054591
-25.056,0.00054888
-25.046,0.00054324
-25.035,0.00054086
-25.026,0.00053762
-25.015,0.00053451
-25.006,0.00053441
-24.996,0.00053658
-24.986,0.00053160
-24.976,0.00053065
-24.966,0.00052573
-24.956,0.00052503
-24.946,0.00052040
-24.935,0.00051693
-24.925,0.00051378
-24.914,0.00050874
-24.905,0.00050230
-24.896,0.00049727
-24.886,0.00049347
-24.875,0.00048853
-24.865,0.00048637
-24.856,0.00048420
-24.846,0.00048775
-24.835,0.00048687
-24.826,0.00048327
-24.816,0.00048305
-24.806,0.00047822
-24.795,0.00047705
-24.786,0.00047606
-24.775,0.00047017
-24.767,0.00047398
-24.755,0.00047127
-24.746,0.00047400
-24.734,0.00047340
-24.726,0.00047053
-24.716,0.00047041
-24.705,0.00046539
-24.696,0.00046733
-24.685,0.00046411
-24.675,0.00046393
-24.664,0.00046441
-24.655,0.00046506
-24.645,0.00046411
-24.636,0.00046927
-24.626,0.00046629
-24.614,0.00046868
-24.606,0.00046939
-24.595,0.00047566
-24.586,0.00048230
-24.575,0.00048404
-24.565,0.00049171
-24.554,0.00049389
-24.546,0.00049827
-24.536,0.00049468
-24.526,0.00049514
-24.515,0.00049947
-24.506,0.00050402
-24.497,0.00050698
-24.486,0.00051723
-24.475,0.00052120
-24.466,0.00052528
-24.455,0.00052262
-24.446,0.00052262
-24.434,0.00052818
-24.425,0.00053120
-24.416,0.00053082
-24.405,0.00053691
-24.396,0.00053790
-24.386,0.00053447
-24.376,0.00054061
-24.366,0.00054331
-24.354,0.00053765
-24.346,0.00053927
-24.336,0.00053963
-24.326,0.00053628
-24.312,0.00054038
-24.301,0.00054466
-24.295,0.00054742
-24.286,0.00055067
-24.276,0.00055494
-24.265,0.00055661
-24.256,0.00055813
-24.245,0.00055937
-24.235,0.00056047
-24.226,0.00056138
-24.216,0.00056205
-24.206,0.00056361
-24.196,0.00055816
-24.185,0.00055929
-24.176,0.00055559
-24.166,0.00055724
-24.155,0.00055720
-24.146,0.00055987
-24.136,0.00055119
-24.125,0.00055328
-24.115,0.00055216
-24.106,0.00054693
-24.096,0.00054634
-24.086,0.00054776
-24.077,0.00054559
-24.065,0.00053969
-24.054,0.00052963
-24.039,0.00052096
-24.031,0.00052017
-24.024,0.00051928
-24.015,0.00052146
-24.005,0.00052003
-23.996,0.00051264
-23.986,0.00051076
-23.975,0.00050660
-23.966,0.00050202
-23.956,0.00050387
-23.946,0.00050159
-23.936,0.00050226
-23.926,0.00050107
-23.916,0.00049569
-23.905,0.00049235
-23.895,0.00049037
-23.886,0.00049074
-23.876,0.00049036
-23.866,0.00049000
-23.855,0.00048498
-23.846,0.00047618
-23.835,0.00048094
-23.826,0.00047424
-23.817,0.00046513
-23.805,0.00046443
-23.795,0.00046098
-23.786,0.00045522
-23.776,0.00045164
-23.765,0.00045822
-23.756,0.00045255
-23.746,0.00044904
-23.735,0.00044706
-23.726,0.00044466
-23.716,0.00044466
-23.706,0.00044693
-23.694,0.00044869
-23.686,0.00044900
-23.675,0.00045296
-23.663,0.00045717
-23.651,0.00046219
-23.645,0.00046111
-23.635,0.00046153
-23.626,0.00045725
-23.615,0.00046223
-23.606,0.00046087
-23.596,0.00045946
-23.585,0.00046386
-23.575,0.00046862
-23.565,0.00046026
-23.557,0.00046117
-23.545,0.00046829
-23.535,0.00046690
-23.526,0.00046514
-23.516,0.00046972
-23.506,0.00047477
-23.496,0.00047217
-23.485,0.00047499
-23.475,0.00048103
-23.465,0.00048813
-23.455,0.00048656
-23.446,0.00048716
-23.435,0.00049007
-23.426,0.00048862
-23.415,0.00048566
-23.406,0.00048887
-23.395,0.00049580
-23.387,0.00050259
-23.376,0.00050560
-23.366,0.00050460
-23.355,0.00050953
-23.345,0.00051706
-23.336,0.00051701
-23.326,0.00051640
-23.315,0.00051622
-23.305,0.00052062
-23.295,0.00051847
-23.286,0.00052575
-23.275,0.00052634
-23.266,0.00052761
-23.256,0.00052693
-23.246,0.00053200
-23.235,0.00052894
-23.226,0.00052472
-23.216,0.00052120
-23.207,0.00052745
-23.196,0.00052806
-23.186,0.00052115
-23.176,0.00052557
-23.166,0.00052401
-23.156,0.00052424
-23.145,0.00052392
-23.135,0.00052135
-23.126,0.00051576
-23.115,0.00051956
-23.106,0.00051887
-23.096,0.00051674
-23.086,0.00051631
-23.076,0.00051684
-23.066,0.00051849
-23.056,0.00051594
-23.046,0.00051416
-23.033,0.00051729
-23.021,0.00051332
-23.011,0.00051737
-23.006,0.00051568
-22.996,0.00051669
-22.986,0.00051844
-22.971,0.00051616
-22.959,0.00051253
-22.955,0.00051079
-22.946,0.00050884
-22.934,0.00051017
-22.926,0.00050936
-22.916,0.00050640
-22.905,0.00050417
-22.896,0.00050070
-22.886,0.00049855
-22.875,0.00049861
-22.866,0.00050405
-22.855,0.00049470
-22.846,0.00049633
-22.836,0.00049904
-22.826,0.00049460
-22.815,0.00049559
-22.805,0.00049478
-22.795,0.00048577
-22.787,0.00048110
-22.773,0.00048253
-22.762,0.00047434
-22.750,0.00046941
-22.744,0.00046658
-22.736,0.00046211
-22.726,0.00046173
-22.714,0.00045699
-22.707,0.00046554
-22.695,0.00046172
-22.684,0.00046054
-22.675,0.00046463
-22.666,0.00046073
-22.656,0.00045782
-22.645,0.00045847
-22.633,0.00045706
-22.621,0.00046394
-22.612,0.00046500
-22.605,0.00046467
-22.594,0.00047179
-22.586,0.00046973
-22.575,0.00046365
-22.565,0.00046049
-22.556,0.00046745
-22.545,0.00047237
-22.536,0.00047637
-22.525,0.00048053
-22.515,0.00047883
-22.504,0.00048538
-22.489,0.00048805
-22.477,0.00049198
-22.471,0.00049621
-22.466,0.00049396
-22.456,0.00048988
-22.445,0.00048616
-22.437,0.00048302
-22.426,0.00048505
-22.415,0.00049464
-22.406,0.00049121
-22.396,0.00049474
-22.386,0.00049321
-22.376,0.00049266
-22.365,0.00050115
-22.355,0.00050515
-22.347,0.00050359
-22.335,0.00050248
-22.326,0.00050937
-22.315,0.00050687
-22.306,0.00051006
-22.293,0.00050930
-22.282,0.00050633
-22.275,0.00050759
-22.265,0.00051732
-22.255,0.00051313
-22.245,0.00051856
-22.235,0.00051766
-22.226,0.00051915
-22.216,0.00052159
-22.206,0.00052884
-22.196,0.00052918
-22.185,0.00053148
-22.175,0.00053654
-22.166,0.00053658
-22.155,0.00053872
-22.146,0.00054451
-22.134,0.00054072
-22.126,0.00054771
-22.113,0.00054744
-22.101,0.00054102
-22.092,0.00053775
-22.086,0.00054061
-22.076,0.00054705
-22.065,0.00054937
-22.056,0.00054573
-22.045,0.00054918
-22.035,0.00055503
-22.025,0.00055891
-22.015,0.00056278
-22.005,0.00056130
-21.995,0.00055669
-21.986,0.00056273
-21.976,0.00055637
-21.965,0.00055917
-21.956,0.00055966
-21.946,0.00055561
-21.936,0.00055436
-21.925,0.00055612
-21.917,0.00055400
-21.905,0.00055259
-21.894,0.00054933
-21.884,0.00054702
-21.874,0.00054816
-21.866,0.00054692
-21.856,0.00054637
-21.845,0.00054361
-21.837,0.00054088
-21.825,0.00053745
-21.816,0.00054079
-21.805,0.00053947
-21.796,0.00053957
-21.786,0.00053862
-21.776,0.00052957
-21.766,0.00052611
-21.755,0.00052369
-21.747,0.00052494
-21.736,0.00052026
-21.726,0.00051682
-21.716,0.00051597
-21.706,0.00051711
-21.695,0.00051620
-21.682,0.00051340
-21.668,0.00051306
-21.660,0.00051568
-21.655,0.00051651
-21.646,0.00051614
-21.633,0.00051692
-21.623,0.00051451
-21.616,0.00051412
-21.606,0.00051142
-21.595,0.00051353
-21.586,0.00051420
-21.575,0.00051397
-21.565,0.00050498
-21.555,0.00051053
-21.545,0.00051061
-21.536,0.00051713
-21.526,0.00050687
-21.516,0.00050252
-21.505,0.00051008
-21.495,0.00051038
-21.486,0.00050986
-21.475,0.00051063
-21.466,0.00051342
-21.456,0.00050985
-21.446,0.00051354
-21.436,0.00051236
-21.426,0.00051149
-21.416,0.00051595
-21.407,0.00051862
-21.396,0.00052143
-21.386,0.00051990
-21.375,0.00052071
-21.366,0.00052043
-21.356,0.00052787
-21.346,0.00052680
-21.335,0.00052822
-21.326,0.00052352
-21.317,0.00052361
-21.306,0.00052136
-21.295,0.00052621
-21.286,0.00051954
-21.275,0.00052473
-21.266,0.00052656
-21.256,0.00052461
-21.246,0.00052651
-21.235,0.00053441
-21.227,0.00053003
-21.216,0.00052719
-21.206,0.00052822
-21.196,0.00052841
-21.186,0.00052592
-21.176,0.00052358
-21.166,0.00052891
-21.155,0.00053734
-21.146,0.00053628
-21.136,0.00054144
-21.125,0.00054209
-21.116,0.00054502
-21.106,0.00054762
-21.096,0.00054478
-21.085,0.00054360
-21.076,0.00054080
-21.065,0.00054950
-21.057,0.00055101
-21.046,0.00054470
-21.034,0.00054358
-21.026,0.00054930
-21.016,0.00055383
-21.006,0.00055935
-20.996,0.00056302
-20.986,0.00055671
-20.977,0.00055697
-20.967,0.00056076
-20.954,0.00056760
-20.946,0.00056245
-20.936,0.00055909
-20.926,0.00056852
-20.916,0.00056422
-20.906,0.00056222
-20.896,0.00056735
-20.886,0.00056476
-20.876,0.00056373
-20.866,0.00056076
-20.855,0.00055679
-20.846,0.00055468
-20.836,0.00055904
-20.825,0.00055871
-20.815,0.00055461
-20.807,0.00055104
-20.797,0.00054430
-20.784,0.00054043
-20.776,0.00054136
-20.765,0.00053579
-20.756,0.00053599
-20.746,0.00052999
-20.736,0.00052818
-20.725,0.00053150
-20.715,0.00053766
-20.706,0.00053875
-20.696,0.00053658
-20.684,0.00053803
-20.676,0.00053881
-20.666,0.00054601
-20.656,0.00054598
-20.645,0.00054714
-20.636,0.00054882
-20.625,0.00054851
-20.615,0.00054888
-20.605,0.00055445
-20.595,0.00055507
-20.586,0.00055065
-20.576,0.00054122
-20.566,0.00054239
-20.555,0.00053948
-20.546,0.00054051
-20.537,0.00053830
-20.526,0.00053604
-20.515,0.00053013
-20.506,0.00052924
-20.494,0.00052667
-20.486,0.00052679
-20.476,0.00052295
-20.466,0.00052908
-20.457,0.00053175
-20.445,0.00053175
-20.436,0.00052891
-20.426,0.00052381
-20.416,0.00052327
-20.405,0.00052050
-20.395,0.00051757
-20.385,0.00052428
-20.376,0.00052555
-20.366,0.00052636
-20.356,0.00052919
-20.346,0.00052145
-20.336,0.00052295
-20.325,0.00051834
-20.316,0.00052385
-20.306,0.00052426
-20.295,0.00052548
-20.285,0.00052520
-20.275,0.00052786
-20.266,0.00052720
-20.256,0.00052497
-20.246,0.00052990
-20.236,0.00052773
-20.226,0.00052626
-20.216,0.00052952
-20.207,0.00052463
-20.197,0.00052812
-20.186,0.00053417
-20.176,0.00052580
-20.166,0.00052982
-20.155,0.00053197
-20.146,0.00053474
-20.136,0.00053164
-20.125,0.00053263
-20.117,0.00053811
-20.107,0.00053637
-20.096,0.00053596
-20.086,0.00054308
-20.076,0.00054242
-20.066,0.00054600
-20.056,0.00054732
-20.046,0.00054476
-20.035,0.00054586
-20.027,0.00054665
-20.016,0.00055024
-20.005,0.00055164
-19.996,0.00054911
-19.986,0.00055345
-19.976,0.00055424
-19.966,0.00056119
-19.955,0.00056356
-19.945,0.00056920
-19.937,0.00057146
-19.925,0.00056770
-19.916,0.00057200
-19.906,0.00056545
-19.896,0.00056335
-19.886,0.00057111
-19.876,0.00057548
-19.866,0.00057745
-19.855,0.00058212
-19.846,0.00057783
-19.835,0.00057433
-19.826,0.00056714
-19.816,0.00056051
-19.805,0.00056171
-19.792,0.00056611
-19.782,0.00056257
-19.774,0.00055964
-19.766,0.00056295
-19.754,0.00055883
-19.742,0.00056255
-19.731,0.00055460
-19.725,0.00055169
-19.714,0.00055102
-19.706,0.00055056
-19.696,0.00055556
-19.687,0.00055832
-19.677,0.00055469
-19.666,0.00055098
-19.655,0.00054784
-19.646,0.00054749
-19.636,0.00054569
-19.626,0.00054693
-19.615,0.00054540
-19.606,0.00054810
-19.597,0.00054859
-19.586,0.00055072
-19.576,0.00055526
-19.566,0.00055773
-19.555,0.00055733
-19.545,0.00055469
-19.536,0.00055543
-19.526,0.00055195
-19.516,0.00055038
-19.506,0.00054620
-19.496,0.00054635
-19.486,0.00054799
-19.474,0.00055351
-19.466,0.00054787
-19.456,0.00054182
-19.446,0.00054918
-19.436,0.00054625
-19.425,0.00054263
-19.417,0.00054206
-19.406,0.00054417
-19.396,0.00054190
-19.386,0.00054183
-19.376,0.00053997
-19.365,0.00054078
-19.356,0.00053862
-19.346,0.00054413
-19.337,0.00054103
-19.326,0.00053680
-19.314,0.00053748
-19.306,0.00054368
-19.296,0.00054382
-19.286,0.00054786
-19.275,0.00055138
-19.265,0.00055023
-19.256,0.00054657
-19.247,0.00054579
-19.235,0.00054297
-19.226,0.00054105
-19.216,0.00054073
-19.206,0.00054278
-19.196,0.00054710
-19.186,0.00054847
-19.175,0.00055104
-19.167,0.00055588
-19.155,0.00055196
-19.146,0.00055377
-19.136,0.00055423
-19.126,0.00055637
-19.116,0.00056385
-19.106,0.00056716
-19.093,0.00056779
-19.079,0.00057323
-19.075,0.00057582
-19.066,0.00056948
-19.056,0.00056549
-19.046,0.00056418
-19.036,0.00055899
-19.026,0.00055800
-19.016,0.00054801
-19.005,0.00054417
-18.997,0.00054399
-18.985,0.00055305
-18.973,0.00056102
-18.962,0.00056963
-18.951,0.00057177
-18.944,0.00057719
-18.936,0.00057955
-18.926,0.00056904
-18.916,0.00057006
-18.905,0.00056879
-18.895,0.00056132
-18.886,0.00056584
-18.875,0.00057104
-18.866,0.00057334
-18.856,0.00057352
-18.841,0.00057798
-18.830,0.00057959
-18.825,0.00057906
-18.815,0.00057580
-18.806,0.00057851
-18.796,0.00057225
-18.786,0.00057462
-18.775,0.00057401
-18.766,0.00057237
-18.756,0.00056551
-18.745,0.00056432
-18.735,0.00055709
-18.726,0.00056087
-18.716,0.00056057
-18.706,0.00056058
-18.696,0.00056596
-18.686,0.00057566
-18.672,0.00057472
-18.661,0.00057289
-18.655,0.00057416
-18.645,0.00057939
-18.635,0.00057494
-18.625,0.00057334
-18.616,0.00057408
-18.606,0.00056982
-18.596,0.00057019
-18.586,0.00057077
-18.575,0.00057275
-18.566,0.00056473
-18.557,0.00056352
-18.545,0.00056100
-18.535,0.00055977
-18.525,0.00055952
-18.516,0.00055892
-18.506,0.00055464
-18.496,0.00055696
-18.486,0.00055992
-18.476,0.00056318
-18.465,0.00056599
-18.456,0.00056752
-18.446,0.00056169
-18.436,0.00056428
-18.426,0.00056657
-18.416,0.00057003
-18.405,0.00056841
-18.395,0.00057015
-18.387,0.00057141
-18.376,0.00057177
-18.366,0.00056655
-18.353,0.00056287
-18.346,0.00055948
-18.336,0.00055341
-18.321,0.00055240
-18.311,0.00054912
-18.305,0.00054708
-18.295,0.00055065
-18.286,0.00054067
-18.275,0.00054154
-18.266,0.00054038
-18.256,0.00053902
-18.246,0.00054428
-18.233,0.00054672
-18.221,0.00054788
-18.214,0.00054526
-18.206,0.00054844
-18.194,0.00054471
-18.185,0.00054520
-18.176,0.00054606
-18.166,0.00055059
-18.156,0.00055875
-18.146,0.00055421
-18.135,0.00055526
-18.127,0.00054840
-18.115,0.00054949
-18.106,0.00055563
-18.095,0.00056178
-18.086,0.00056248
-18.076,0.00055619
-18.066,0.00055457
-18.056,0.00055213
-18.046,0.00055977
-18.035,0.00056467
-18.026,0.00057087
-18.016,0.00056587
-18.004,0.00056427
-17.996,0.00057023
-17.986,0.00057127
-17.975,0.00057030
-17.965,0.00057342
-17.956,0.00057164
-17.946,0.00057289
-17.936,0.00057416
-17.925,0.00057946
-17.916,0.00058163
-17.905,0.00058774
-17.896,0.00059603
-17.885,0.00059273
-17.875,0.00058706
-17.865,0.00058657
-17.855,0.00058856
-17.846,0.00058818
-17.836,0.00058845
-17.826,0.00058592
-17.816,0.00058036
-17.805,0.00058069
-17.796,0.00058761
-17.787,0.00059405
-17.776,0.00059643
-17.765,0.00059270
-17.754,0.00059134
-17.746,0.00059054
-17.735,0.00059025
-17.726,0.00059016
-17.713,0.00059567
-17.701,0.00059947
-17.692,0.00060312
-17.685,0.00060574
-17.676,0.00060789
-17.666,0.00060455
-17.656,0.00060100
-17.646,0.00060282
-17.631,0.00060473
-17.621,0.00060754
-17.611,0.00060630
-17.605,0.00060610
-17.595,0.00061037
-17.586,0.00061073
-17.576,0.00061234
-17.566,0.00061189
-17.556,0.00061274
-17.545,0.00061655
-17.535,0.00062559
-17.525,0.00062759
-17.514,0.00062984
-17.506,0.00062607
-17.495,0.00062870
-17.486,0.00062986
-17.476,0.00062720
-17.465,0.00062620
-17.456,0.00062887
-17.447,0.00063368
-17.435,0.00063242
-17.426,0.00063591
-17.415,0.00064381
-17.406,0.00064492
-17.396,0.00064453
-17.386,0.00064978
-17.375,0.00064889
-17.365,0.00065363
-17.356,0.00064855
-17.346,0.00065191
-17.334,0.00065048
-17.326,0.00064883
-17.315,0.00065211
-17.306,0.00065702
-17.296,0.00065510
-17.286,0.00065277
-17.276,0.00065331
-17.266,0.00065468
-17.255,0.00065525
-17.246,0.00065723
-17.236,0.00065740
-17.226,0.00065987
-17.216,0.00065935
-17.205,0.00065444
-17.195,0.00065047
-17.185,0.00065450
-17.176,0.00065740
-17.166,0.00065794
-17.155,0.00066039
-17.146,0.00066048
-17.136,0.00066093
-17.126,0.00065977
-17.116,0.00066321
-17.105,0.00066051
-17.095,0.00066170
-17.085,0.00065642
-17.076,0.00065607
-17.066,0.00066012
-17.056,0.00065669
-17.046,0.00065664
-17.036,0.00065588
-17.026,0.00065251
-17.015,0.00064884
-17.007,0.00065292
-16.996,0.00064805
-16.985,0.00065279
-16.976,0.00065582
-16.966,0.00066256
-16.956,0.00065478
-16.945,0.00064946
-16.936,0.00065855
-16.925,0.00065549
-16.915,0.00065537
-16.906,0.00065506
-16.896,0.00064605
-16.886,0.00065063
-16.876,0.00065368
-16.865,0.00065247
-16.855,0.00065307
-16.846,0.00065239
-16.835,0.00064811
-16.826,0.00064896
-16.815,0.00064171
-16.806,0.00064360
-16.796,0.00065057
-16.786,0.00065524
-16.776,0.00065809
-16.766,0.00065841
-16.755,0.00065897
-16.745,0.00065455
-16.736,0.00065237
-16.726,0.00065689
-16.716,0.00066202
-16.706,0.00065728
-16.696,0.00065416
-16.686,0.00064948
-16.675,0.00065019
-16.666,0.00064994
-16.655,0.00065445
-16.646,0.00065330
-16.636,0.00065003
-16.626,0.00064925
-16.616,0.00064343
-16.606,0.00064265
-16.595,0.00064914
-16.586,0.00064234
-16.577,0.00064270
-16.565,0.00064070
-16.556,0.00064273
-16.545,0.00064373
-16.536,0.00064088
-16.526,0.00064263
-16.513,0.00063972
-16.500,0.00063982
-16.494,0.00063894
-16.486,0.00063674
-16.475,0.00063780
-16.466,0.00063549
-16.456,0.00063799
-16.446,0.00064344
-16.431,0.00063927
-16.421,0.00064016
-16.414,0.00064557
-16.406,0.00064044
-16.395,0.00063927
-16.386,0.00064002
-16.375,0.00064090
-16.366,0.00064207
-16.356,0.00064335
-16.346,0.00064296
-16.335,0.00064573
-16.326,0.00063671
-16.314,0.00063781
-16.302,0.00063833
-16.292,0.00063756
-16.286,0.00063596
-16.276,0.00063701
-16.266,0.00064093
-16.256,0.00063747
-16.246,0.00063858
-16.235,0.00064228
-16.226,0.00064525
-16.216,0.00065032
-16.206,0.00065014
-16.196,0.00065928
-16.186,0.00065925
-16.176,0.00066206
-16.166,0.00066331
-16.155,0.00066436
-16.147,0.00066128
-16.135,0.00066153
-16.126,0.00065879
-16.116,0.00066090
-16.106,0.00065900
-16.096,0.00065438
-16.086,0.00065138
-16.075,0.00065290
-16.067,0.00065410
-16.055,0.00064625
-16.046,0.00064156
-16.035,0.00063623
-16.026,0.00064823
-16.016,0.00064560
-16.006,0.00064898
-15.995,0.00064202
-15.985,0.00063779
-15.977,0.00063642
-15.966,0.00063681
-15.956,0.00063725
-15.946,0.00063615
-15.936,0.00063384
-15.926,0.00063378
-15.916,0.00063495
-15.905,0.00063798
-15.895,0.00064054
-15.887,0.00063784
-15.875,0.00063362
-15.866,0.00063051
-15.856,0.00062908
-15.846,0.00063305
-15.836,0.00062901
-15.826,0.00062719
-15.817,0.00062228
-15.806,0.00062601
-15.795,0.00062402
-15.786,0.00062212
-15.776,0.00062224
-15.766,0.00061793
-15.756,0.00061831
-15.745,0.00061979
-15.736,0.00062010
-15.725,0.00061961
-15.717,0.00061829
-15.706,0.00061616
-15.696,0.00061012
-15.686,0.00060597
-15.676,0.00060242
-15.666,0.00060207
-15.655,0.00060305
-15.645,0.00061135
-15.637,0.00061310
-15.626,0.00061248
-15.616,0.00061480
-15.606,0.00062368
-15.596,0.00062350
-15.586,0.00062472
-15.576,0.00062771
-15.565,0.00063248
-15.557,0.00063036
-15.545,0.00062565
-15.536,0.00062591
-15.526,0.00062475
-15.516,0.00062183
-15.506,0.00062532
-15.495,0.00062533
-15.486,0.00062117
-15.476,0.00062463
-15.465,0.00062422
-15.457,0.00062413
-15.446,0.00062732
-15.435,0.00062203
-15.426,0.00062637
-15.415,0.00062498
-15.406,0.00062452
-15.395,0.00062136
-15.386,0.00062301
-15.375,0.00062588
-15.365,0.00062356
-15.355,0.00061793
-15.346,0.00062125
-15.335,0.00061673
-15.326,0.00061561
-15.316,0.00061829
-15.305,0.00062090
-15.297,0.00062408
-15.286,0.00061984
-15.275,0.00062029
-15.266,0.00062317
-15.256,0.00062037
-15.246,0.00061811
-15.236,0.00061339
-15.226,0.00061495
-15.215,0.00061540
-15.206,0.00061249
-15.196,0.00061727
-15.186,0.00061557
-15.176,0.00061374
-15.166,0.00061540
-15.156,0.00061622
-15.145,0.00061781
-15.136,0.00062330
-15.126,0.00062717
-15.115,0.00062976
-15.105,0.00062477
-15.096,0.00062881
-15.086,0.00063043
-15.076,0.00062857
-15.066,0.00062404
-15.056,0.00062027
-15.045,0.00062784
-15.037,0.00062921
-15.026,0.00063614
-15.015,0.00063509
-15.006,0.00063657
-14.996,0.00000000
-14.986,-0.00000189
-14.976,0.00000113
-14.966,-0.00000260
-14.957,-0.00000798
-14.946,-0.00000296
-14.935,-0.00000194
-14.926,-0.00000318
-14.915,-0.00000312
-14.906,-0.00000732
-14.896,-0.00000001
-14.885,0.00000106
-14.876,0.00000529
-14.866,0.00001143
-14.856,0.00001033
-14.845,0.00001421
-14.836,0.00001415
-14.826,0.00001776
-14.816,0.00001306
-14.806,0.00001067
-14.796,0.00001363
-14.785,0.00001741
-14.775,0.00002117
-14.765,0.00002866
-14.756,0.00002534
-14.746,0.00002840
-14.736,0.00002942
-14.726,0.00002882
-14.715,0.00003123
-14.706,0.00003133
-14.695,0.00002234
-14.686,0.00002318
-14.675,0.00002619
-14.666,0.00002711
-14.656,0.00002325
-14.646,0.00002565
-14.636,0.00002329
-14.626,0.00002451
-14.615,0.00002796
-14.603,0.00002694
-14.588,0.00002986
-14.582,0.00002899
-14.575,0.00002396
-14.564,0.00002145
-14.555,0.00001772
-14.546,0.00002167
-14.536,0.00002416
-14.525,0.00002474
-14.517,0.00002734
-14.506,0.00002395
-14.495,0.00002744
-14.486,0.00002786
-14.475,0.00002824
-14.466,0.00002776
-14.456,0.00002152
-14.446,0.00002004
-14.436,0.00002434
-14.427,0.00002003
-14.413,0.00001880
-14.400,0.00002340
-14.389,0.00001868
-14.383,0.00002005
-14.375,0.00002291
-14.365,0.00002718
-14.355,0.00002968
-14.347,0.00002912
-14.334,0.00002380
-14.320,0.00001974
-14.315,0.00002268
-14.306,0.00002298
-14.296,0.00002620
-14.282,0.00001980
-14.275,0.00002523
-14.265,0.00003475
-14.257,0.00003045
-14.246,0.00003481
-14.235,0.00003478
-14.226,0.00003961
-14.216,0.00004076
-14.205,0.00003563
-14.195,0.00003658
-14.186,0.00003329
-14.177,0.00004099
-14.165,0.00004352
-14.155,0.00004587
-14.146,0.00003892
-14.135,0.00003682
-14.126,0.00003399
-14.116,0.00002945
-14.105,0.00003099
-14.095,0.00002807
-14.087,0.00003080
-14.075,0.00003593
-14.066,0.00003825
-14.056,0.00004331
-14.046,0.00004470
-14.036,0.00004524
-14.026,0.00004617
-14.012,0.00004537
-13.999,0.00004765
-13.993,0.00005374
-13.985,0.00005299
-13.974,0.00005225
-13.962,0.00005396
-13.956,0.00005355
-13.946,0.00006237
-13.936,0.00006206
-13.926,0.00006596
-13.915,0.00006617
-13.907,0.00006580
-13.896,0.00006531
-13.886,0.00006074
-13.876,0.00006630
-13.866,0.00006996
-13.856,0.00006689
-13.845,0.00006826
-13.833,0.00006819
-13.822,0.00006472
-13.812,0.00005935
-13.805,0.00005526
-13.796,0.00005447
-13.786,0.00005664
-13.774,0.00006087
-13.766,0.00006261
-13.756,0.00005974
-13.746,0.00006086
-13.735,0.00005792
-13.726,0.00005820
-13.715,0.00006194
-13.706,0.00005965
-13.696,0.00005476
-13.686,0.00006017
-13.676,0.00005855
-13.665,0.00006036
-13.655,0.00005621
-13.645,0.00005805
-13.636,0.00006039
-13.626,0.00006521
-13.616,0.00005884
-13.606,0.00005731
-13.596,0.00005559
-13.585,0.00005619
-13.575,0.00005380
-13.565,0.00005672
-13.555,0.00005396
-13.545,0.00005217
-13.536,0.00004968
-13.526,0.00004772
-13.511,0.00005363
-13.495,0.00005162
-13.490,0.00005239
-13.485,0.00005521
-13.477,0.00005240
-13.466,0.00005408
-13.456,0.00006158
-13.446,0.00006721
-13.435,0.00006671
-13.423,0.00007276
-13.413,0.00007576
-13.406,0.00007508
-13.397,0.00007978
-13.386,0.00007996
-13.375,0.00007718
-13.366,0.00006978
-13.355,0.00007847
-13.346,0.00007519
-13.335,0.00007715
-13.325,0.00008463
-13.317,0.00008592
-13.307,0.00008869
-13.296,0.00009001
-13.286,0.00008607
-13.276,0.00008192
-13.266,0.00008340
-13.255,0.00008471
-13.246,0.00008257
-13.235,0.00008167
-13.226,0.00008556
-13.215,0.00008555
-13.205,0.00008127
-13.196,0.00007940
-13.186,0.00008139
-13.176,0.00008139
-13.166,0.00008483
-13.156,0.00008589
-13.146,0.00009165
-13.135,0.00009301
-13.126,0.00009584
-13.115,0.00009729
-13.106,0.00010392
-13.096,0.00010675
-13.086,0.00011130
-13.076,0.00010742
-13.066,0.00010334
-13.056,0.00009575
-13.045,0.00009578
-13.036,0.00009977
-13.026,0.00010223
-13.016,0.00009202
-13.006,0.00008701
-12.995,0.00008536
-12.986,0.00008441
-12.976,0.00008893
-12.967,0.00008396
-12.956,0.00008149
-12.946,0.00008084
-12.936,0.00008317
-12.926,0.00008355
-12.916,0.00008221
-12.906,0.00008458
-12.896,0.00008468
-12.885,0.00008398
-12.877,0.00008531
-12.865,0.00008799
-12.856,0.00008984
-12.846,0.00009310
-12.835,0.00009821
-12.826,0.00009971
-12.815,0.00010051
-12.806,0.00010012
-12.795,0.00009827
-12.785,0.00009504
-12.775,0.00009408
-12.766,0.00009816
-12.756,0.00010038
-12.746,0.00010055
-12.736,0.00010776
-12.726,0.00010866
-12.716,0.00011050
-12.706,0.00010837
-12.696,0.00010949
-12.686,0.00011003
-12.675,0.00011137
