# T[s],enable,encoder[enc]
-6.823,0,-110
-6.813,0,-114
-6.803,0,-118
-6.792,0,-122
-6.782,0,-125
-6.774,0,-129
-6.762,0,-133
-6.753,0,-137
-6.743,0,-141
-6.733,0,-144
-6.723,0,-148
-6.712,0,-151
-6.702,0,-155
-6.692,0,-159
-6.683,0,-162
-6.673,0,-166
-6.663,0,-169
-6.653,0,-172
-6.643,0,-175
-6.633,0,-178
-6.623,0,-181
-6.614,0,-183
-6.604,0,-185
-6.592,0,-188
-6.581,0,-190
-6.573,0,-191
-6.561,0,-193
-6.553,0,-194
-6.543,0,-196
-6.533,0,-197
-6.523,0,-199
-6.514,0,-200
-6.503,0,-201
-6.493,0,-201
-6.483,0,-201
-6.473,0,-198
-6.462,0,-195
-6.453,0,-192
-6.442,0,-187
-6.433,0,-183
-6.423,0,-179
-6.413,0,-174
-6.403,0,-170
-6.393,0,-165
-6.382,0,-160
-6.373,0,-155
-6.362,0,-151
-6.352,0,-146
-6.343,0,-142
-6.333,0,-137
-6.322,0,-133
-6.313,0,-129
-6.303,0,-125
-6.293,0,-121
-6.283,0,-117
-6.273,0,-112
-6.262,0,-107
-6.253,0,-102
-6.243,0,-98
-6.233,0,-93
-6.223,0,-88
-6.213,0,-83
-6.203,0,-79
-6.193,0,-74
-6.182,0,-70
-6.174,0,-65
-6.162,0,-61
-6.153,0,-56
-6.142,0,-51
-6.133,0,-48
-6.123,0,-44
-6.113,0,-40
-6.102,0,-37
-6.094,0,-33
-6.083,0,-30
-6.073,0,-27
-6.063,0,-24
-6.053,0,-21
-6.043,0,-19
-6.033,0,-16
-6.018,0,-14
-6.009,0,-12
-6.002,0,-10
-6.002,1,-21
-6.002,1,-21
-6.002,1,-21
-6.002,1,-21
-6.000,1,-21
-6.000,1,-21
-6.000,1,-21
-6.000,1,-21
-6.000,1,-20
-6.000,1,-21
-5.994,1,-19
-5.983,1,-18
-5.974,1,-17
-5.954,1,-16
-5.943,1,-16
-5.934,1,-16
-5.923,1,-16
-5.912,1,-16
-5.904,1,-16
-5.894,1,-16
-5.884,1,-16
-5.873,1,-16
-5.863,1,-16
-5.853,1,-16
-5.844,1,-16
-5.833,1,-16
-5.823,1,-16
-5.814,1,-16
-5.800,1,-16
-5.789,1,-16
-5.780,1,-16
-5.774,1,-16
-5.763,1,-16
-5.752,1,-16
-5.744,1,-16
-5.734,1,-16
-5.724,1,-16
-5.713,1,-16
-5.704,1,-16
-5.693,1,-16
-5.683,1,-16
-5.674,1,-16
-5.663,1,-16
-5.654,1,-16
-5.644,1,-16
-5.633,1,-16
-5.624,1,-16
-5.610,1,-16
-5.598,1,-16
-5.591,1,-16
-5.582,1,-16
-5.572,1,-16
-5.563,1,-16
-5.552,1,-16
-5.536,1,-16
-5.529,1,-16
-5.524,1,-16
-5.513,1,-16
-5.503,1,-16
-5.492,1,-16
-5.482,1,-16
-5.473,1,-16
-5.464,1,-16
-5.450,1,-16
-5.438,1,-16
-5.429,1,-16
-5.423,1,-17
-5.413,1,-20
-5.403,1,-24
-5.392,1,-29
-5.384,1,-29
-5.373,1,-29
-5.363,1,-29
-5.354,1,-29
-5.345,1,-28
-5.334,1,-27
-5.322,1,-26
-5.314,1,-25
-5.304,1,-24
-5.294,1,-22
-5.282,1,-20
-5.273,1,-20
-5.263,1,-20
-5.253,1,-20
-5.239,1,-20
-5.225,1,-20
-5.219,1,-20
-5.214,1,-20
-5.204,1,-20
-5.193,1,-20
-5.184,1,-20
-5.174,1,-20
-5.163,1,-20
-5.153,1,-20
-5.144,1,-20
-5.134,1,-20
-5.123,1,-20
-5.114,1,-20
-5.104,1,-20
-5.093,1,-20
-5.083,1,-20
-5.074,1,-20
-5.063,1,-20
-5.052,1,-20
-5.044,1,-20
-5.029,1,-20
-5.020,1,-20
-5.012,1,-20
-5.003,1,-20
-4.993,1,-20
-4.983,1,-20
-4.974,1,-20
-4.963,1,-20
-4.954,1,-20
-4.943,1,-20
-4.933,1,-20
-4.923,1,-20
-4.913,1,-20
-4.902,1,-20
-4.894,1,-20
-4.882,1,-20
-4.874,1,-20
-4.863,1,-20
-4.853,1,-20
-4.844,1,-20
-4.833,1,-20
-4.823,1,-20
-4.812,1,-20
-4.803,1,-20
-4.794,1,-20
-4.784,1,-20
-4.773,1,-20
-4.762,1,-20
-4.754,1,-20
-4.743,1,-20
-4.732,1,-20
-4.722,1,-20
-4.712,1,-20
-4.703,1,-20
-4.693,1,-20
-4.683,1,-20
-4.674,1,-20
-4.663,1,-20
-4.653,1,-20
-4.643,1,-20
-4.634,1,-20
-4.624,1,-20
-4.613,1,-20
-4.601,1,-20
-4.588,1,-20
-4.581,1,-20
-4.573,1,-20
-4.563,1,-20
-4.552,1,-20
-4.543,1,-20
-4.533,1,-20
-4.524,1,-20
-4.510,1,-20
-4.498,1,-20
-4.493,1,-20
-4.483,1,-20
-4.473,1,-20
-4.463,1,-20
-4.454,1,-20
-4.444,1,-20
-4.433,1,-20
-4.423,1,-20
-4.413,1,-20
-4.403,1,-20
-4.393,1,-20
-4.383,1,-20
-4.372,1,-20
-4.363,1,-20
-4.354,1,-20
-4.344,1,-20
-4.334,1,-20
-4.324,1,-20
-4.313,1,-20
-4.302,1,-20
-4.294,1,-20
-4.284,1,-20
-4.274,1,-20
-4.264,1,-20
-4.254,1,-20
-4.243,1,-20
-4.234,1,-20
-4.225,1,-20
-4.214,1,-20
-4.203,1,-20
-4.192,1,-20
-4.184,1,-20
-4.173,1,-20
-4.163,1,-20
-4.153,1,-20
-4.145,1,-20
-4.133,1,-20
-4.122,1,-20
-4.114,1,-20
-4.103,1,-20
-4.094,1,-20
-4.084,1,-20
-4.070,1,-20
-4.057,1,-20
-4.050,1,-20
-4.043,1,-20
-4.033,1,-20
-4.023,1,-20
-4.013,1,-20
-4.003,1,-20
-3.993,1,-20
-3.983,1,-20
-3.973,1,-20
-3.963,1,-20
-3.954,1,-20
-3.944,1,-20
-3.934,1,-20
-3.924,1,-20
-3.914,1,-20
-3.903,1,-20
-3.894,1,-20
-3.883,1,-20
-3.873,1,-20
-3.862,1,-20
-3.854,1,-20
-3.843,1,-20
-3.834,1,-20
-3.823,1,-20
-3.814,1,-20
-3.803,1,-20
-3.794,1,-20
-3.783,1,-20
-3.774,1,-20
-3.763,1,-20
-3.754,1,-20
-3.744,1,-20
-3.733,1,-20
-3.723,1,-20
-3.715,1,-20
-3.703,1,-20
-3.693,1,-20
-3.684,1,-20
-3.674,1,-20
-3.662,1,-20
-3.654,1,-20
-3.640,1,-20
-3.630,1,-20
-3.621,1,-20
-3.613,1,-20
-3.603,1,-20
-3.594,1,-20
-3.584,1,-20
-3.573,1,-20
-3.563,1,-20
-3.553,1,-20
-3.544,1,-20
-3.533,1,-20
-3.522,1,-20
-3.513,1,-20
-3.504,1,-20
-3.494,1,-20
-3.481,1,-20
-3.468,1,-20
-3.461,1,-20
-3.453,1,-20
-3.443,1,-20
-3.433,1,-20
-3.421,1,-20
-3.410,1,-20
-3.403,1,-20
-3.394,1,-20
-3.382,1,-20
-3.374,1,-20
-3.360,1,-20
-3.353,1,-20
-3.343,1,-20
-3.332,1,-20
-3.324,1,-20
-3.313,1,-20
-3.303,1,-20
-3.294,1,-20
-3.284,1,-20
-3.273,1,-20
-3.263,1,-20
-3.254,1,-20
-3.243,1,-20
-3.234,1,-20
-3.222,1,-20
-3.213,1,-20
-3.203,1,-20
-3.194,1,-20
-3.183,1,-20
-3.174,1,-20
-3.163,1,-20
-3.154,1,-20
-3.144,1,-20
-3.134,1,-20
-3.123,1,-20
-3.114,1,-20
-3.103,1,-20
-3.088,1,-20
-3.077,1,-20
-3.070,1,-20
-3.063,1,-20
-3.053,1,-20
-3.043,1,-20
-3.033,1,-20
-3.023,1,-20
-3.012,1,-20
-3.002,1,-20
-2.994,1,-20
-2.982,1,-20
-2.974,1,-20
-2.963,1,-20
-2.954,1,-20
-2.944,1,-20
-2.933,1,-20
-2.923,1,-20
-2.910,1,-20
-2.897,1,-20
-2.891,1,-20
-2.883,1,-20
-2.874,1,-20
-2.863,1,-20
-2.854,1,-20
-2.843,1,-20
-2.833,1,-20
-2.824,1,-20
-2.814,1,-20
-2.804,1,-20
-2.792,1,-20
-2.784,1,-20
-2.773,1,-20
-2.763,1,-20
-2.753,1,-20
-2.743,1,-20
-2.734,1,-20
-2.722,1,-20
-2.714,1,-20
-2.702,1,-20
-2.693,1,-20
-2.683,1,-20
-2.673,1,-20
-2.663,1,-20
-2.654,1,-20
-2.642,1,-20
-2.634,1,-20
-2.624,1,-20
-2.614,1,-20
-2.603,1,-20
-2.593,1,-20
-2.583,1,-20
-2.573,1,-20
-2.563,1,-20
-2.554,1,-20
-2.544,1,-20
-2.534,1,-20
-2.524,1,-20
-2.514,1,-20
-2.503,1,-20
-2.493,1,-20
-2.482,1,-20
-2.473,1,-20
-2.462,1,-20
-2.454,1,-20
-2.444,1,-20
-2.434,1,-20
-2.424,1,-20
-2.413,1,-20
-2.403,1,-20
-2.394,1,-20
-2.382,1,-20
-2.373,1,-20
-2.361,1,-20
-2.353,1,-20
-2.343,1,-20
-2.334,1,-20
-2.322,1,-20
-2.312,1,-20
-2.303,1,-20
-2.294,1,-20
-2.282,1,-20
-2.274,1,-20
-2.263,1,-20
-2.253,1,-20
-2.243,1,-20
-2.234,1,-20
-2.222,1,-20
-2.214,1,-20
-2.202,1,-20
-2.194,1,-20
-2.184,1,-20
-2.174,1,-20
-2.163,1,-20
-2.153,1,-20
-2.143,1,-20
-2.132,1,-20
-2.124,1,-20
-2.114,1,-20
-2.104,1,-20
-2.093,1,-20
-2.083,1,-20
-2.073,1,-20
-2.063,1,-20
-2.053,1,-20
-2.043,1,-20
-2.034,1,-20
-2.022,1,-20
-2.014,1,-20
-2.003,1,-20
-1.994,1,-20
-1.983,1,-20
-1.974,1,-20
-1.963,1,-20
-1.954,1,-20
-1.944,1,-20
-1.934,1,-20
-1.923,1,-20
-1.913,1,-20
-1.903,1,-20
-1.894,1,-20
-1.884,1,-20
-1.874,1,-20
-1.864,1,-20
-1.853,1,-20
-1.844,1,-20
-1.834,1,-20
-1.823,1,-20
-1.813,1,-20
-1.798,1,-20
-1.788,1,-20
-1.780,1,-20
-1.774,1,-20
-1.763,1,-20
-1.751,1,-20
-1.743,1,-20
-1.734,1,-20
-1.723,1,-20
-1.712,1,-20
-1.703,1,-20
-1.692,1,-20
-1.684,1,-20
-1.674,1,-20
-1.663,1,-20
-1.653,1,-20
-1.643,1,-20
-1.632,1,-20
-1.624,1,-20
-1.614,1,-20
-1.603,1,-20
-1.593,1,-20
-1.583,1,-20
-1.574,1,-20
-1.563,1,-20
-1.553,1,-20
-1.544,1,-20
-1.534,1,-20
-1.524,1,-20
-1.514,1,-20
-1.504,1,-20
-1.493,1,-19
-1.483,1,-19
-1.473,1,-19
-1.464,1,-19
-1.454,1,-19
-1.442,1,-19
-1.434,1,-19
-1.424,1,-19
-1.414,1,-19
-1.403,1,-19
-1.393,1,-19
-1.385,1,-19
-1.374,1,-19
-1.360,1,-19
-1.348,1,-19
-1.338,1,-19
-1.330,1,-19
-1.322,1,-19
-1.314,1,-19
-1.303,1,-19
-1.293,1,-19
-1.283,1,-19
-1.274,1,-19
-1.263,1,-19
-1.253,1,-19
-1.242,1,-19
-1.234,1,-19
-1.223,1,-19
-1.214,1,-19
-1.202,1,-19
-1.193,1,-19
-1.184,1,-19
-1.174,1,-19
-1.164,1,-19
-1.153,1,-19
-1.143,1,-19
-1.134,1,-19
-1.123,1,-19
-1.109,1,-19
-1.097,1,-19
-1.093,1,-19
-1.084,1,-19
-1.073,1,-19
-1.063,1,-19
-1.054,1,-19
-1.043,1,-19
-1.033,1,-19
-1.023,1,-19
-1.014,1,-19
-1.004,1,-19
-0.994,1,-19
-0.984,1,-19
-0.974,1,-19
-0.963,1,-19
-0.954,1,-19
-0.943,1,-19
-0.932,1,-19
-0.924,1,-19
-0.914,1,-19
-0.904,1,-19
-0.894,1,-19
-0.883,1,-19
-0.874,1,-19
-0.863,1,-19
-0.853,1,-19
-0.842,1,-19
-0.833,1,-19
-0.824,1,-19
-0.812,1,-19
-0.804,1,-19
-0.794,1,-19
-0.783,1,-19
-0.773,1,-19
-0.763,1,-19
-0.754,1,-19
-0.744,1,-19
-0.732,1,-19
-0.724,1,-19
-0.713,1,-19
-0.704,1,-19
-0.693,1,-19
-0.683,1,-19
-0.674,1,-19
-0.662,1,-19
-0.652,1,-19
-0.644,1,-19
-0.633,1,-19
-0.624,1,-19
-0.614,1,-19
-0.603,1,-19
-0.594,1,-19
-0.584,1,-19
-0.574,1,-19
-0.564,1,-19
-0.554,1,-19
-0.543,1,-19
-0.533,1,-19
-0.525,1,-19
-0.513,1,-19
-0.503,1,-19
-0.494,1,-19
-0.484,1,-19
-0.474,1,-19
-0.463,1,-19
-0.453,1,-19
-0.443,1,-19
-0.433,1,-19
-0.424,1,-19
-0.412,1,-19
-0.404,1,-19
-0.394,1,-19
-0.383,1,-19
-0.374,1,-19
-0.363,1,-19
-0.353,1,-19
-0.343,1,-19
-0.334,1,-19
-0.324,1,-19
-0.314,1,-19
-0.302,1,-19
-0.294,1,-19
-0.284,1,-19
-0.274,1,-19
-0.263,1,-19
-0.253,1,-19
-0.243,1,-19
-0.234,1,-19
-0.223,1,-19
-0.214,1,-19
-0.203,1,-19
-0.193,1,-19
-0.183,1,-19
-0.173,1,-19
-0.163,1,-19
-0.154,1,-19
-0.143,1,-19
-0.133,1,-19
-0.122,1,-19
-0.114,1,-19
-0.103,1,-19
-0.093,1,-19
-0.083,1,-19
-0.074,1,-19
-0.064,1,-19
-0.054,1,-19
-0.044,1,-19
-0.033,1,-19
-0.024,1,-19
-0.013,1,-19
-0.003,1,-19
0.008,1,-19
0.017,1,-19
0.028,1,-19
0.036,1,-19
0.046,1,-19
0.056,1,-19
0.066,1,-19
0.075,1,-19
0.087,1,-19
0.097,1,-19
0.106,1,-19
0.116,1,-19
0.126,1,-19
0.137,1,-19
0.146,1,-19
0.156,1,-19
0.167,1,-19
0.178,1,-19
0.186,1,-19
0.196,1,-19
0.207,1,-19
0.216,1,-19
0.227,1,-19
0.237,1,-19
0.247,1,-19
0.257,1,-19
0.266,1,-19
0.278,1,-19
0.286,1,-19
0.297,1,-19
0.306,1,-19
0.316,1,-19
0.326,1,-19
0.338,1,-19
0.346,1,-19
0.357,1,-19
0.366,1,-19
0.376,1,-19
0.386,1,-19
0.396,1,-19
0.407,1,-19
0.416,1,-19
0.427,1,-19
0.437,1,-19
0.446,1,-19
0.456,1,-19
0.467,1,-19
0.479,1,-19
0.492,1,-19
0.502,1,-19
0.507,1,-19
0.517,1,-19
0.526,1,-19
0.538,1,-19
0.546,1,-19
0.557,1,-19
0.566,1,-19
0.577,1,-19
0.587,1,-19
0.597,1,-19
0.610,1,-19
0.622,1,-19
0.627,1,-19
0.638,1,-19
0.646,1,-19
0.656,1,-19
0.666,1,-19
0.677,1,-19
0.687,1,-19
0.697,1,-19
0.710,1,-19
0.721,1,-19
0.728,1,-29
0.738,1,-28
0.746,1,-7
0.757,1,-3
0.767,1,1
0.777,1,-9
0.786,1,2
0.797,1,8
0.810,1,9
0.820,1,3
0.828,1,5
0.837,1,-8
0.846,1,2
0.856,1,-6
0.868,1,-17
0.876,1,-20
0.886,1,-8
0.896,1,-20
0.907,1,-21
0.917,1,-7
0.927,1,-16
0.938,1,-13
0.950,1,-3
0.962,1,-7
0.971,1,2
0.978,1,-4
0.986,1,-1
0.996,1,-3
1.007,1,4
1.016,1,-4
1.027,1,1
1.038,1,5
1.046,1,-1
1.057,1,5
1.066,1,7
1.076,1,6
1.086,1,12
1.097,1,17
1.106,1,31
1.117,1,36
1.126,1,37
1.137,1,40
1.148,1,44
1.156,1,42
1.166,1,40
1.178,1,42
1.187,1,36
1.197,1,38
1.207,1,23
1.216,1,21
1.227,1,18
1.237,1,16
1.250,1,14
1.263,1,15
1.269,1,14
1.276,1,13
1.287,1,16
1.297,1,17
1.306,1,17
1.317,1,21
1.326,1,26
1.338,1,32
1.347,1,28
1.357,1,32
1.367,1,33
1.377,1,27
1.387,1,30
1.397,1,20
1.407,1,16
1.416,1,16
1.427,1,15
1.437,1,14
1.447,1,13
1.457,1,13
1.467,1,13
1.480,1,15
1.492,1,16
1.500,1,16
1.506,1,18
1.517,1,21
1.526,1,24
1.537,1,24
1.547,1,25
1.562,1,28
1.575,1,30
1.580,1,31
1.588,1,36
1.596,1,35
1.606,1,37
1.617,1,38
1.627,1,38
1.637,1,40
1.646,1,40
1.657,1,44
1.666,1,43
1.677,1,45
1.690,1,47
1.704,1,47
1.712,1,50
1.717,1,51
1.728,1,53
1.737,1,57
1.748,1,58
1.756,1,62
1.766,1,66
1.777,1,69
1.787,1,71
1.797,1,75
1.808,1,75
1.817,1,80
1.826,1,81
1.838,1,82
1.846,1,86
1.856,1,86
1.866,1,87
1.878,1,91
1.887,1,91
1.897,1,93
1.907,1,97
1.918,1,98
1.927,1,103
1.937,1,105
1.947,1,107
1.956,1,111
1.966,1,115
1.977,1,116
1.988,1,119
1.996,1,121
2.008,1,124
2.017,1,127
2.026,1,129
2.037,1,132
2.047,1,134
2.057,1,136
2.067,1,139
2.077,1,141
2.086,1,143
2.096,1,147
2.107,1,150
2.116,1,152
2.127,1,158
2.137,1,159
2.147,1,163
2.156,1,167
2.166,1,170
2.176,1,172
2.186,1,181
2.196,1,179
2.206,1,181
2.216,1,187
2.226,1,187
2.237,1,189
2.247,1,196
2.256,1,195
2.266,1,200
2.278,1,202
2.287,1,204
2.296,1,207
2.307,1,211
2.317,1,211
2.327,1,216
2.337,1,217
2.348,1,221
2.358,1,222
2.367,1,223
2.377,1,227
2.386,1,228
2.396,1,231
2.407,1,233
2.417,1,235
2.428,1,237
2.437,1,239
2.446,1,240
2.458,1,243
2.468,1,244
2.476,1,246
2.486,1,246
2.497,1,247
2.507,1,249
2.517,1,250
2.526,1,250
2.538,1,245
2.546,1,236
2.557,1,224
2.567,1,211
2.577,1,203
2.587,1,183
2.597,1,172
2.606,1,161
2.617,1,155
2.628,1,147
2.637,1,140
2.647,1,132
2.657,1,127
2.667,1,122
2.678,1,119
2.686,1,118
2.697,1,119
2.706,1,123
2.716,1,124
2.728,1,128
2.737,1,131
2.747,1,134
2.757,1,135
2.766,1,136
2.777,1,137
2.786,1,135
2.796,1,134
2.806,1,134
2.817,1,133
2.827,1,133
2.837,1,132
2.846,1,128
2.858,1,127
2.866,1,124
2.878,1,123
2.886,1,123
2.898,1,127
2.906,1,128
2.915,1,133
2.927,1,135
2.937,1,137
2.946,1,137
2.957,1,137
2.966,1,137
2.977,1,137
2.987,1,137
2.997,1,137
3.008,1,135
3.017,1,135
3.026,1,134
3.037,1,133
3.046,1,133
3.057,1,133
3.066,1,133
3.076,1,133
3.087,1,136
3.097,1,136
3.107,1,136
3.118,1,136
3.126,1,134
3.138,1,134
3.147,1,134
3.156,1,133
3.166,1,133
3.177,1,132
3.187,1,133
3.197,1,131
3.210,1,129
3.224,1,128
3.230,1,128
3.237,1,127
3.247,1,127
3.256,1,127
3.267,1,128
3.277,1,129
3.288,1,129
3.296,1,130
3.307,1,131
3.317,1,131
3.327,1,131
3.337,1,131
3.346,1,131
3.357,1,132
3.367,1,131
3.378,1,129
3.386,1,129
3.396,1,129
3.407,1,128
3.416,1,128
3.426,1,128
3.437,1,129
3.448,1,130
3.456,1,130
3.466,1,132
3.476,1,135
3.486,1,136
3.496,1,137
3.506,1,138
3.516,1,137
3.527,1,137
3.537,1,136
3.546,1,136
3.557,1,136
3.566,1,136
3.578,1,135
3.586,1,135
3.596,1,134
3.607,1,134
3.617,1,134
3.627,1,134
3.637,1,134
3.646,1,134
3.657,1,134
3.667,1,134
3.676,1,134
3.686,1,134
3.697,1,132
3.707,1,132
3.718,1,130
3.727,1,128
3.738,1,126
3.746,1,126
3.756,1,126
3.766,1,126
3.776,1,127
3.786,1,127
3.797,1,127
3.808,1,127
3.816,1,128
3.830,1,129
3.842,1,130
3.853,1,134
3.858,1,130
3.867,1,130
3.877,1,132
3.886,1,128
3.896,1,129
3.906,1,128
3.916,1,128
3.927,1,127
3.938,1,125
3.946,1,125
3.957,1,125
3.970,1,122
3.982,1,122
3.988,1,122
3.996,1,122
4.009,1,122
4.016,1,122
4.026,1,122
4.037,1,122
4.048,1,122
4.057,1,123
4.068,1,127
4.076,1,127
4.087,1,127
4.096,1,134
4.106,1,128
4.116,1,128
4.127,1,128
4.136,1,127
4.147,1,125
4.158,1,123
4.166,1,121
4.176,1,120
4.186,1,121
4.201,1,120
4.213,1,120
4.223,1,123
4.227,1,124
4.237,1,126
4.246,1,128
4.256,1,130
4.267,1,130
4.276,1,131
4.286,1,128
4.297,1,126
4.307,1,126
4.317,1,126
4.327,1,125
4.336,1,124
4.350,1,122
4.360,1,119
4.369,1,118
4.377,1,117
4.387,1,117
4.397,1,118
4.406,1,120
4.416,1,120
4.426,1,121
4.436,1,121
4.446,1,121
4.457,1,121
4.467,1,121
4.477,1,122
4.490,1,122
4.501,1,120
4.511,1,120
4.518,1,120
4.526,1,119
4.537,1,119
4.547,1,119
4.557,1,119
4.567,1,118
4.577,1,117
4.587,1,117
4.598,1,117
4.606,1,117
4.616,1,117
4.627,1,118
4.637,1,118
4.647,1,119
4.656,1,121
4.666,1,121
4.677,1,120
4.687,1,120
4.696,1,119
4.707,1,119
4.716,1,119
4.727,1,119
4.737,1,118
4.746,1,118
4.756,1,117
4.766,1,116
4.776,1,116
4.787,1,117
4.796,1,117
4.807,1,117
4.817,1,116
4.826,1,116
4.837,1,116
4.846,1,116
4.856,1,116
4.866,1,116
4.876,1,118
4.886,1,118
4.897,1,118
4.909,1,118
4.917,1,117
4.928,1,115
4.938,1,115
4.948,1,114
4.962,1,115
4.969,1,115
4.976,1,115
4.987,1,115
4.997,1,115
5.007,1,115
5.017,1,115
5.027,1,116
5.038,1,119
5.046,1,119
5.056,1,118
5.066,1,118
5.077,1,117
5.087,1,117
5.096,1,116
5.106,1,116
5.118,1,116
5.126,1,115
5.139,1,114
5.147,1,113
5.157,1,113
5.167,1,113
5.177,1,113
5.186,1,112
5.196,1,111
5.206,1,111
5.217,1,111
5.226,1,111
5.237,1,113
5.247,1,114
5.258,1,115
5.267,1,115
5.277,1,114
5.287,1,112
5.298,1,110
5.306,1,110
5.316,1,110
5.327,1,110
5.337,1,109
5.348,1,109
5.358,1,108
5.367,1,106
5.376,1,105
5.386,1,105
5.396,1,105
5.407,1,105
5.417,1,107
5.427,1,107
5.437,1,108
5.448,1,110
5.458,1,112
5.466,1,112
5.477,1,112
5.486,1,113
5.497,1,113
5.507,1,110
5.516,1,110
5.526,1,109
5.537,1,108
5.546,1,108
5.556,1,108
5.566,1,108
5.577,1,109
5.587,1,109
5.597,1,110
5.606,1,112
5.618,1,112
5.627,1,112
5.636,1,114
5.647,1,111
5.656,1,110
5.667,1,112
5.677,1,111
5.686,1,111
5.696,1,111
5.706,1,110
5.716,1,108
5.726,1,106
5.737,1,105
5.747,1,105
5.757,1,105
5.767,1,105
5.776,1,105
5.786,1,105
5.796,1,105
5.807,1,105
5.816,1,105
5.826,1,106
5.837,1,106
5.847,1,106
5.858,1,107
5.866,1,106
5.876,1,105
5.886,1,105
5.896,1,106
5.906,1,107
5.916,1,107
5.926,1,108
5.937,1,108
5.947,1,108
5.957,1,108
5.967,1,110
5.976,1,112
5.986,1,114
5.996,1,116
6.007,1,116
6.017,1,114
6.027,1,112
6.043,1,112
6.051,1,112
6.057,1,112
6.066,1,112
6.077,1,112
6.086,1,111
6.097,1,111
6.107,1,111
6.117,1,113
6.126,1,118
6.137,1,120
6.146,1,120
6.156,1,120
6.166,1,117
6.177,1,114
6.187,1,114
6.197,1,114
6.206,1,114
6.217,1,116
6.230,1,116
6.241,1,116
6.247,1,116
6.256,1,115
6.267,1,117
6.277,1,120
6.287,1,121
6.298,1,122
6.306,1,122
6.317,1,122
6.328,1,122
6.337,1,119
6.346,1,118
6.356,1,120
6.367,1,119
6.377,1,119
6.387,1,120
6.398,1,120
6.408,1,120
6.418,1,119
6.430,1,117
6.443,1,117
6.449,1,116
6.457,1,116
6.467,1,115
6.477,1,116
6.486,1,117
6.496,1,117
6.507,1,118
6.517,1,120
6.526,1,120
6.537,1,119
6.546,1,120
6.557,1,123
6.566,1,121
6.576,1,121
6.586,1,122
6.596,1,122
6.607,1,121
6.617,1,120
6.627,1,120
6.637,1,119
6.646,1,117
6.656,1,118
6.666,1,117
6.676,1,118
6.687,1,121
6.696,1,123
6.707,1,124
6.721,1,125
6.734,1,125
6.740,1,124
6.748,1,123
6.756,1,121
6.766,1,121
6.779,1,121
6.788,1,121
6.797,1,121
6.806,1,121
6.816,1,121
6.828,1,121
6.837,1,121
6.850,1,122
6.861,1,122
6.866,1,123
6.877,1,124
6.887,1,125
6.900,1,123
6.907,1,123
6.916,1,121
6.926,1,120
6.937,1,118
6.950,1,116
6.959,1,116
6.967,1,116
6.977,1,115
6.987,1,114
6.997,1,113
7.006,1,113
7.016,1,113
7.026,1,115
7.037,1,115
7.047,1,118
7.057,1,117
7.068,1,116
7.076,1,116
7.086,1,116
7.096,1,114
7.106,1,114
7.116,1,113
7.126,1,112
7.137,1,111
7.147,1,110
7.157,1,111
7.167,1,112
7.176,1,112
7.186,1,112
7.196,1,112
7.206,1,110
7.217,1,110
7.226,1,110
7.237,1,109
7.247,1,110
7.258,1,112
7.266,1,111
7.276,1,110
7.287,1,108
7.297,1,106
7.307,1,105
7.317,1,105
7.327,1,107
7.337,1,108
7.346,1,109
7.356,1,109
7.366,1,110
7.377,1,109
7.387,1,110
7.397,1,111
7.408,1,110
7.416,1,110
7.426,1,109
7.436,1,108
7.446,1,108
7.456,1,108
7.466,1,107
7.477,1,108
7.487,1,107
7.497,1,107
7.508,1,107
7.516,1,107
7.527,1,107
7.537,1,106
7.546,1,109
7.557,1,109
7.567,1,110
7.578,1,110
7.587,1,111
7.596,1,110
7.607,1,110
7.618,1,114
7.626,1,112
7.637,1,113
7.646,1,113
7.657,1,110
7.667,1,109
7.677,1,110
7.686,1,110
7.696,1,110
7.706,1,111
7.717,1,110
7.727,1,109
7.737,1,109
7.747,1,110
7.756,1,110
7.766,1,110
7.776,1,109
7.786,1,110
7.796,1,111
7.807,1,111
7.816,1,112
7.827,1,113
7.837,1,112
7.846,1,111
7.856,1,110
7.866,1,110
7.876,1,110
7.886,1,110
7.896,1,110
7.907,1,110
7.917,1,110
7.927,1,110
7.937,1,113
7.948,1,114
7.956,1,115
7.966,1,116
7.976,1,116
7.986,1,116
7.997,1,115
8.006,1,115
8.017,1,116
8.027,1,114
8.038,1,112
8.047,1,112
8.058,1,112
8.066,1,110
8.076,1,110
8.091,1,112
8.103,1,113
8.110,1,113
8.117,1,113
8.126,1,113
8.136,1,112
8.149,1,111
8.162,1,111
8.169,1,111
8.177,1,111
8.186,1,113
8.197,1,114
8.206,1,114
8.217,1,114
8.230,1,114
8.241,1,112
8.247,1,111
8.257,1,109
8.267,1,106
8.278,1,106
8.286,1,107
8.297,1,107
8.306,1,109
8.316,1,110
8.328,1,109
8.337,1,109
8.347,1,109
8.357,1,108
8.367,1,110
8.377,1,110
8.388,1,113
8.397,1,113
8.409,1,113
8.416,1,113
8.427,1,114
8.437,1,114
8.447,1,114
8.457,1,114
8.467,1,114
8.478,1,113
8.488,1,113
8.498,1,111
8.506,1,110
8.517,1,109
8.528,1,106
8.537,1,106
8.546,1,104
8.557,1,104
8.567,1,105
8.576,1,107
8.586,1,111
8.597,1,111
8.607,1,111
8.617,1,111
8.628,1,110
8.637,1,109
8.647,1,110
8.657,1,112
8.666,1,116
8.676,1,114
8.687,1,111
8.697,1,110
8.707,1,108
