# T[s],q3
-26.436,-0.00153914
-26.425,-0.00153931
-26.415,-0.00153986
-26.405,-0.00153748
-26.395,-0.00153851
-26.385,-0.00153655
-26.375,-0.00153556
-26.366,-0.00153726
-26.355,-0.00154023
-26.346,-0.00154359
-26.335,-0.00154092
-26.325,-0.00154037
-26.315,-0.00153920
-26.305,-0.00154241
-26.296,-0.00154699
-26.286,-0.00154327
-26.275,-0.00154055
-26.266,-0.00153650
-26.256,-0.00153798
-26.245,-0.00154408
-26.235,-0.00154449
-26.225,-0.00154499
-26.215,-0.00154462
-26.204,-0.00154013
-26.194,-0.00154432
-26.186,-0.00154810
-26.175,-0.00154768
-26.165,-0.00155170
-26.155,-0.00155064
-26.145,-0.00154915
-26.135,-0.00154652
-26.124,-0.00154367
-26.115,-0.00154248
-26.104,-0.00154090
-26.095,-0.00154135
-26.086,-0.00154430
-26.075,-0.00154226
-26.065,-0.00154136
-26.055,-0.00154152
-26.043,-0.00154185
-26.031,-0.00154012
-26.018,-0.00153891
-26.010,-0.00154311
-26.006,-0.00154789
-25.995,-0.00155604
-25.985,-0.00156204
-25.975,-0.00156273
-25.965,-0.00156447
-25.955,-0.00156260
-25.946,-0.00156016
-25.935,-0.00155848
-25.926,-0.00155840
-25.916,-0.00155710
-25.905,-0.00155514
-25.895,-0.00155870
-25.885,-0.00155616
-25.872,-0.00155773
-25.859,-0.00155472
-25.851,-0.00155845
-25.845,-0.00155606
-25.834,-0.00155450
-25.826,-0.00155253
-25.815,-0.00155163
-25.805,-0.00155367
-25.794,-0.00155637
-25.785,-0.00155429
-25.774,-0.00155837
-25.766,-0.00155662
-25.756,-0.00155811
-25.746,-0.00156296
-25.736,-0.00156335
-25.725,-0.00155779
-25.715,-0.00156009
-25.705,-0.00156114
-25.695,-0.00156390
-25.686,-0.00156152
-25.675,-0.00156240
-25.666,-0.00156078
-25.655,-0.00155606
-25.645,-0.00155572
-25.635,-0.00155487
-25.625,-0.00155850
-25.615,-0.00155573
-25.603,-0.00155497
-25.591,-0.00155173
-25.582,-0.00154956
-25.576,-0.00155073
-25.565,-0.00155461
-25.555,-0.00155728
-25.545,-0.00155188
-25.534,-0.00155651
-25.525,-0.00155321
-25.515,-0.00155293
-25.505,-0.00155523
-25.496,-0.00155476
-25.486,-0.00155322
-25.475,-0.00154581
-25.465,-0.00154896
-25.455,-0.00154551
-25.445,-0.00154646
-25.434,-0.00154818
-25.426,-0.00155604
-25.416,-0.00155163
-25.405,-0.00154872
-25.396,-0.00154426
-25.385,-0.00153961
-25.375,-0.00153739
-25.365,-0.00154251
-25.355,-0.00154047
-25.345,-0.00153991
-25.336,-0.00153828
-25.325,-0.00154375
-25.316,-0.00154879
-25.306,-0.00154327
-25.295,-0.00154209
-25.285,-0.00153868
-25.275,-0.00153369
-25.265,-0.00152229
-25.255,-0.00151807
-25.244,-0.00152359
-25.235,-0.00152816
-25.226,-0.00152117
-25.215,-0.00152215
-25.205,-0.00152506
-25.195,-0.00152795
-25.186,-0.00152638
-25.175,-0.00152654
-25.165,-0.00152105
-25.155,-0.00152064
-25.145,-0.00152473
-25.136,-0.00152925
-25.125,-0.00153122
-25.115,-0.00152910
-25.105,-0.00152611
-25.095,-0.00152837
-25.085,-0.00152890
-25.076,-0.00153061
-25.066,-0.00153215
-25.056,-0.00152960
-25.045,-0.00152993
-25.035,-0.00153319
-25.025,-0.00153157
-25.015,-0.00152882
-25.006,-0.00152695
-24.994,-0.00152813
-24.986,-0.00153407
-24.976,-0.00153144
-24.966,-0.00153611
-24.955,-0.00153060
-24.945,-0.00153168
-24.935,-0.00153451
-24.925,-0.00153298
-24.914,-0.00154019
-24.904,-0.00154421
-24.896,-0.00154683
-24.884,-0.00154085
-24.875,-0.00154102
-24.865,-0.00153878
-24.855,-0.00153661
-24.845,-0.00153940
-24.835,-0.00153397
-24.826,-0.00153085
-24.816,-0.00152754
-24.805,-0.00152416
-24.795,-0.00152883
-24.785,-0.00153099
-24.775,-0.00153157
-24.765,-0.00152951
-24.754,-0.00152597
-24.746,-0.00152600
-24.734,-0.00151958
-24.726,-0.00151620
-24.716,-0.00151240
-24.705,-0.00151075
-24.695,-0.00151123
-24.685,-0.00150587
-24.675,-0.00150421
-24.664,-0.00150222
-24.655,-0.00150021
-24.645,-0.00149975
-24.636,-0.00150030
-24.626,-0.00150623
-24.614,-0.00149861
-24.605,-0.00150763
-24.595,-0.00150411
-24.585,-0.00149795
-24.575,-0.00150335
-24.565,-0.00151443
-24.554,-0.00151906
-24.546,-0.00151748
-24.536,-0.00150709
-24.525,-0.00150892
-24.515,-0.00150742
-24.504,-0.00150750
-24.496,-0.00150525
-24.485,-0.00150975
-24.474,-0.00150994
-24.466,-0.00151467
-24.455,-0.00151595
-24.445,-0.00151477
-24.434,-0.00152334
-24.425,-0.00151874
-24.415,-0.00152247
-24.405,-0.00152268
-24.394,-0.00152237
-24.385,-0.00152597
-24.374,-0.00152799
-24.366,-0.00152368
-24.354,-0.00152289
-24.345,-0.00152406
-24.335,-0.00152384
-24.325,-0.00152413
-24.312,-0.00153027
-24.301,-0.00153397
-24.295,-0.00153422
-24.286,-0.00153270
-24.276,-0.00152796
-24.265,-0.00152677
-24.255,-0.00152733
-24.245,-0.00152640
-24.235,-0.00152236
-24.226,-0.00152234
-24.216,-0.00151984
-24.206,-0.00152067
-24.195,-0.00151818
-24.185,-0.00152332
-24.175,-0.00153010
-24.165,-0.00152950
-24.155,-0.00152376
-24.146,-0.00152381
-24.135,-0.00152394
-24.125,-0.00152187
-24.115,-0.00152707
-24.105,-0.00152857
-24.094,-0.00152879
-24.085,-0.00152866
-24.075,-0.00152501
-24.065,-0.00152160
-24.053,-0.00152678
-24.039,-0.00152792
-24.031,-0.00153066
-24.024,-0.00152890
-24.015,-0.00153040
-24.005,-0.00153471
-23.995,-0.00153424
-23.985,-0.00153377
-23.975,-0.00153777
-23.965,-0.00153396
-23.956,-0.00153051
-23.946,-0.00152666
-23.936,-0.00152248
-23.925,-0.00152929
-23.915,-0.00153203
-23.905,-0.00153387
-23.894,-0.00153795
-23.886,-0.00154211
-23.876,-0.00154450
-23.866,-0.00154252
-23.854,-0.00154796
-23.846,-0.00154559
-23.835,-0.00154498
-23.825,-0.00154414
-23.815,-0.00155213
-23.805,-0.00155089
-23.795,-0.00155052
-23.785,-0.00154974
-23.776,-0.00155117
-23.765,-0.00155554
-23.756,-0.00155831
-23.745,-0.00156063
-23.735,-0.00156614
-23.725,-0.00157018
-23.716,-0.00156734
-23.706,-0.00156717
-23.694,-0.00157402
-23.684,-0.00157956
-23.675,-0.00157691
-23.661,-0.00158032
-23.651,-0.00157693
-23.645,-0.00157929
-23.634,-0.00158037
-23.625,-0.00156971
-23.615,-0.00157334
-23.606,-0.00157408
-23.596,-0.00158074
-23.585,-0.00157961
-23.575,-0.00158519
-23.565,-0.00159530
-23.555,-0.00159651
-23.545,-0.00159101
-23.535,-0.00158811
-23.526,-0.00159734
-23.516,-0.00160178
-23.506,-0.00160300
-23.495,-0.00160702
-23.485,-0.00160708
-23.475,-0.00160506
-23.465,-0.00160300
-23.454,-0.00160455
-23.446,-0.00160582
-23.435,-0.00161036
-23.426,-0.00160544
-23.415,-0.00160490
-23.405,-0.00160785
-23.395,-0.00160511
-23.385,-0.00160986
-23.375,-0.00160647
-23.365,-0.00160334
-23.355,-0.00159957
-23.345,-0.00160194
-23.335,-0.00160819
-23.326,-0.00161400
-23.315,-0.00161302
-23.305,-0.00161285
-23.295,-0.00161359
-23.286,-0.00161127
-23.275,-0.00160838
-23.266,-0.00160594
-23.256,-0.00160739
-23.245,-0.00160841
-23.235,-0.00161167
-23.225,-0.00160767
-23.215,-0.00160758
-23.205,-0.00160700
-23.195,-0.00161399
-23.185,-0.00161151
-23.175,-0.00161196
-23.166,-0.00160682
-23.155,-0.00160290
-23.145,-0.00159874
-23.135,-0.00160478
-23.124,-0.00160794
-23.115,-0.00160780
-23.106,-0.00160196
-23.096,-0.00160003
-23.086,-0.00159907
-23.075,-0.00160212
-23.065,-0.00160471
-23.055,-0.00160310
-23.045,-0.00160263
-23.033,-0.00159978
-23.021,-0.00159792
-23.011,-0.00160195
-23.005,-0.00159755
-22.992,-0.00160074
-22.986,-0.00160013
-22.971,-0.00159649
-22.959,-0.00160172
-22.953,-0.00160746
-22.945,-0.00160767
-22.934,-0.00160644
-22.926,-0.00160491
-22.916,-0.00160616
-22.905,-0.00160310
-22.896,-0.00160698
-22.885,-0.00160871
-22.875,-0.00161779
-22.866,-0.00161436
-22.855,-0.00161296
-22.846,-0.00161577
-22.836,-0.00161496
-22.826,-0.00160798
-22.815,-0.00160369
-22.805,-0.00160891
-22.795,-0.00160581
-22.785,-0.00160318
-22.772,-0.00160269
-22.762,-0.00160184
-22.750,-0.00160240
-22.744,-0.00160566
-22.735,-0.00160444
-22.726,-0.00159952
-22.714,-0.00160175
-22.705,-0.00159895
-22.695,-0.00159377
-22.684,-0.00159232
-22.675,-0.00160016
-22.666,-0.00160210
-22.656,-0.00160841
-22.645,-0.00160492
-22.631,-0.00160094
-22.618,-0.00160021
-22.612,-0.00160082
-22.605,-0.00159880
-22.594,-0.00159735
-22.586,-0.00159753
-22.575,-0.00159171
-22.565,-0.00159506
-22.556,-0.00159669
-22.545,-0.00159532
-22.535,-0.00160113
-22.525,-0.00159900
-22.514,-0.00159987
-22.503,-0.00160446
-22.489,-0.00159757
-22.477,-0.00159721
-22.471,-0.00159251
-22.464,-0.00159043
-22.455,-0.00159212
-22.445,-0.00158840
-22.435,-0.00158748
-22.426,-0.00158033
-22.415,-0.00158277
-22.406,-0.00158714
-22.396,-0.00159730
-22.385,-0.00159279
-22.375,-0.00159285
-22.365,-0.00159114
-22.355,-0.00158558
-22.345,-0.00158567
-22.335,-0.00158264
-22.326,-0.00157674
-22.315,-0.00157965
-22.306,-0.00157644
-22.291,-0.00157251
-22.279,-0.00157038
-22.275,-0.00157254
-22.265,-0.00156957
-22.255,-0.00156604
-22.245,-0.00156996
-22.235,-0.00157006
-22.226,-0.00157050
-22.214,-0.00157774
-22.206,-0.00157974
-22.195,-0.00158179
-22.185,-0.00157507
-22.175,-0.00157059
-22.166,-0.00156582
-22.155,-0.00156070
-22.146,-0.00156634
-22.134,-0.00156302
-22.126,-0.00155310
-22.111,-0.00155443
-22.098,-0.00155516
-22.092,-0.00155068
-22.085,-0.00154848
-22.075,-0.00155217
-22.065,-0.00154654
-22.056,-0.00154712
-22.045,-0.00153960
-22.035,-0.00154061
-22.025,-0.00153978
-22.015,-0.00154736
-22.005,-0.00154399
-21.994,-0.00154030
-21.986,-0.00153948
-21.976,-0.00153630
-21.965,-0.00153591
-21.956,-0.00154032
-21.945,-0.00153787
-21.935,-0.00154408
-21.925,-0.00154219
-21.914,-0.00153969
-21.905,-0.00154007
-21.894,-0.00154121
-21.884,-0.00154821
-21.874,-0.00155073
-21.866,-0.00155393
-21.855,-0.00155885
-21.845,-0.00155219
-21.835,-0.00154980
-21.824,-0.00154642
-21.815,-0.00154545
-21.805,-0.00155159
-21.796,-0.00155614
-21.785,-0.00155539
-21.775,-0.00155244
-21.765,-0.00155107
-21.755,-0.00154939
-21.746,-0.00155613
-21.736,-0.00154923
-21.726,-0.00154447
-21.715,-0.00155087
-21.706,-0.00155621
-21.695,-0.00156088
-21.681,-0.00155885
-21.668,-0.00155200
-21.660,-0.00155065
-21.655,-0.00155013
-21.646,-0.00155599
-21.633,-0.00155576
-21.622,-0.00155324
-21.615,-0.00154664
-21.606,-0.00154032
-21.595,-0.00154104
-21.585,-0.00154003
-21.574,-0.00154576
-21.565,-0.00154438
-21.555,-0.00154943
-21.545,-0.00154727
-21.535,-0.00155108
-21.526,-0.00155442
-21.515,-0.00155900
-21.505,-0.00155773
-21.495,-0.00156039
-21.485,-0.00155565
-21.474,-0.00156141
-21.466,-0.00156202
-21.455,-0.00155976
-21.446,-0.00155728
-21.435,-0.00155746
-21.425,-0.00156243
-21.415,-0.00156471
-21.405,-0.00156783
-21.394,-0.00156989
-21.386,-0.00156458
-21.375,-0.00156644
-21.365,-0.00156500
-21.356,-0.00157090
-21.346,-0.00156647
-21.335,-0.00156354
-21.325,-0.00156703
-21.315,-0.00157327
-21.305,-0.00157220
-21.295,-0.00156895
-21.286,-0.00157054
-21.275,-0.00157075
-21.266,-0.00157107
-21.255,-0.00156356
-21.245,-0.00155985
-21.235,-0.00156440
-21.226,-0.00156795
-21.214,-0.00156143
-21.206,-0.00156116
-21.196,-0.00156137
-21.186,-0.00155554
-21.175,-0.00155050
-21.165,-0.00155598
-21.155,-0.00155211
-21.144,-0.00155894
-21.135,-0.00155786
-21.125,-0.00156043
-21.115,-0.00155614
-21.105,-0.00155310
-21.096,-0.00155722
-21.085,-0.00154973
-21.075,-0.00154904
-21.065,-0.00154881
-21.056,-0.00154572
-21.045,-0.00154432
-21.034,-0.00154416
-21.026,-0.00153944
-21.015,-0.00153774
-21.006,-0.00154168
-20.995,-0.00153985
-20.985,-0.00153369
-20.974,-0.00153743
-20.965,-0.00153684
-20.954,-0.00152865
-20.946,-0.00153298
-20.935,-0.00153180
-20.925,-0.00153117
-20.916,-0.00152395
-20.905,-0.00152666
-20.895,-0.00152672
-20.886,-0.00152894
-20.876,-0.00153107
-20.866,-0.00153373
-20.855,-0.00153685
-20.846,-0.00154550
-20.836,-0.00155124
-20.825,-0.00154949
-20.815,-0.00155321
-20.805,-0.00154590
-20.795,-0.00154635
-20.784,-0.00154585
-20.776,-0.00154657
-20.765,-0.00154694
-20.756,-0.00154931
-20.745,-0.00154142
-20.735,-0.00153581
-20.725,-0.00153482
-20.715,-0.00153365
-20.704,-0.00153110
-20.695,-0.00153531
-20.684,-0.00153205
-20.675,-0.00153159
-20.666,-0.00152659
-20.656,-0.00152752
-20.645,-0.00152874
-20.635,-0.00153517
-20.625,-0.00153298
-20.614,-0.00152953
-20.605,-0.00153405
-20.594,-0.00153423
-20.586,-0.00154160
-20.576,-0.00153754
-20.565,-0.00153943
-20.555,-0.00154335
-20.545,-0.00154352
-20.535,-0.00153913
-20.525,-0.00154263
-20.515,-0.00154466
-20.505,-0.00154580
-20.494,-0.00154387
-20.485,-0.00153849
-20.475,-0.00153380
-20.465,-0.00153363
-20.455,-0.00153737
-20.445,-0.00152967
-20.435,-0.00152597
-20.424,-0.00153180
-20.416,-0.00153018
-20.405,-0.00153414
-20.395,-0.00153450
-20.385,-0.00153281
-20.375,-0.00153559
-20.366,-0.00153157
-20.355,-0.00153730
-20.345,-0.00153261
-20.336,-0.00152908
-20.325,-0.00153103
-20.316,-0.00153018
-20.305,-0.00152337
-20.295,-0.00152311
-20.285,-0.00152515
-20.275,-0.00152376
-20.264,-0.00151808
-20.255,-0.00152474
-20.246,-0.00152227
-20.235,-0.00151942
-20.226,-0.00151899
-20.215,-0.00152175
-20.205,-0.00151744
-20.194,-0.00151126
-20.186,-0.00150446
-20.174,-0.00150989
-20.166,-0.00150640
-20.155,-0.00151344
-20.146,-0.00151157
-20.135,-0.00151551
-20.125,-0.00151834
-20.115,-0.00151664
-20.105,-0.00151720
-20.096,-0.00152037
-20.086,-0.00151584
-20.076,-0.00151868
-20.066,-0.00151250
-20.055,-0.00151691
-20.045,-0.00151559
-20.035,-0.00151782
-20.026,-0.00151921
-20.016,-0.00152226
-20.005,-0.00152485
-19.996,-0.00152844
-19.986,-0.00152519
-19.976,-0.00152168
-19.965,-0.00152364
-19.955,-0.00151818
-19.945,-0.00151740
-19.934,-0.00152074
-19.925,-0.00152534
-19.915,-0.00152784
-19.906,-0.00152596
-19.895,-0.00152551
-19.886,-0.00152660
-19.875,-0.00152511
-19.865,-0.00152467
-19.855,-0.00152412
-19.846,-0.00152215
-19.835,-0.00151696
-19.825,-0.00151532
-19.816,-0.00151623
-19.805,-0.00151857
-19.789,-0.00151865
-19.779,-0.00151274
-19.774,-0.00150962
-19.765,-0.00150657
-19.754,-0.00150592
-19.742,-0.00149842
-19.729,-0.00149568
-19.725,-0.00149704
-19.714,-0.00149715
-19.705,-0.00149360
-19.695,-0.00149000
-19.685,-0.00148786
-19.675,-0.00148631
-19.666,-0.00148988
-19.655,-0.00148828
-19.646,-0.00148394
-19.636,-0.00148333
-19.626,-0.00148429
-19.615,-0.00148417
-19.605,-0.00147769
-19.594,-0.00147788
-19.586,-0.00147125
-19.575,-0.00146962
-19.565,-0.00146608
-19.555,-0.00146359
-19.545,-0.00146464
-19.535,-0.00145807
-19.525,-0.00145571
-19.515,-0.00145289
-19.506,-0.00145424
-19.495,-0.00145293
-19.486,-0.00145055
-19.474,-0.00144725
-19.466,-0.00145113
-19.455,-0.00145051
-19.445,-0.00144436
-19.435,-0.00144380
-19.425,-0.00144744
-19.416,-0.00145355
-19.405,-0.00145515
-19.396,-0.00144930
-19.386,-0.00144623
-19.374,-0.00145010
-19.365,-0.00145295
-19.355,-0.00145867
-19.345,-0.00145779
-19.334,-0.00145334
-19.326,-0.00145309
-19.314,-0.00144751
-19.306,-0.00144779
-19.294,-0.00144215
-19.286,-0.00144291
-19.275,-0.00144325
-19.265,-0.00143604
-19.255,-0.00143613
-19.244,-0.00143229
-19.235,-0.00142888
-19.226,-0.00142006
-19.216,-0.00142550
-19.205,-0.00142799
-19.196,-0.00142726
-19.185,-0.00142632
-19.175,-0.00142287
-19.164,-0.00142614
-19.155,-0.00142337
-19.145,-0.00142061
-19.134,-0.00142037
-19.126,-0.00141509
-19.116,-0.00141671
-19.105,-0.00141594
-19.091,-0.00142039
-19.079,-0.00142431
-19.074,-0.00142841
-19.065,-0.00142859
-19.054,-0.00142327
-19.045,-0.00142163
-19.035,-0.00142712
-19.026,-0.00142562
-19.015,-0.00142499
-19.005,-0.00141913
-18.995,-0.00141891
-18.985,-0.00142104
-18.973,-0.00142215
-18.960,-0.00141470
-18.951,-0.00141512
-18.943,-0.00141769
-18.936,-0.00141859
-18.925,-0.00142001
-18.915,-0.00142083
-18.905,-0.00141879
-18.895,-0.00142449
-18.885,-0.00142178
-18.875,-0.00142625
-18.864,-0.00143113
-18.856,-0.00142476
-18.841,-0.00142459
-18.830,-0.00142494
-18.824,-0.00142383
-18.815,-0.00142868
-18.806,-0.00143286
-18.795,-0.00143074
-18.786,-0.00143805
-18.774,-0.00143767
-18.766,-0.00143605
-18.755,-0.00144128
-18.745,-0.00143846
-18.735,-0.00144136
-18.724,-0.00143828
-18.714,-0.00143136
-18.706,-0.00143391
-18.696,-0.00143772
-18.686,-0.00143272
-18.669,-0.00143371
-18.661,-0.00143306
-18.654,-0.00143676
-18.645,-0.00144297
-18.635,-0.00144391
-18.625,-0.00144702
-18.614,-0.00144893
-18.606,-0.00144726
-18.595,-0.00144519
-18.585,-0.00144203
-18.575,-0.00144189
-18.565,-0.00143985
-18.555,-0.00144059
-18.545,-0.00144300
-18.535,-0.00144310
-18.525,-0.00144528
-18.515,-0.00145199
-18.505,-0.00145719
-18.495,-0.00145742
-18.485,-0.00145150
-18.476,-0.00145086
-18.464,-0.00144525
-18.455,-0.00144112
-18.445,-0.00144397
-18.436,-0.00144697
-18.426,-0.00145713
-18.415,-0.00146370
-18.405,-0.00146077
-18.395,-0.00146220
-18.385,-0.00146580
-18.376,-0.00146280
-18.366,-0.00146383
-18.353,-0.00146426
-18.346,-0.00146526
-18.336,-0.00146320
-18.321,-0.00146586
-18.309,-0.00146438
-18.304,-0.00146820
-18.295,-0.00147105
-18.284,-0.00147138
-18.275,-0.00147243
-18.265,-0.00148194
-18.256,-0.00148273
-18.245,-0.00148457
-18.231,-0.00148273
-18.221,-0.00148734
-18.214,-0.00148256
-18.206,-0.00147728
-18.194,-0.00147613
-18.185,-0.00146976
-18.174,-0.00147694
-18.166,-0.00146778
-18.155,-0.00147112
-18.145,-0.00146945
-18.135,-0.00147010
-18.126,-0.00146599
-18.115,-0.00146681
-18.104,-0.00145573
-18.095,-0.00145435
-18.086,-0.00145406
-18.075,-0.00145552
-18.065,-0.00145749
-18.055,-0.00146022
-18.045,-0.00145747
-18.035,-0.00145988
-18.024,-0.00145988
-18.015,-0.00146323
-18.004,-0.00146687
-17.996,-0.00146553
-17.985,-0.00146982
-17.975,-0.00146844
-17.965,-0.00146631
-17.954,-0.00146738
-17.946,-0.00147432
-17.935,-0.00147397
-17.925,-0.00147470
-17.916,-0.00147296
-17.905,-0.00147114
-17.895,-0.00147041
-17.885,-0.00147229
-17.875,-0.00146992
-17.865,-0.00147148
-17.855,-0.00146427
-17.844,-0.00146754
-17.836,-0.00146984
-17.826,-0.00147276
-17.816,-0.00146625
-17.805,-0.00146530
-17.795,-0.00147600
-17.785,-0.00147553
-17.776,-0.00147943
-17.765,-0.00148168
-17.754,-0.00148427
-17.746,-0.00148269
-17.735,-0.00148426
-17.725,-0.00147867
-17.711,-0.00147529
-17.698,-0.00147271
-17.692,-0.00147402
-17.685,-0.00147318
-17.675,-0.00147095
-17.666,-0.00147444
-17.656,-0.00148135
-17.645,-0.00148068
-17.631,-0.00148349
-17.618,-0.00148169
-17.611,-0.00147381
-17.605,-0.00147706
-17.595,-0.00148328
-17.585,-0.00147898
-17.575,-0.00148080
-17.564,-0.00147718
-17.556,-0.00148063
-17.545,-0.00147718
-17.535,-0.00147799
-17.525,-0.00148395
-17.514,-0.00149074
-17.505,-0.00148731
-17.495,-0.00149171
-17.486,-0.00149299
-17.476,-0.00149651
-17.465,-0.00150024
-17.455,-0.00149838
-17.444,-0.00150276
-17.435,-0.00150676
-17.425,-0.00151037
-17.414,-0.00150987
-17.404,-0.00151188
-17.395,-0.00150793
-17.386,-0.00150890
-17.375,-0.00150607
-17.365,-0.00151207
-17.355,-0.00151030
-17.346,-0.00150920
-17.334,-0.00151242
-17.325,-0.00151883
-17.315,-0.00151639
-17.305,-0.00150625
-17.295,-0.00150657
-17.285,-0.00150813
-17.275,-0.00150918
-17.265,-0.00151515
-17.255,-0.00151312
-17.245,-0.00151651
-17.235,-0.00151715
-17.225,-0.00151537
-17.216,-0.00152189
-17.205,-0.00152808
-17.195,-0.00152900
-17.185,-0.00152577
-17.176,-0.00152179
-17.165,-0.00151971
-17.155,-0.00152051
-17.146,-0.00151684
-17.136,-0.00151644
-17.125,-0.00152183
-17.115,-0.00151745
-17.105,-0.00152322
-17.095,-0.00152519
-17.085,-0.00152603
-17.074,-0.00152100
-17.066,-0.00152676
-17.056,-0.00153131
-17.045,-0.00152473
-17.034,-0.00152315
-17.025,-0.00152433
-17.015,-0.00152793
-17.005,-0.00152905
-16.995,-0.00153055
-16.985,-0.00153102
-16.976,-0.00153677
-16.965,-0.00154389
-16.956,-0.00154044
-16.945,-0.00153685
-16.935,-0.00153924
-16.925,-0.00154250
-16.915,-0.00154710
-16.906,-0.00154787
-16.896,-0.00155266
-16.885,-0.00155398
-16.876,-0.00155551
-16.865,-0.00155396
-16.855,-0.00155339
-16.845,-0.00155380
-16.835,-0.00155663
-16.826,-0.00155242
-16.815,-0.00154818
-16.804,-0.00154853
-16.796,-0.00155009
-16.785,-0.00155330
-16.775,-0.00155895
-16.765,-0.00155952
-16.755,-0.00155706
-16.745,-0.00155672
-16.735,-0.00155598
-16.724,-0.00155738
-16.716,-0.00155953
-16.706,-0.00155734
-16.696,-0.00155629
-16.685,-0.00155230
-16.675,-0.00154988
-16.664,-0.00154964
-16.655,-0.00154307
-16.646,-0.00154122
-16.634,-0.00154455
-16.626,-0.00153855
-16.616,-0.00153798
-16.605,-0.00153678
-16.595,-0.00153621
-16.585,-0.00153596
-16.575,-0.00153880
-16.565,-0.00153616
-16.555,-0.00153867
-16.545,-0.00153797
-16.536,-0.00153958
-16.525,-0.00153680
-16.511,-0.00153329
-16.500,-0.00153062
-16.494,-0.00153304
-16.484,-0.00153294
-16.475,-0.00153145
-16.464,-0.00153528
-16.456,-0.00153429
-16.445,-0.00153604
-16.431,-0.00153720
-16.421,-0.00153757
-16.414,-0.00154037
-16.405,-0.00154142
-16.395,-0.00154075
-16.384,-0.00153597
-16.374,-0.00153555
-16.366,-0.00153347
-16.355,-0.00154446
-16.345,-0.00153923
-16.335,-0.00153884
-16.325,-0.00153566
-16.314,-0.00153713
-16.300,-0.00154028
-16.292,-0.00153965
-16.285,-0.00153526
-16.276,-0.00153424
-16.265,-0.00154070
-16.255,-0.00153661
-16.245,-0.00153204
-16.235,-0.00153476
-16.224,-0.00153264
-16.216,-0.00152976
-16.206,-0.00152975
-16.194,-0.00153358
-16.185,-0.00153845
-16.175,-0.00153629
-16.165,-0.00153490
-16.155,-0.00153167
-16.146,-0.00153860
-16.134,-0.00154368
-16.126,-0.00154350
-16.116,-0.00154763
-16.105,-0.00154700
-16.095,-0.00154897
-16.085,-0.00154767
-16.075,-0.00154842
-16.066,-0.00155579
-16.055,-0.00155856
-16.046,-0.00155956
-16.035,-0.00156256
-16.026,-0.00156672
-16.016,-0.00156461
-16.005,-0.00155842
-15.995,-0.00155824
-15.985,-0.00155832
-15.974,-0.00154999
-15.966,-0.00154837
-15.956,-0.00154605
-15.946,-0.00155446
-15.936,-0.00155608
-15.926,-0.00155416
-15.915,-0.00156079
-15.905,-0.00156611
-15.895,-0.00156293
-15.886,-0.00156004
-15.875,-0.00155980
-15.866,-0.00156368
-15.856,-0.00156296
-15.846,-0.00156277
-15.835,-0.00156400
-15.825,-0.00156097
-15.815,-0.00156188
-15.804,-0.00156360
-15.795,-0.00155775
-15.786,-0.00155826
-15.776,-0.00156107
-15.766,-0.00156638
-15.755,-0.00156282
-15.745,-0.00156723
-15.735,-0.00156646
-15.725,-0.00156809
-15.715,-0.00156432
-15.705,-0.00156474
-15.696,-0.00156512
-15.686,-0.00156689
-15.675,-0.00157070
-15.666,-0.00157266
-15.655,-0.00157046
-15.645,-0.00156701
-15.635,-0.00156433
-15.626,-0.00155631
-15.616,-0.00156001
-15.606,-0.00156016
-15.596,-0.00156291
-15.585,-0.00156114
-15.576,-0.00156704
-15.565,-0.00157471
-15.555,-0.00157148
-15.544,-0.00157060
-15.534,-0.00156937
-15.525,-0.00156879
-15.516,-0.00156824
-15.506,-0.00156774
-15.495,-0.00156821
-15.485,-0.00156936
-15.475,-0.00157111
-15.465,-0.00156657
-15.455,-0.00156595
-15.446,-0.00156317
-15.435,-0.00156765
-15.424,-0.00157394
-15.415,-0.00157402
-15.406,-0.00157669
-15.395,-0.00157701
-15.385,-0.00157358
-15.375,-0.00156715
-15.365,-0.00157035
-15.355,-0.00157090
-15.346,-0.00157048
-15.335,-0.00156546
-15.325,-0.00156971
-15.315,-0.00157184
-15.305,-0.00158015
-15.295,-0.00157464
-15.285,-0.00157614
-15.274,-0.00156885
-15.266,-0.00156914
-15.254,-0.00156792
-15.246,-0.00156723
-15.236,-0.00156665
-15.225,-0.00157492
-15.215,-0.00157401
-15.204,-0.00157773
-15.196,-0.00157909
-15.184,-0.00158268
-15.174,-0.00157732
-15.166,-0.00156955
-15.156,-0.00157699
-15.145,-0.00157667
-15.135,-0.00158318
-15.125,-0.00158473
-15.115,-0.00158440
-15.105,-0.00158588
-15.094,-0.00158544
-15.085,-0.00158696
-15.076,-0.00158644
-15.066,-0.00158900
-15.055,-0.00158758
-15.045,-0.00159050
-15.035,-0.00158739
-15.025,-0.00158873
-15.015,-0.00158864
-15.006,-0.00159143
-14.996,0.00000000
-14.985,-0.00000242
-14.975,-0.00000402
-14.965,-0.00000583
-14.955,-0.00000771
-14.946,-0.00000196
-14.935,0.00000088
-14.926,0.00000106
-14.915,-0.00000071
-14.905,0.00000411
-14.896,0.00000042
-14.885,0.00000117
-14.875,0.00000309
-14.865,0.00000311
-14.855,0.00000287
-14.845,-0.00000100
-14.835,-0.00000324
-14.826,-0.00000341
-14.816,-0.00000080
-14.806,-0.00000277
-14.795,-0.00000410
-14.785,-0.00000390
