# T[s],P3[MPa]
3.903,2.764
3.912,2.764
3.922,2.764
3.931,2.764
3.942,2.764
3.951,2.764
3.963,2.764
3.977,2.764
3.984,2.764
3.993,2.764
4.003,2.764
4.012,2.764
4.023,2.764
4.032,2.764
4.041,2.770
4.051,2.770
4.061,2.764
4.071,2.770
4.081,2.764
4.092,2.764
4.103,2.770
4.111,2.764
4.121,2.770
4.131,2.770
4.141,2.770
4.152,2.770
4.161,2.770
4.170,2.770
4.182,2.770
4.191,2.770
4.209,2.770
4.219,2.770
4.224,2.770
4.231,2.770
4.241,2.770
4.251,2.770
4.262,2.770
4.271,2.770
4.281,2.770
4.291,2.770
4.303,2.776
4.312,2.776
4.323,2.776
4.331,2.776
4.341,2.776
4.356,2.776
4.368,2.770
4.372,2.770
4.381,2.776
4.391,2.776
4.402,2.776
4.411,2.776
4.422,2.776
4.432,2.776
4.442,2.776
4.452,2.776
4.461,2.776
4.471,2.776
4.481,2.776
4.496,2.776
4.509,2.776
4.514,2.776
4.522,2.776
4.531,2.776
4.542,2.776
4.551,2.776
4.561,2.776
4.571,2.783
4.581,2.776
4.592,2.783
4.603,2.783
4.612,2.783
4.621,2.783
4.632,2.776
4.641,2.776
4.652,2.783
4.661,2.783
4.671,2.783
4.681,2.783
4.692,2.776
4.702,2.783
4.711,2.783
4.721,2.783
4.731,2.783
4.742,2.783
4.752,2.783
4.762,2.783
4.771,2.783
4.782,2.783
4.792,2.783
4.803,2.783
4.811,2.783
4.822,2.783
4.831,2.783
4.842,2.783
4.851,2.783
4.862,2.783
4.871,2.783
4.881,2.783
4.891,2.783
4.902,2.789
4.911,2.789
4.921,2.783
4.932,2.789
4.941,2.789
4.954,2.783
4.966,2.789
4.972,2.783
4.982,2.789
4.991,2.783
5.004,2.789
5.011,2.789
5.022,2.789
5.031,2.789
5.042,2.789
5.052,2.789
5.062,2.789
5.073,2.789
5.082,2.789
5.091,2.789
5.102,2.789
5.112,2.789
5.122,2.789
5.132,2.789
5.142,2.789
5.151,2.789
5.161,2.789
5.171,2.789
5.181,2.789
5.192,2.789
5.203,2.789
5.212,2.789
5.222,2.795
5.231,2.789
5.241,2.795
5.251,2.789
5.261,2.789
5.271,2.795
5.282,2.795
5.291,2.789
5.303,2.789
5.313,2.795
5.322,2.795
5.332,2.795
5.341,2.795
5.351,2.795
5.361,2.795
5.371,2.795
5.381,2.795
5.391,2.795
5.403,2.795
5.413,2.795
5.421,2.795
5.431,2.795
5.443,2.795
5.452,2.795
5.461,2.795
5.472,2.795
5.481,2.795
5.491,2.795
5.503,2.795
5.513,2.795
5.521,2.795
5.532,2.795
5.541,2.795
5.550,2.795
5.562,2.795
5.571,2.795
5.581,2.795
5.591,2.802
5.602,2.795
5.611,2.795
5.622,2.802
5.630,2.795
5.642,2.802
5.651,2.802
5.661,2.795
5.671,2.795
5.681,2.795
5.691,2.802
5.703,2.802
5.712,2.802
5.722,2.802
5.733,2.802
5.743,2.802
5.751,2.795
5.761,2.802
5.771,2.802
5.781,2.802
5.791,2.795
5.803,2.802
5.810,2.802
5.822,2.802
5.831,2.802
5.842,2.802
5.851,2.802
5.861,2.802
5.871,2.802
5.881,2.802
5.892,2.802
5.903,2.802
5.913,2.802
5.921,2.802
5.931,2.802
5.942,2.802
5.951,2.802
5.961,2.802
5.971,2.802
5.981,2.802
5.992,2.802
6.004,2.802
6.011,2.802
6.022,2.802
6.034,2.802
6.046,2.802
6.055,2.802
6.062,2.802
6.072,2.802
6.081,2.808
6.091,2.802
6.102,2.802
6.111,2.808
6.122,2.808
6.131,2.808
6.141,2.808
6.151,2.808
6.162,2.808
6.171,2.808
6.182,2.808
6.191,2.808
6.202,2.808
6.211,2.808
6.224,2.808
6.238,2.808
6.244,2.808
6.252,2.802
6.263,2.802
6.271,2.808
6.282,2.802
6.291,2.808
6.302,2.802
6.311,2.802
6.321,2.802
6.332,2.808
6.341,2.808
6.353,2.808
6.361,2.808
6.371,2.808
6.381,2.808
6.392,2.808
6.403,2.808
6.412,2.808
6.422,2.808
6.435,2.808
6.445,2.808
6.452,2.808
6.462,2.808
6.471,2.808
6.481,2.808
6.492,2.808
6.503,2.808
6.511,2.808
6.523,2.808
6.531,2.808
6.542,2.808
6.551,2.808
6.561,2.808
6.571,2.808
6.581,2.808
6.592,2.808
6.603,2.808
6.612,2.808
6.621,2.808
6.631,2.808
6.641,2.808
6.651,2.808
6.661,2.808
6.672,2.808
6.683,2.808
6.691,2.808
6.702,2.808
6.715,2.808
6.727,2.808
6.735,2.808
6.741,2.808
6.752,2.814
6.762,2.808
6.772,2.808
6.785,2.808
6.793,2.814
6.804,2.814
6.811,2.814
6.823,2.808
6.831,2.808
6.842,2.808
6.856,2.814
6.863,2.808
6.871,2.808
6.882,2.814
6.894,2.808
6.905,2.814
6.911,2.808
6.922,2.814
6.932,2.814
6.945,2.808
6.955,2.808
6.962,2.808
6.971,2.808
6.981,2.808
6.991,2.808
7.002,2.814
7.011,2.814
7.022,2.814
7.031,2.808
7.041,2.814
7.051,2.808
7.061,2.814
7.071,2.808
7.082,2.814
7.091,2.814
7.102,2.814
7.112,2.814
7.123,2.814
7.131,2.814
7.141,2.814
7.151,2.814
7.161,2.820
7.171,2.814
7.181,2.814
7.192,2.814
7.202,2.814
7.212,2.820
7.221,2.820
7.231,2.814
7.241,2.814
7.251,2.814
7.262,2.814
7.271,2.814
7.282,2.814
7.291,2.814
7.301,2.814
7.311,2.814
7.321,2.814
7.332,2.814
7.342,2.814
7.351,2.814
7.362,2.814
7.371,2.814
7.381,2.814
7.391,2.814
7.404,2.814
7.411,2.814
7.421,2.814
7.432,2.820
7.442,2.814
7.453,2.814
7.461,2.814
7.471,2.814
7.481,2.814
7.491,2.814
7.502,2.820
7.511,2.814
7.521,2.814
7.531,2.814
7.542,2.814
7.551,2.820
7.562,2.814
7.571,2.820
7.581,2.814
7.592,2.814
7.603,2.814
7.612,2.814
7.622,2.814
7.631,2.814
7.642,2.814
7.651,2.814
7.661,2.814
7.671,2.814
7.681,2.814
7.691,2.814
7.703,2.814
7.711,2.820
7.722,2.814
7.731,2.814
7.742,2.814
7.751,2.814
7.761,2.814
7.772,2.814
7.781,2.814
7.792,2.814
7.803,2.820
7.811,2.820
7.821,2.814
7.831,2.814
7.841,2.814
7.851,2.820
7.861,2.814
7.872,2.820
7.882,2.814
7.892,2.814
7.904,2.814
7.911,2.814
7.921,2.814
7.931,2.820
7.941,2.820
7.952,2.814
7.961,2.814
7.972,2.814
7.982,2.814
7.991,2.814
8.003,2.820
8.011,2.814
8.021,2.814
8.031,2.814
8.041,2.820
8.052,2.820
8.062,2.820
8.071,2.814
8.083,2.820
8.095,2.820
8.107,2.820
8.113,2.820
8.121,2.814
8.132,2.814
8.142,2.820
8.155,2.820
8.167,2.820
8.171,2.820
8.181,2.820
8.191,2.820
8.202,2.820
8.212,2.820
8.222,2.820
8.235,2.820
8.244,2.820
8.251,2.820
8.261,2.820
8.271,2.820
8.282,2.820
8.292,2.820
8.303,2.820
8.312,2.820
8.322,2.820
8.332,2.814
8.341,2.820
8.351,2.820
8.361,2.820
8.371,2.820
8.381,2.820
8.392,2.820
8.403,2.820
8.412,2.820
8.422,2.820
8.432,2.820
8.442,2.820
8.451,2.820
8.461,2.820
8.471,2.820
8.482,2.820
8.492,2.820
8.503,2.820
8.512,2.820
8.521,2.820
8.531,2.820
8.542,2.820
8.553,2.820
8.561,2.820
8.572,2.820
8.582,2.820
8.593,2.820
8.603,2.820
8.611,2.820
8.621,2.820
8.631,2.820
8.642,2.820
8.652,2.820
8.663,2.820
8.672,2.820
8.682,2.820
8.691,2.820
8.703,2.820
8.711,2.820
8.722,2.820
8.731,2.820
8.742,2.820
8.752,2.820
8.762,2.827
8.773,2.820
8.782,2.827
8.791,2.827
8.804,2.827
8.811,2.820
8.821,2.820
8.832,2.827
8.843,2.820
8.852,2.820
8.861,2.827
8.871,2.827
8.883,2.827
8.893,2.827
8.903,2.827
8.912,2.827
8.922,2.820
8.932,2.827
8.941,2.820
8.951,2.827
8.961,2.827
8.971,2.827
8.982,2.827
8.992,2.827
9.005,2.820
9.012,2.827
9.024,2.827
9.031,2.827
9.042,2.820
9.051,2.827
9.061,2.820
9.071,2.820
9.082,2.827
9.092,2.827
9.103,2.827
9.111,2.827
9.121,2.827
9.132,2.827
9.142,2.820
9.151,2.827
9.161,2.827
9.172,2.827
9.181,2.827
9.191,2.827
9.203,2.827
9.211,2.827
9.221,2.827
9.232,2.827
9.241,2.827
9.252,2.827
9.261,2.827
9.271,2.827
9.282,2.827
9.291,2.827
9.302,2.827
9.311,2.827
9.321,2.827
9.332,2.827
9.342,2.827
9.351,2.827
9.361,2.827
9.373,2.827
9.381,2.827
9.392,2.827
9.402,2.827
9.411,2.827
9.422,2.827
9.433,2.827
9.442,2.827
9.451,2.827
9.461,2.827
9.471,2.827
9.481,2.827
9.491,2.827
9.502,2.827
9.512,2.827
9.521,2.827
9.532,2.833
9.542,2.827
9.551,2.827
9.561,2.827
9.571,2.827
9.581,2.827
9.592,2.833
9.603,2.827
9.611,2.827
9.621,2.827
9.631,2.833
9.641,2.827
9.651,2.827
9.661,2.827
9.672,2.827
9.680,2.827
9.692,2.827
9.703,2.827
9.711,2.827
9.722,2.833
9.731,2.833
9.743,2.827
9.751,2.827
9.761,2.827
9.772,2.833
9.781,2.833
9.791,2.827
9.803,2.833
9.811,2.827
9.821,2.827
9.831,2.833
9.841,2.833
9.851,2.833
9.862,2.833
9.872,2.833
9.883,2.833
9.891,2.833
9.903,2.833
9.911,2.833
9.922,2.833
9.932,2.833
9.941,2.833
9.955,2.833
9.967,2.833
9.972,2.833
9.982,2.833
9.991,2.833
10.002,2.833
10.011,2.833
10.021,2.833
10.032,2.833
10.042,2.833
10.055,2.833
10.063,2.833
10.071,2.833
10.081,2.833
10.091,2.833
10.103,2.833
10.112,2.833
10.122,2.833
10.132,2.833
10.141,2.833
10.151,2.833
10.161,2.833
10.171,2.833
10.181,2.833
10.192,2.833
10.203,2.833
10.212,2.833
10.221,2.833
10.231,2.833
10.241,2.833
10.253,2.833
10.266,2.833
10.276,2.833
10.281,2.839
10.292,2.833
10.302,2.833
10.313,2.833
10.321,2.833
10.331,2.833
10.342,2.833
10.351,2.833
10.362,2.833
10.370,2.833
10.382,2.833
10.392,2.833
10.403,2.833
10.411,2.833
10.423,2.833
10.431,2.833
10.441,2.839
10.451,2.833
10.462,2.833
10.472,2.833
10.481,2.833
10.491,2.833
10.503,2.833
10.511,2.833
10.523,2.833
10.531,2.833
10.541,2.833
10.555,2.833
10.563,2.833
10.573,2.833
10.581,2.833
10.591,2.839
10.604,2.833
10.611,2.839
10.622,2.833
10.632,2.833
10.643,2.833
10.651,2.833
10.661,2.833
10.673,2.833
10.682,2.833
10.692,2.833
10.703,2.833
10.711,2.833
10.722,2.833
10.731,2.833
10.741,2.839
10.751,2.833
10.761,2.839
10.771,2.833
10.781,2.839
10.792,2.839
10.805,2.833
10.812,2.833
10.823,2.839
10.831,2.833
10.841,2.833
10.851,2.833
10.861,2.833
10.872,2.833
10.881,2.833
10.892,2.839
10.902,2.833
10.911,2.839
10.921,2.833
10.931,2.839
10.941,2.833
10.952,2.833
10.961,2.839
10.975,2.839
10.986,2.839
10.992,2.839
11.003,2.839
11.011,2.839
11.021,2.839
11.031,2.833
11.041,2.833
11.052,2.839
11.062,2.839
11.072,2.833
11.085,2.839
11.095,2.839
11.104,2.839
11.111,2.839
11.121,2.839
11.131,2.833
11.146,2.839
11.160,2.833
11.167,2.833
11.174,2.833
11.183,2.833
11.192,2.839
11.202,2.833
11.211,2.833
11.221,2.833
11.230,2.839
11.241,2.839
11.252,2.839
11.261,2.839
11.271,2.839
11.281,2.839
11.291,2.839
11.302,2.839
11.311,2.839
11.322,2.839
11.335,2.839
11.345,2.839
11.352,2.839
11.361,2.833
11.372,2.839
11.382,2.839
11.391,2.839
11.403,2.833
11.412,2.839
11.422,2.839
11.431,2.833
11.441,2.833
11.451,2.839
11.461,2.833
11.471,2.839
11.481,2.839
11.492,2.839
11.503,2.839
11.512,2.839
11.522,2.839
11.533,2.839
11.541,2.839
11.551,2.839
11.561,2.839
11.571,2.839
11.582,2.839
11.592,2.839
11.603,2.839
11.614,2.839
11.629,2.839
11.634,2.839
11.641,2.839
11.651,2.839
11.662,2.839
11.671,2.839
11.681,2.839
11.691,2.839
11.703,2.839
11.711,2.839
11.721,2.839
11.731,2.839
11.742,2.839
11.752,2.839
11.762,2.839
11.771,2.839
11.781,2.839
11.791,2.839
11.804,2.839
11.811,2.839
11.821,2.839
11.831,2.839
11.842,2.839
11.851,2.839
11.863,2.839
11.871,2.839
11.881,2.839
11.891,2.839
11.904,2.839
11.911,2.839
11.922,2.839
11.932,2.839
11.941,2.839
11.951,2.839
11.962,2.839
11.971,2.839
11.982,2.839
11.991,2.839
12.003,2.839
12.012,2.839
12.025,2.839
12.036,2.839
12.042,2.839
12.051,2.839
12.062,2.839
12.072,2.839
12.082,2.839
12.090,2.839
12.103,2.839
12.111,2.839
12.123,2.839
12.131,2.846
12.143,2.839
12.156,2.839
12.167,2.839
12.172,2.846
12.182,2.846
12.192,2.839
12.205,2.846
12.211,2.846
12.222,2.846
12.231,2.839
12.241,2.846
12.253,2.839
12.261,2.839
12.272,2.839
12.282,2.839
12.291,2.846
12.303,2.846
12.311,2.846
12.323,2.839
12.331,2.846
12.341,2.839
12.352,2.839
12.361,2.839
12.371,2.846
12.381,2.846
12.391,2.839
12.404,2.846
12.411,2.846
12.421,2.846
12.431,2.846
12.442,2.839
12.451,2.839
12.461,2.839
12.471,2.846
12.481,2.846
12.491,2.839
12.503,2.846
12.511,2.846
12.522,2.846
12.532,2.846
12.541,2.839
12.551,2.839
12.561,2.839
12.571,2.846
12.581,2.839
12.591,2.846
12.603,2.846
12.612,2.846
12.621,2.846
12.631,2.839
12.641,2.846
12.652,2.839
12.662,2.839
12.671,2.839
12.681,2.839
12.691,2.839
12.703,2.846
12.711,2.846
12.723,2.839
12.731,2.839
12.741,2.839
12.751,2.839
12.761,2.839
12.771,2.839
12.782,2.839
12.791,2.839
12.803,2.839
12.813,2.839
12.822,2.839
12.831,2.839
12.842,2.839
12.851,2.839
12.861,2.839
12.872,2.839
12.882,2.839
12.891,2.839
12.902,2.839
12.911,2.839
12.921,2.839
12.932,2.839
12.942,2.839
12.951,2.846
12.962,2.839
12.973,2.846
12.981,2.839
12.991,2.839
13.002,2.839
13.016,2.839
13.026,2.839
13.035,2.839
13.042,2.839
13.052,2.839
13.062,2.839
13.071,2.839
13.081,2.846
13.091,2.839
13.103,2.839
13.111,2.839
13.121,2.839
13.132,2.839
13.142,2.846
13.152,2.839
13.162,2.839
13.173,2.839
13.181,2.839
13.191,2.839
13.202,2.839
13.211,2.839
13.222,2.839
13.232,2.839
13.243,2.839
13.251,2.839
13.262,2.839
13.271,2.839
13.281,2.839
13.291,2.839
13.304,2.839
13.312,2.839
13.321,2.839
13.333,2.839
13.342,2.839
13.351,2.839
13.361,2.839
13.371,2.839
13.381,2.839
13.392,2.839
13.403,2.839
13.411,2.839
13.422,2.839
13.431,2.839
13.441,2.839
13.451,2.839
13.461,2.839
13.472,2.839
13.482,2.839
13.491,2.839
13.503,2.839
13.514,2.839
13.525,2.839
13.533,2.839
13.542,2.839
13.551,2.839
13.562,2.839
13.571,2.839
13.581,2.839
13.592,2.839
13.604,2.839
13.611,2.839
13.621,2.839
13.632,2.839
13.641,2.839
13.652,2.839
13.662,2.839
13.671,2.839
13.681,2.839
13.691,2.839
13.703,2.839
13.711,2.839
13.721,2.839
13.732,2.839
13.742,2.839
13.753,2.839
13.761,2.839
13.771,2.839
13.781,2.839
13.791,2.839
13.803,2.839
13.812,2.839
13.823,2.839
13.831,2.839
13.841,2.839
13.851,2.839
13.861,2.839
13.871,2.839
13.881,2.839
13.891,2.839
13.903,2.839
13.911,2.839
13.922,2.839
13.931,2.839
13.941,2.839
13.953,2.839
13.961,2.839
13.971,2.839
13.982,2.839
13.992,2.839
14.003,2.839
14.011,2.839
14.021,2.839
14.031,2.839
14.043,2.839
14.052,2.839
14.062,2.839
14.071,2.846
14.082,2.839
14.091,2.839
14.103,2.839
14.111,2.846
14.124,2.839
14.137,2.839
14.148,2.839
14.152,2.839
14.162,2.839
14.171,2.839
14.182,2.839
14.191,2.839
14.203,2.839
14.211,2.839
14.222,2.839
14.231,2.839
14.241,2.846
14.252,2.839
14.261,2.839
14.273,2.839
14.281,2.839
14.292,2.839
14.302,2.839
14.311,2.839
14.321,2.839
14.332,2.846
14.342,2.846
14.353,2.839
14.361,2.839
14.372,2.839
14.381,2.846
14.391,2.846
14.403,2.846
14.411,2.846
14.422,2.846
14.431,2.839
14.441,2.846
14.451,2.846
14.463,2.846
14.472,2.846
14.482,2.846
14.491,2.846
14.503,2.839
14.512,2.846
14.522,2.846
14.531,2.846
14.541,2.846
14.552,2.846
14.561,2.846
14.571,2.846
14.582,2.846
14.592,2.846
14.604,2.846
14.613,2.846
14.622,2.846
14.633,2.846
14.641,2.846
14.651,2.846
14.662,2.846
14.672,2.846
14.682,2.846
14.691,2.846
14.704,2.846
14.711,2.839
14.721,2.846
14.731,2.846
14.741,2.846
14.751,2.846
14.762,2.846
14.772,2.846
14.782,2.846
14.793,2.846
14.803,2.846
14.813,2.846
14.821,2.846
14.832,2.846
14.842,2.846
14.857,2.846
14.867,2.846
14.872,2.846
14.881,2.846
14.893,2.846
14.903,2.846
14.911,2.846
14.922,2.846
14.932,2.846
14.943,2.846
14.952,2.846
14.963,2.846
14.973,2.846
14.983,2.846
14.991,2.846
15.003,2.846
15.012,2.846
15.022,2.846
15.033,2.846
15.043,2.846
15.053,2.846
15.063,2.846
15.071,2.846
15.082,2.846
15.091,2.846
15.103,2.846
15.113,2.846
15.122,2.846
15.133,2.846
15.141,2.846
15.151,2.846
15.162,2.846
15.171,2.846
15.181,2.846
15.192,2.846
15.205,2.846
15.213,2.846
15.222,2.846
15.235,2.846
15.247,2.846
15.256,2.846
15.262,2.846
15.272,2.846
15.282,2.846
15.293,2.846
15.303,2.846
15.311,2.846
15.323,2.846
15.331,2.846
15.341,2.846
15.352,2.846
15.362,2.846
15.372,2.846
15.383,2.846
15.393,2.846
15.404,2.846
15.413,2.846
15.422,2.846
15.431,2.846
15.441,2.846
15.452,2.846
15.462,2.846
15.471,2.846
15.481,2.846
15.491,2.846
15.504,2.846
15.512,2.846
15.521,2.846
15.532,2.846
15.542,2.846
15.551,2.846
15.561,2.846
15.571,2.846
15.581,2.846
15.592,2.846
15.605,2.846
15.612,2.846
15.622,2.846
15.631,2.846
15.641,2.846
15.652,2.846
15.661,2.846
15.671,2.846
15.681,2.846
15.692,2.846
15.703,2.846
15.712,2.846
15.721,2.846
15.731,2.846
15.741,2.846
15.751,2.846
15.761,2.852
15.771,2.846
15.782,2.846
15.792,2.852
15.805,2.852
15.813,2.852
15.821,2.852
15.831,2.852
15.841,2.852
15.851,2.852
15.862,2.846
15.871,2.846
15.882,2.852
15.892,2.846
15.903,2.846
15.911,2.852
15.921,2.846
15.931,2.852
15.942,2.852
15.951,2.846
15.962,2.852
15.972,2.852
15.982,2.852
15.992,2.852
16.003,2.852
16.013,2.852
16.021,2.852
16.033,2.852
16.042,2.852
16.052,2.852
16.063,2.852
16.071,2.852
16.082,2.852
16.091,2.852
16.103,2.852
16.112,2.852
16.122,2.852
16.132,2.852
16.142,2.852
16.152,2.852
16.162,2.852
16.171,2.852
16.182,2.852
16.191,2.852
16.207,2.852
16.218,2.852
16.230,2.852
16.237,2.852
16.242,2.852
16.251,2.852
16.262,2.852
16.273,2.852
16.282,2.852
16.292,2.852
16.303,2.852
16.312,2.852
16.322,2.852
16.331,2.852
16.341,2.852
16.351,2.852
16.361,2.852
16.372,2.852
16.382,2.852
16.390,2.852
16.403,2.852
16.412,2.852
16.423,2.852
16.431,2.852
16.441,2.852
16.451,2.852
16.462,2.852
16.472,2.852
16.482,2.852
16.491,2.852
16.503,2.852
16.511,2.852
16.521,2.852
16.533,2.852
16.541,2.852
16.551,2.852
16.562,2.852
16.572,2.858
16.582,2.858
16.593,2.858
16.603,2.852
16.611,2.852
16.624,2.852
16.637,2.852
16.644,2.858
16.652,2.852
16.662,2.852
16.673,2.858
16.682,2.852
16.693,2.852
16.704,2.852
16.713,2.858
16.721,2.852
16.732,2.852
16.742,2.852
16.753,2.858
16.761,2.858
16.771,2.858
16.781,2.858
16.791,2.858
16.804,2.858
16.812,2.858
16.822,2.858
16.832,2.858
16.842,2.858
16.852,2.858
16.861,2.858
16.873,2.858
16.881,2.858
16.892,2.858
16.904,2.858
16.912,2.858
16.922,2.858
16.937,2.852
16.948,2.858
16.953,2.852
16.963,2.858
16.971,2.858
16.982,2.858
16.991,2.858
17.003,2.858
17.012,2.858
17.022,2.858
17.034,2.858
17.048,2.858
17.054,2.858
17.063,2.858
17.072,2.858
17.082,2.858
17.092,2.858
17.103,2.858
17.112,2.858
17.122,2.858
17.133,2.858
17.142,2.858
17.152,2.858
17.162,2.858
17.172,2.858
17.182,2.864
17.191,2.858
17.203,2.858
17.211,2.858
17.221,2.858
17.232,2.858
17.242,2.858
17.252,2.858
17.262,2.858
17.272,2.858
17.282,2.858
17.291,2.858
17.303,2.858
17.311,2.858
17.322,2.858
17.332,2.858
17.342,2.858
17.352,2.858
17.363,2.858
17.371,2.858
17.383,2.858
17.393,2.864
17.402,2.864
17.412,2.858
17.421,2.858
17.432,2.858
17.442,2.858
17.453,2.858
17.461,2.858
17.475,2.858
17.486,2.858
17.495,2.858
17.502,2.858
17.512,2.858
17.522,2.858
17.535,2.864
17.542,2.864
17.553,2.864
17.562,2.858
17.571,2.858
17.581,2.864
17.592,2.858
17.603,2.858
17.611,2.864
17.626,2.864
17.636,2.864
17.642,2.864
17.651,2.864
17.662,2.858
17.672,2.858
17.682,2.864
17.692,2.864
17.703,2.864
17.713,2.864
17.722,2.864
17.733,2.864
17.741,2.858
17.751,2.858
17.762,2.864
17.772,2.864
17.782,2.858
17.793,2.864
17.804,2.864
17.813,2.864
17.823,2.864
17.831,2.864
17.842,2.864
17.852,2.864
17.862,2.864
17.873,2.858
17.883,2.864
17.891,2.864
17.903,2.864
17.911,2.864
17.923,2.864
17.932,2.864
17.942,2.864
17.952,2.864
17.962,2.864
17.971,2.864
17.983,2.864
17.993,2.864
18.004,2.864
18.012,2.864
18.022,2.864
18.033,2.864
18.042,2.864
18.053,2.864
18.063,2.864
18.072,2.864
18.083,2.864
18.093,2.864
18.104,2.871
18.113,2.864
18.122,2.864
18.132,2.864
18.143,2.864
18.151,2.871
18.162,2.871
18.173,2.864
18.182,2.871
18.192,2.871
18.203,2.871
18.212,2.871
18.222,2.864
18.232,2.864
18.242,2.871
18.253,2.871
18.261,2.871
18.273,2.864
18.282,2.871
18.293,2.871
18.303,2.871
18.313,2.871
18.322,2.871
18.333,2.864
18.341,2.864
18.353,2.871
18.362,2.871
18.373,2.864
18.382,2.871
18.392,2.871
18.403,2.871
18.412,2.871
18.422,2.871
18.433,2.871
18.441,2.871
18.453,2.871
18.462,2.871
18.472,2.871
18.483,2.871
18.491,2.871
18.504,2.871
18.512,2.871
18.522,2.871
18.532,2.871
18.542,2.871
18.552,2.864
18.563,2.871
18.572,2.871
18.583,2.871
18.592,2.871
18.604,2.871
18.611,2.871
18.622,2.871
18.631,2.871
18.642,2.871
18.652,2.871
18.661,2.877
18.672,2.871
18.681,2.871
18.692,2.871
18.702,2.871
18.712,2.871
18.722,2.871
18.732,2.871
18.743,2.871
18.751,2.871
18.763,2.871
18.773,2.871
18.782,2.871
18.792,2.871
18.803,2.871
18.812,2.871
18.822,2.871
18.831,2.871
18.843,2.871
18.852,2.871
18.861,2.871
18.872,2.877
18.882,2.871
18.892,2.871
18.903,2.871
18.912,2.871
18.922,2.871
18.931,2.877
18.946,2.871
18.958,2.871
18.964,2.877
18.972,2.871
18.982,2.871
18.992,2.877
19.003,2.877
19.011,2.871
19.023,2.877
19.031,2.877
19.041,2.877
19.052,2.877
19.062,2.871
19.072,2.877
19.082,2.871
19.093,2.871
19.102,2.877
19.111,2.877
19.121,2.877
19.132,2.877
19.142,2.877
19.152,2.877
19.163,2.871
19.172,2.877
19.182,2.877
19.193,2.877
19.203,2.871
19.213,2.877
19.222,2.877
19.233,2.877
19.242,2.877
19.252,2.877
19.262,2.877
19.272,2.877
19.281,2.877
19.296,2.877
19.308,2.877
19.313,2.877
19.322,2.877
19.332,2.877
19.342,2.877
19.353,2.877
19.362,2.877
19.376,2.877
19.386,2.877
19.393,2.877
19.402,2.877
19.412,2.877
19.421,2.877
19.433,2.877
19.441,2.877
19.453,2.877
19.462,2.877
19.471,2.877
19.482,2.877
19.492,2.877
19.502,2.877
19.511,2.877
19.526,2.877
19.537,2.877
19.542,2.877
19.553,2.883
19.562,2.883
19.572,2.883
19.582,2.877
19.592,2.877
19.603,2.877
19.611,2.877
19.623,2.877
19.637,2.877
19.646,2.877
19.653,2.877
19.661,2.877
19.672,2.877
19.682,2.883
19.692,2.883
19.703,2.883
19.713,2.883
19.722,2.883
19.732,2.877
19.742,2.883
19.752,2.883
19.762,2.877
19.772,2.883
19.781,2.883
19.791,2.883
19.802,2.883
19.811,2.883
19.822,2.883
19.831,2.883
19.845,2.883
19.854,2.883
19.862,2.883
19.872,2.883
19.881,2.883
19.892,2.883
19.902,2.877
19.912,2.883
19.922,2.883
19.932,2.883
19.941,2.883
19.951,2.883
19.961,2.883
19.971,2.883
19.981,2.883
19.991,2.883
20.002,2.883
20.012,2.883
20.022,2.883
20.032,2.883
20.041,2.883
20.053,2.883
20.061,2.883
20.071,2.883
20.082,2.883
20.091,2.883
20.102,2.883
20.112,2.883
20.123,2.883
20.132,2.883
20.141,2.883
20.153,2.883
20.161,2.883
20.171,2.883
20.182,2.883
20.192,2.883
20.203,2.883
20.213,2.889
20.221,2.883
20.235,2.883
20.245,2.883
20.254,2.883
20.261,2.889
20.272,2.883
20.282,2.883
20.292,2.889
20.303,2.889
20.311,2.889
20.321,2.889
20.331,2.883
20.341,2.889
20.352,2.883
20.362,2.883
20.372,2.883
20.382,2.889
20.393,2.883
20.404,2.883
20.411,2.889
20.421,2.889
20.432,2.889
20.442,2.889
20.452,2.889
20.461,2.889
20.473,2.889
20.481,2.889
20.491,2.883
20.502,2.889
20.512,2.889
20.522,2.889
20.532,2.889
20.542,2.883
20.551,2.889
20.562,2.889
20.572,2.889
20.581,2.889
20.592,2.889
20.602,2.889
20.612,2.889
20.627,2.889
20.637,2.889
20.643,2.889
20.653,2.889
20.661,2.889
20.671,2.889
20.681,2.889
20.691,2.889
20.702,2.889
20.712,2.889
20.728,2.889
20.738,2.889
20.743,2.889
20.751,2.889
20.761,2.889
20.772,2.889
20.781,2.889
20.795,2.889
20.807,2.889
20.812,2.889
20.822,2.889
20.831,2.889
20.841,2.889
20.852,2.889
20.861,2.889
20.875,2.889
20.886,2.889
20.892,2.889
20.903,2.889
20.911,2.889
20.921,2.889
20.933,2.889
20.941,2.889
20.952,2.889
20.962,2.889
20.971,2.889
20.982,2.889
20.991,2.889
21.004,2.889
21.012,2.889
21.021,2.889
21.032,2.889
21.042,2.889
21.052,2.889
21.062,2.889
21.071,2.889
21.083,2.889
21.093,2.889
21.102,2.889
21.111,2.889
21.121,2.896
21.132,2.889
21.142,2.889
21.152,2.889
21.163,2.889
21.171,2.889
21.181,2.889
21.192,2.896
21.202,2.896
21.211,2.889
21.222,2.889
21.232,2.889
21.243,2.889
21.251,2.889
21.262,2.896
21.271,2.896
21.281,2.896
21.292,2.896
21.302,2.896
21.313,2.896
21.322,2.896
21.332,2.896
21.343,2.896
21.351,2.896
21.361,2.896
21.371,2.896
