# T[s],P5[MPa]
-22.565,27.283
-22.555,27.283
-22.545,27.283
-22.535,27.283
-22.525,27.283
-22.514,27.283
-22.503,27.283
-22.489,27.283
-22.477,27.283
-22.471,27.258
-22.464,27.283
-22.455,27.283
-22.445,27.283
-22.435,27.283
-22.425,27.283
-22.415,27.283
-22.406,27.283
-22.395,27.258
-22.385,27.283
-22.375,27.283
-22.365,27.283
-22.354,27.283
-22.344,27.283
-22.335,27.258
-22.326,27.283
-22.315,27.283
-22.306,27.283
-22.291,27.283
-22.279,27.283
-22.275,27.283
-22.265,27.283
-22.255,27.283
-22.245,27.283
-22.235,27.283
-22.226,27.283
-22.214,27.283
-22.205,27.283
-22.195,27.283
-22.185,27.283
-22.175,27.283
-22.164,27.283
-22.155,27.283
-22.146,27.258
-22.134,27.283
-22.125,27.283
-22.111,27.283
-22.098,27.283
-22.090,27.283
-22.085,27.283
-22.075,27.283
-22.064,27.283
-22.056,27.283
-22.045,27.283
-22.035,27.283
-22.024,27.283
-22.015,27.283
-22.005,27.283
-21.994,27.283
-21.986,27.258
-21.976,27.283
-21.964,27.283
-21.955,27.283
-21.945,27.283
-21.935,27.283
-21.924,27.258
-21.914,27.283
-21.905,27.283
-21.894,27.283
-21.884,27.283
-21.874,27.283
-21.865,27.258
-21.855,27.283
-21.844,27.283
-21.835,27.283
-21.824,27.283
-21.815,27.258
-21.805,27.283
-21.793,27.258
-21.785,27.283
-21.775,27.283
-21.765,27.258
-21.755,27.283
-21.746,27.283
-21.735,27.283
-21.726,27.283
-21.715,27.258
-21.705,27.283
-21.695,27.283
-21.681,27.283
-21.667,27.283
-21.660,27.283
-21.655,27.283
-21.645,27.283
-21.632,27.258
-21.622,27.258
-21.615,27.283
-21.605,27.283
-21.595,27.283
-21.585,27.258
-21.574,27.258
-21.564,27.283
-21.555,27.283
-21.545,27.283
-21.535,27.283
-21.523,27.283
-21.515,27.283
-21.505,27.283
-21.494,27.283
-21.485,27.283
-21.474,27.283
-21.464,27.258
-21.455,27.283
-21.446,27.283
-21.435,27.283
-21.425,27.283
-21.414,27.283
-21.405,27.283
-21.394,27.283
-21.386,27.283
-21.374,27.283
-21.364,27.258
-21.355,27.258
-21.345,27.258
-21.335,27.258
-21.325,27.283
-21.315,27.283
-21.305,27.283
-21.295,27.258
-21.286,27.283
-21.275,27.258
-21.265,27.283
-21.255,27.308
-21.245,27.308
-21.235,27.308
-21.225,27.308
-21.214,27.283
-21.206,27.283
-21.196,27.283
-21.186,27.283
-21.175,27.258
-21.163,27.258
-21.154,27.283
-21.144,27.283
-21.135,27.283
-21.125,27.283
-21.115,27.258
-21.105,27.258
-21.095,27.283
-21.085,27.283
-21.075,27.283
-21.065,27.283
-21.055,27.283
-21.045,27.283
-21.034,27.283
-21.026,27.283
-21.015,27.283
-21.005,27.283
-20.995,27.283
-20.985,27.258
-20.974,27.258
-20.965,27.283
-20.954,27.258
-20.946,27.258
-20.935,27.283
-20.925,27.283
-20.915,27.283
-20.905,27.283
-20.895,27.283
-20.886,27.283
-20.875,27.283
-20.866,27.283
-20.855,27.283
-20.846,27.283
-20.835,27.283
-20.824,27.283
-20.815,27.283
-20.804,27.283
-20.795,27.283
-20.784,27.283
-20.775,27.283
-20.765,27.283
-20.756,27.283
-20.745,27.283
-20.735,27.283
-20.725,27.283
-20.715,27.283
-20.704,27.283
-20.695,27.283
-20.684,27.283
-20.675,27.283
-20.665,27.283
-20.655,27.283
-20.645,27.283
-20.635,27.283
-20.625,27.283
-20.614,27.283
-20.605,27.283
-20.594,27.283
-20.585,27.283
-20.575,27.283
-20.565,27.283
-20.555,27.308
-20.545,27.308
-20.535,27.333
-20.525,27.308
-20.515,27.308
-20.505,27.283
-20.494,27.283
-20.483,27.283
-20.475,27.283
-20.464,27.283
-20.455,27.283
-20.445,27.283
-20.435,27.283
-20.424,27.283
-20.416,27.283
-20.405,27.283
-20.395,27.283
-20.383,27.283
-20.374,27.283
-20.364,27.283
-20.355,27.283
-20.345,27.283
-20.336,27.283
-20.325,27.283
-20.315,27.283
-20.305,27.258
-20.295,27.283
-20.285,27.283
-20.275,27.283
-20.264,27.283
-20.255,27.283
-20.246,27.258
-20.235,27.283
-20.225,27.283
-20.215,27.258
-20.205,27.283
-20.194,27.258
-20.185,27.258
-20.174,27.283
-20.164,27.258
-20.155,27.283
-20.145,27.258
-20.135,27.283
-20.125,27.283
-20.115,27.283
-20.105,27.283
-20.096,27.283
-20.086,27.258
-20.076,27.283
-20.063,27.283
-20.054,27.283
-20.045,27.283
-20.035,27.283
-20.026,27.283
-20.015,27.258
-20.005,27.283
-19.994,27.283
-19.986,27.283
-19.975,27.283
-19.964,27.283
-19.955,27.283
-19.945,27.283
-19.934,27.283
-19.925,27.283
-19.915,27.283
-19.906,27.283
-19.895,27.258
-19.885,27.283
-19.875,27.283
-19.865,27.283
-19.855,27.283
-19.845,27.308
-19.835,27.308
-19.824,27.308
-19.815,27.308
-19.805,27.283
-19.789,27.283
-19.779,27.283
-19.774,27.283
-19.765,27.283
-19.753,27.283
-19.742,27.283
-19.729,27.283
-19.724,27.258
-19.714,27.283
-19.705,27.283
-19.695,27.283
-19.684,27.258
-19.675,27.283
-19.666,27.258
-19.655,27.283
-19.646,27.258
-19.636,27.283
-19.625,27.283
-19.615,27.258
-19.605,27.258
-19.594,27.283
-19.585,27.283
-19.575,27.283
-19.565,27.258
-19.555,27.258
-19.545,27.258
-19.535,27.283
-19.525,27.283
-19.515,27.283
-19.504,27.283
-19.494,27.258
-19.486,27.283
-19.474,27.283
-19.463,27.283
-19.455,27.283
-19.445,27.258
-19.435,27.283
-19.425,27.283
-19.415,27.283
-19.405,27.283
-19.396,27.283
-19.386,27.283
-19.374,27.258
-19.365,27.258
-19.355,27.283
-19.345,27.283
-19.334,27.283
-19.325,27.283
-19.314,27.258
-19.306,27.283
-19.294,27.283
-19.285,27.283
-19.275,27.283
-19.263,27.258
-19.255,27.258
-19.244,27.258
-19.235,27.258
-19.226,27.283
-19.216,27.283
-19.205,27.258
-19.195,27.258
-19.185,27.283
-19.174,27.283
-19.164,27.283
-19.155,27.258
-19.145,27.308
-19.134,27.308
-19.126,27.308
-19.115,27.308
-19.105,27.308
-19.091,27.283
-19.079,27.258
-19.074,27.258
-19.064,27.283
-19.054,27.258
-19.045,27.283
-19.035,27.283
-19.025,27.283
-19.015,27.283
-19.005,27.283
-18.995,27.258
-18.985,27.283
-18.973,27.283
-18.960,27.258
-18.951,27.283
-18.943,27.283
-18.935,27.283
-18.925,27.283
-18.915,27.258
-18.905,27.258
-18.895,27.283
-18.885,27.283
-18.874,27.283
-18.864,27.283
-18.855,27.258
-18.841,27.258
-18.830,27.258
-18.824,27.258
-18.815,27.283
-18.805,27.258
-18.795,27.283
-18.786,27.283
-18.774,27.283
-18.765,27.283
-18.755,27.283
-18.745,27.283
-18.735,27.283
-18.724,27.283
-18.714,27.283
-18.706,27.283
-18.694,27.283
-18.685,27.283
-18.669,27.283
-18.660,27.283
-18.654,27.283
-18.645,27.283
-18.635,27.283
-18.624,27.258
-18.614,27.283
-18.604,27.283
-18.594,27.283
-18.585,27.283
-18.575,27.283
-18.564,27.283
-18.555,27.258
-18.545,27.258
-18.535,27.283
-18.525,27.258
-18.514,27.283
-18.505,27.258
-18.494,27.258
-18.485,27.283
-18.476,27.258
-18.464,27.283
-18.455,27.283
-18.445,27.283
-18.436,27.308
-18.425,27.308
-18.415,27.308
-18.405,27.308
-18.395,27.283
-18.385,27.258
-18.375,27.283
-18.366,27.283
-18.353,27.283
-18.346,27.283
-18.335,27.283
-18.321,27.283
-18.309,27.283
-18.304,27.258
-18.294,27.283
-18.284,27.258
-18.275,27.258
-18.264,27.258
-18.255,27.283
-18.245,27.258
-18.231,27.283
-18.221,27.258
-18.214,27.258
-18.204,27.283
-18.194,27.283
-18.185,27.283
-18.174,27.283
-18.163,27.283
-18.155,27.258
-18.145,27.258
-18.135,27.283
-18.125,27.258
-18.115,27.283
-18.104,27.283
-18.094,27.283
-18.086,27.258
-18.075,27.283
-18.065,27.283
-18.055,27.258
-18.045,27.283
-18.035,27.283
-18.024,27.258
-18.015,27.258
-18.004,27.283
-17.995,27.283
-17.985,27.283
-17.975,27.283
-17.965,27.283
-17.954,27.283
-17.945,27.283
-17.935,27.283
-17.925,27.283
-17.916,27.283
-17.905,27.283
-17.893,27.283
-17.885,27.283
-17.875,27.283
-17.863,27.283
-17.854,27.283
-17.844,27.283
-17.836,27.283
-17.825,27.283
-17.815,27.258
-17.805,27.258
-17.794,27.258
-17.785,27.283
-17.775,27.283
-17.765,27.283
-17.754,27.283
-17.745,27.283
-17.734,27.308
-17.725,27.308
-17.711,27.308
-17.698,27.308
-17.692,27.283
-17.685,27.283
-17.675,27.283
-17.665,27.283
-17.656,27.283
-17.645,27.283
-17.631,27.258
-17.618,27.283
-17.611,27.283
-17.605,27.283
-17.595,27.283
-17.585,27.283
-17.575,27.258
-17.564,27.283
-17.555,27.283
-17.543,27.283
-17.535,27.258
-17.524,27.258
-17.514,27.258
-17.505,27.283
-17.494,27.283
-17.486,27.258
-17.474,27.283
-17.465,27.283
-17.455,27.258
-17.444,27.283
-17.435,27.283
-17.425,27.283
-17.414,27.283
-17.404,27.258
-17.393,27.283
-17.385,27.258
-17.375,27.283
-17.365,27.283
-17.355,27.258
-17.345,27.258
-17.334,27.258
-17.325,27.283
-17.315,27.283
-17.305,27.283
-17.295,27.283
-17.285,27.258
-17.274,27.258
-17.264,27.258
-17.254,27.258
-17.245,27.283
-17.235,27.283
-17.225,27.283
-17.215,27.283
-17.205,27.258
-17.194,27.283
-17.184,27.283
-17.175,27.258
-17.165,27.258
-17.155,27.283
-17.146,27.258
-17.134,27.258
-17.125,27.258
-17.115,27.258
-17.105,27.258
-17.095,27.258
-17.085,27.258
-17.074,27.283
-17.065,27.283
-17.056,27.283
-17.045,27.258
-17.034,27.258
-17.025,27.283
-17.015,27.283
-17.005,27.258
-16.995,27.283
-16.984,27.258
-16.976,27.283
-16.965,27.283
-16.955,27.283
-16.945,27.283
-16.935,27.258
-16.925,27.258
-16.915,27.283
-16.906,27.283
-16.895,27.283
-16.885,27.283
-16.874,27.283
-16.865,27.283
-16.855,27.283
-16.845,27.283
-16.835,27.283
-16.825,27.283
-16.815,27.258
-16.804,27.283
-16.795,27.283
-16.785,27.283
-16.775,27.258
-16.765,27.258
-16.755,27.258
-16.745,27.258
-16.735,27.258
-16.724,27.283
-16.716,27.258
-16.705,27.258
-16.695,27.258
-16.685,27.258
-16.675,27.258
-16.664,27.258
-16.655,27.258
-16.646,27.258
-16.634,27.258
-16.626,27.258
-16.615,27.258
-16.605,27.258
-16.594,27.258
-16.584,27.258
-16.575,27.283
-16.565,27.283
-16.555,27.258
-16.545,27.258
-16.536,27.258
-16.525,27.258
-16.511,27.258
-16.500,27.258
-16.494,27.283
-16.484,27.283
-16.475,27.258
-16.464,27.258
-16.455,27.258
-16.445,27.258
-16.431,27.258
-16.418,27.283
-16.414,27.258
-16.405,27.283
-16.395,27.283
-16.384,27.283
-16.374,27.258
-16.365,27.258
-16.355,27.258
-16.345,27.258
-16.335,27.283
-16.325,27.308
-16.313,27.308
-16.300,27.308
-16.292,27.308
-16.285,27.258
-16.275,27.258
-16.265,27.283
-16.255,27.258
-16.245,27.283
-16.234,27.258
-16.224,27.283
-16.216,27.258
-16.206,27.258
-16.194,27.258
-16.185,27.258
-16.175,27.258
-16.164,27.258
-16.155,27.258
-16.145,27.258
-16.134,27.258
-16.126,27.258
-16.116,27.258
-16.105,27.283
-16.094,27.283
-16.085,27.283
-16.075,27.283
-16.065,27.283
-16.055,27.283
-16.046,27.283
-16.035,27.283
-16.026,27.283
-16.015,27.283
-16.005,27.258
-15.995,27.283
-15.985,27.283
-15.974,27.258
-15.964,27.283
-15.956,27.283
-15.946,27.283
-15.936,27.283
-15.925,27.283
-15.915,27.283
-15.905,27.283
-15.895,27.283
-15.885,27.283
-15.875,27.283
-15.864,27.258
-15.856,27.283
-15.845,27.283
-15.835,27.258
-15.825,27.283
-15.815,27.283
-15.804,27.283
-15.795,27.283
-15.786,27.283
-15.776,27.283
-15.763,27.283
-15.755,27.283
-15.745,27.283
-15.735,27.283
-15.725,27.283
-15.715,27.283
-15.705,27.283
-15.696,27.283
-15.686,27.283
-15.675,27.283
-15.663,27.283
-15.655,27.283
-15.645,27.283
-15.635,27.283
-15.625,27.308
-15.614,27.308
-15.606,27.333
-15.595,27.308
-15.585,27.308
-15.575,27.283
-15.565,27.283
-15.555,27.283
-15.544,27.283
-15.534,27.258
-15.525,27.283
-15.516,27.283
-15.506,27.283
-15.495,27.283
-15.485,27.283
-15.475,27.283
-15.465,27.258
-15.455,27.283
-15.445,27.258
-15.435,27.283
-15.424,27.283
-15.415,27.283
-15.405,27.283
-15.395,27.283
-15.385,27.283
-15.375,27.283
-15.365,27.283
-15.355,27.283
-15.346,27.283
-15.335,27.283
-15.325,27.283
-15.315,27.258
-15.305,27.283
-15.295,27.283
-15.285,27.258
-15.274,27.283
-15.266,27.283
-15.254,27.283
-15.245,27.258
-15.235,27.283
-15.225,27.283
-15.215,27.283
-15.204,27.283
-15.195,27.258
-15.184,27.258
-15.174,27.283
-15.165,27.258
-15.155,27.258
-15.145,27.258
-15.135,27.258
-15.125,27.258
-15.115,27.283
-15.105,27.283
-15.094,27.258
-15.085,27.283
-15.076,27.283
-15.065,27.283
-15.055,27.283
-15.045,27.283
-15.035,27.283
-15.025,27.283
-15.015,27.283
-15.004,27.283
-14.993,27.283
-14.985,27.283
-14.975,27.283
-14.965,27.283
-14.955,27.283
-14.946,27.258
-14.935,27.258
-14.924,27.283
-14.915,27.308
-14.905,27.333
-14.895,27.308
-14.885,27.308
-14.875,27.283
-14.863,27.283
-14.855,27.283
-14.845,27.283
-14.835,27.283
-14.823,27.283
-14.816,27.283
-14.805,27.283
-14.795,27.283
-14.785,27.283
-14.775,27.258
-14.764,27.283
-14.756,27.283
-14.746,27.258
-14.736,27.258
-14.725,27.283
-14.715,27.283
-14.705,27.283
-14.695,27.283
-14.686,27.283
-14.674,27.283
-14.666,27.283
-14.656,27.283
-14.646,27.283
-14.635,27.283
-14.625,27.283
-14.615,27.258
-14.601,27.283
-14.588,27.283
-14.582,27.283
-14.575,27.283
-14.564,27.283
-14.555,27.283
-14.545,27.283
-14.535,27.283
-14.525,27.283
-14.515,27.283
-14.505,27.283
-14.495,27.283
-14.486,27.283
-14.474,27.283
-14.463,27.283
-14.455,27.283
-14.445,27.283
-14.434,27.283
-14.424,27.283
-14.413,27.283
-14.397,27.283
-14.389,27.283
-14.383,27.283
-14.374,27.283
-14.363,27.283
-14.355,27.283
-14.345,27.283
-14.333,27.283
-14.320,27.283
-14.315,27.283
-14.304,27.258
-14.295,27.283
-14.282,27.283
-14.275,27.258
-14.265,27.283
-14.255,27.258
-14.245,27.283
-14.235,27.283
-14.226,27.283
-14.216,27.283
-14.205,27.283
-14.194,27.283
-14.185,27.283
-14.175,27.283
-14.164,27.258
-14.155,27.283
-14.146,27.283
-14.135,27.283
-14.126,27.283
-14.115,27.283
-14.105,27.283
-14.094,27.283
-14.084,27.283
-14.075,27.283
-14.064,27.283
-14.055,27.283
-14.045,27.283
-14.035,27.283
-14.025,27.283
-14.011,27.283
-13.999,27.283
-13.993,27.283
-13.985,27.283
-13.972,27.283
-13.960,27.283
-13.954,27.283
-13.945,27.283
-13.935,27.283
-13.925,27.283
-13.915,27.283
-13.905,27.283
-13.895,27.283
-13.885,27.283
-13.874,27.283
-13.864,27.283
-13.855,27.283
-13.844,27.283
-13.831,27.283
-13.818,27.283
-13.812,27.283
-13.804,27.258
-13.794,27.283
-13.786,27.283
-13.774,27.283
-13.763,27.283
-13.755,27.283
-13.745,27.283
-13.735,27.283
-13.725,27.283
-13.714,27.283
-13.706,27.283
-13.695,27.283
-13.685,27.283
-13.675,27.283
-13.665,27.283
-13.655,27.283
-13.644,27.283
-13.635,27.283
-13.625,27.283
-13.615,27.283
-13.605,27.283
-13.594,27.283
-13.585,27.283
-13.575,27.283
-13.565,27.283
-13.554,27.283
-13.544,27.283
-13.534,27.283
-13.526,27.283
-13.511,27.283
-13.495,27.283
-13.490,27.283
-13.485,27.283
-13.475,27.283
-13.466,27.283
-13.455,27.283
-13.444,27.258
-13.435,27.258
-13.421,27.283
-13.412,27.283
-13.405,27.283
-13.395,27.258
-13.385,27.283
-13.375,27.283
-13.365,27.283
-13.355,27.258
-13.345,27.283
-13.335,27.283
-13.325,27.283
-13.314,27.283
-13.305,27.283
-13.295,27.283
-13.284,27.283
-13.274,27.283
-13.265,27.283
-13.255,27.258
-13.245,27.258
-13.235,27.258
-13.225,27.258
-13.215,27.258
-13.204,27.283
-13.194,27.283
-13.184,27.283
-13.175,27.258
-13.165,27.258
-13.155,27.258
-13.145,27.258
-13.135,27.283
-13.124,27.283
-13.114,27.258
-13.106,27.258
-13.095,27.283
-13.085,27.283
-13.075,27.283
-13.065,27.258
-13.055,27.283
-13.045,27.258
-13.035,27.258
-13.026,27.258
-13.014,27.258
-13.005,27.258
-12.995,27.283
-12.985,27.283
-12.975,27.258
-12.965,27.283
-12.955,27.258
-12.946,27.258
-12.935,27.258
-12.926,27.258
-12.915,27.283
-12.905,27.283
-12.893,27.258
-12.885,27.258
-12.874,27.258
-12.864,27.258
-12.854,27.258
-12.846,27.258
-12.834,27.258
-12.825,27.258
-12.815,27.258
-12.805,27.308
-12.794,27.308
-12.785,27.308
-12.775,27.308
-12.764,27.258
-12.756,27.258
-12.745,27.258
-12.735,27.283
-12.725,27.283
-12.714,27.283
-12.705,27.283
-12.694,27.258
-12.685,27.283
-12.675,27.258
-12.663,27.258
-12.654,27.258
-12.645,27.258
-12.635,27.258
-12.625,27.258
-12.615,27.258
-12.604,27.258
-12.593,27.258
-12.585,27.258
-12.576,27.258
-12.565,27.283
-12.554,27.283
-12.544,27.283
-12.535,27.283
-12.525,27.258
-12.515,27.258
-12.506,27.258
-12.495,27.283
-12.485,27.258
-12.475,27.283
-12.465,27.258
-12.455,27.283
-12.445,27.283
-12.435,27.258
-12.425,27.283
-12.416,27.258
-12.406,27.283
-12.395,27.258
-12.385,27.258
-12.375,27.258
-12.364,27.258
-12.355,27.258
-12.345,27.258
-12.335,27.258
-12.324,27.258
-12.315,27.258
-12.305,27.258
-12.295,27.283
-12.285,27.258
-12.275,27.258
-12.264,27.283
-12.254,27.283
-12.246,27.283
-12.236,27.258
-12.225,27.258
-12.215,27.258
-12.205,27.258
-12.195,27.258
-12.185,27.258
-12.174,27.258
-12.166,27.258
-12.156,27.258
-12.146,27.258
-12.135,27.258
-12.121,27.258
-12.107,27.258
-12.101,27.308
-12.095,27.308
-12.085,27.308
-12.075,27.308
-12.065,27.308
-12.055,27.258
-12.041,27.258
-12.029,27.258
-12.024,27.283
-12.015,27.258
-12.005,27.258
-11.993,27.258
-11.985,27.258
-11.976,27.258
-11.965,27.258
-11.955,27.258
-11.945,27.258
-11.934,27.258
-11.925,27.258
-11.915,27.258
-11.904,27.283
-11.894,27.258
-11.884,27.258
-11.875,27.258
-11.865,27.258
-11.855,27.258
-11.844,27.258
-11.835,27.258
-11.826,27.258
-11.816,27.258
-11.805,27.258
-11.795,27.258
-11.785,27.258
-11.775,27.258
-11.764,27.258
-11.754,27.258
-11.744,27.258
-11.736,27.258
-11.724,27.258
-11.714,27.258
-11.705,27.258
-11.695,27.258
-11.685,27.258
-11.675,27.258
-11.662,27.258
-11.651,27.258
-11.639,27.258
-11.634,27.258
-11.624,27.258
-11.615,27.258
-11.605,27.258
-11.594,27.258
-11.585,27.258
-11.575,27.258
-11.564,27.258
-11.554,27.258
-11.544,27.258
-11.535,27.258
-11.525,27.258
-11.515,27.258
-11.505,27.258
-11.495,27.258
-11.485,27.258
-11.475,27.258
-11.465,27.258
-11.456,27.258
-11.445,27.258
-11.435,27.258
-11.425,27.258
-11.415,27.258
-11.405,27.283
-11.395,27.283
-11.385,27.308
-11.376,27.308
-11.365,27.308
-11.355,27.258
-11.345,27.258
-11.334,27.258
-11.325,27.258
-11.315,27.258
-11.306,27.258
-11.294,27.258
-11.285,27.258
-11.275,27.258
-11.265,27.258
-11.255,27.258
-11.245,27.258
-11.235,27.258
-11.224,27.258
-11.214,27.258
-11.206,27.258
-11.195,27.258
-11.185,27.233
-11.175,27.258
-11.165,27.258
-11.155,27.258
-11.144,27.258
-11.136,27.258
-11.126,27.258
-11.116,27.258
-11.105,27.258
-11.095,27.258
-11.085,27.258
-11.075,27.233
-11.065,27.258
-11.055,27.258
-11.044,27.258
-11.036,27.258
-11.025,27.258
-11.015,27.258
-11.005,27.258
-10.994,27.258
-10.985,27.258
-10.975,27.258
-10.964,27.258
-10.954,27.233
-10.945,27.258
-10.935,27.258
-10.925,27.258
-10.915,27.258
-10.905,27.258
-10.894,27.258
-10.885,27.258
-10.875,27.258
-10.865,27.258
-10.856,27.258
-10.841,27.258
-10.830,27.258
-10.823,27.258
-10.815,27.258
-10.805,27.258
-10.795,27.258
-10.784,27.258
-10.776,27.258
-10.763,27.258
-10.755,27.258
-10.742,27.258
-10.729,27.258
-10.725,27.258
-10.715,27.258
-10.706,27.258
-10.694,27.308
-10.684,27.308
-10.675,27.308
-10.664,27.308
-10.655,27.258
-10.645,27.258
-10.634,27.258
-10.626,27.258
-10.615,27.258
-10.606,27.258
-10.594,27.258
-10.585,27.258
-10.575,27.258
-10.564,27.258
-10.555,27.258
-10.545,27.258
-10.535,27.258
-10.525,27.258
-10.516,27.258
-10.504,27.258
-10.494,27.258
-10.485,27.258
-10.475,27.258
-10.464,27.258
-10.454,27.258
-10.446,27.258
-10.436,27.233
-10.425,27.258
-10.415,27.258
-10.405,27.258
-10.395,27.258
-10.385,27.258
-10.375,27.258
-10.364,27.258
-10.354,27.258
-10.344,27.258
-10.335,27.258
-10.325,27.258
-10.315,27.258
-10.305,27.258
-10.293,27.258
-10.285,27.258
-10.274,27.258
-10.263,27.258
-10.254,27.258
-10.245,27.258
-10.235,27.258
-10.225,27.258
-10.215,27.258
-10.205,27.258
-10.195,27.258
-10.185,27.258
-10.175,27.258
-10.165,27.258
-10.155,27.258
-10.145,27.258
-10.135,27.233
-10.124,27.258
-10.115,27.258
-10.104,27.258
-10.096,27.258
-10.085,27.233
-10.075,27.258
-10.063,27.258
-10.055,27.258
-10.045,27.258
-10.035,27.258
-10.025,27.233
-10.014,27.258
-10.006,27.258
-9.995,27.283
-9.985,27.308
-9.975,27.308
-9.964,27.308
-9.955,27.308
-9.945,27.258
-9.935,27.258
-9.926,27.258
-9.914,27.258
-9.904,27.258
-9.895,27.258
-9.885,27.258
-9.875,27.258
-9.865,27.258
-9.855,27.258
-9.845,27.258
-9.835,27.258
-9.825,27.258
-9.814,27.258
-9.805,27.258
-9.795,27.233
-9.785,27.233
-9.775,27.258
-9.765,27.258
-9.755,27.258
-9.746,27.258
-9.735,27.258
-9.725,27.258
-9.715,27.258
-9.705,27.258
-9.695,27.258
-9.684,27.258
-9.675,27.233
-9.666,27.258
-9.655,27.258
-9.645,27.258
-9.635,27.258
-9.625,27.258
-9.614,27.258
-9.605,27.258
-9.594,27.258
-9.586,27.258
-9.574,27.258
-9.565,27.258
-9.554,27.258
-9.545,27.258
-9.535,27.258
-9.524,27.258
-9.515,27.258
-9.505,27.233
-9.495,27.258
-9.485,27.258
-9.475,27.258
-9.465,27.258
-9.455,27.258
-9.445,27.258
-9.435,27.233
-9.425,27.258
-9.415,27.258
-9.406,27.258
-9.394,27.258
-9.385,27.258
-9.375,27.258
-9.365,27.258
-9.355,27.258
-9.345,27.258
-9.331,27.258
-9.318,27.233
-9.309,27.258
-9.305,27.258
-9.295,27.258
-9.285,27.283
-9.275,27.283
-9.265,27.308
-9.255,27.308
-9.245,27.258
-9.236,27.258
-9.224,27.258
-9.215,27.258
-9.205,27.233
-9.195,27.258
-9.185,27.258
-9.175,27.258
-9.164,27.258
-9.156,27.258
-9.145,27.258
-9.136,27.258
-9.119,27.258
-9.109,27.258
-9.104,27.258
-9.093,27.233
-9.084,27.258
-9.075,27.258
-9.060,27.258
-9.050,27.258
-9.044,27.258
-9.035,27.233
-9.025,27.258
-9.015,27.258
-9.005,27.233
-8.994,27.258
-8.986,27.258
-8.975,27.233
-8.964,27.258
-8.955,27.258
-8.945,27.258
-8.935,27.258
-8.924,27.258
-8.916,27.258
-8.902,27.258
-8.888,27.258
-8.881,27.258
-8.874,27.258
-8.865,27.258
-8.855,27.258
-8.845,27.258
-8.835,27.258
-8.822,27.258
-8.811,27.258
-8.805,27.258
-8.794,27.258
-8.785,27.258
-8.775,27.258
-8.765,27.258
-8.754,27.258
-8.745,27.233
-8.733,27.258
-8.722,27.258
-8.712,27.258
-8.704,27.258
-8.695,27.258
-8.685,27.233
-8.675,27.258
-8.664,27.258
-8.655,27.258
-8.645,27.258
-8.635,27.258
-8.626,27.258
-8.616,27.258
-8.605,27.258
-8.595,27.258
-8.585,27.283
-8.575,27.308
-8.565,27.308
-8.555,27.283
-8.546,27.283
-8.536,27.258
-8.525,27.258
-8.515,27.258
-8.505,27.258
-8.495,27.258
-8.485,27.258
-8.475,27.258
-8.464,27.258
-8.456,27.258
-8.445,27.258
-8.435,27.258
-8.425,27.258
-8.415,27.258
-8.405,27.258
-8.394,27.258
-8.385,27.258
-8.374,27.258
-8.364,27.258
-8.355,27.258
-8.345,27.258
-8.335,27.258
-8.325,27.258
-8.315,27.258
-8.305,27.258
-8.294,27.258
-8.285,27.258
-8.276,27.258
-8.265,27.258
-8.255,27.258
-8.245,27.258
-8.235,27.258
-8.224,27.258
-8.215,27.258
-8.204,27.258
-8.194,27.258
-8.185,27.258
-8.175,27.258
-8.165,27.258
-8.155,27.258
-8.146,27.258
-8.134,27.258
-8.125,27.258
-8.115,27.258
-8.106,27.258
-8.095,27.258
-8.085,27.258
-8.075,27.258
-8.065,27.258
-8.055,27.233
-8.045,27.258
-8.035,27.258
-8.025,27.258
-8.016,27.258
-8.005,27.258
-7.995,27.258
-7.984,27.258
-7.975,27.258
-7.964,27.258
-7.955,27.258
-7.945,27.258
-7.936,27.258
-7.926,27.258
-7.915,27.258
-7.905,27.258
-7.894,27.258
-7.885,27.258
-7.875,27.258
-7.865,27.258
-7.854,27.258
-7.846,27.258
-7.835,27.258
-7.825,27.258
-7.815,27.258
-7.805,27.258
-7.794,27.258
-7.784,27.258
-7.775,27.258
-7.765,27.258
-7.756,27.258
-7.745,27.258
-7.735,27.258
-7.725,27.258
-7.715,27.258
-7.705,27.258
-7.696,27.258
-7.685,27.258
-7.674,27.258
-7.665,27.258
-7.655,27.258
-7.645,27.258
-7.635,27.258
-7.624,27.258
-7.615,27.258
-7.604,27.258
-7.594,27.258
-7.585,27.258
-7.575,27.258
-7.565,27.258
-7.555,27.258
-7.544,27.258
-7.535,27.258
-7.524,27.258
-7.515,27.258
-7.506,27.258
-7.495,27.258
-7.485,27.258
-7.475,27.258
-7.463,27.258
-7.455,27.258
-7.445,27.258
-7.435,27.258
-7.425,27.258
-7.415,27.233
-7.405,27.233
-7.395,27.258
-7.385,27.258
-7.375,27.258
-7.364,27.258
-7.355,27.258
-7.346,27.258
-7.336,27.258
-7.326,27.258
-7.315,27.258
-7.305,27.258
-7.295,27.258
-7.285,27.258
-7.275,27.258
-7.264,27.258
-7.255,27.258
-7.244,27.258
-7.235,27.258
-7.225,27.258
-7.215,27.258
-7.205,27.258
-7.194,27.258
-7.185,27.258
-7.175,27.308
-7.164,27.308
-7.156,27.308
-7.145,27.308
-7.135,27.258
-7.125,27.258
-7.115,27.258
-7.104,27.258
-7.095,27.258
-7.084,27.258
-7.076,27.258
-7.065,27.258
-7.055,27.258
-7.043,27.258
-7.035,27.258
