# T[s],gimbal_a_enable,gimbal_a_target[enc],gimbal_b_enable,gimbal_b_target[enc],gasjet
-10.435,0,0,0,0,0
-10.425,0,0,0,0,0
-10.415,0,0,0,0,0
-10.405,0,0,0,0,0
-10.393,0,0,0,0,0
-10.384,0,0,0,0,0
-10.374,0,0,0,0,0
-10.364,0,0,0,0,0
-10.353,0,0,0,0,0
-10.344,0,0,0,0,0
-10.333,0,0,0,0,0
-10.325,0,0,0,0,0
-10.314,0,0,0,0,0
-10.305,0,0,0,0,0
-10.293,0,0,0,0,0
-10.284,0,0,0,0,0
-10.274,0,0,0,0,0
-10.263,0,0,0,0,0
-10.254,0,0,0,0,0
-10.245,0,0,0,0,0
-10.235,0,0,0,0,0
-10.223,0,0,0,0,0
-10.214,0,0,0,0,0
-10.204,0,0,0,0,0
-10.194,0,0,0,0,0
-10.184,0,0,0,0,0
-10.173,0,0,0,0,0
-10.163,0,0,0,0,0
-10.155,0,0,0,0,0
-10.144,0,0,0,0,0
-10.135,0,0,0,0,0
-10.124,0,0,0,0,0
-10.114,0,0,0,0,0
-10.104,0,0,0,0,0
-10.093,0,0,0,0,0
-10.084,0,0,0,0,0
-10.075,0,0,0,0,0
-10.063,0,0,0,0,0
-10.055,0,0,0,0,0
-10.044,0,0,0,0,0
-10.034,0,0,0,0,0
-10.024,0,0,0,0,0
-10.014,0,0,0,0,0
-10.003,0,0,0,0,0
-9.994,1,0,1,0,0
-9.984,1,0,1,0,0
-9.974,1,0,1,0,0
-9.963,1,0,1,0,0
-9.954,1,0,1,0,0
-9.944,1,0,1,0,0
-9.934,1,0,1,0,0
-9.924,1,0,1,0,0
-9.913,1,0,1,0,0
-9.904,1,0,1,0,0
-9.894,1,0,1,0,0
-9.885,1,0,1,0,0
-9.874,1,0,1,0,0
-9.864,1,0,1,0,0
-9.854,1,0,1,0,0
-9.843,1,0,1,0,0
-9.835,1,0,1,0,0
-9.825,1,0,1,0,0
-9.814,1,0,1,0,0
-9.805,1,0,1,0,0
-9.794,1,0,1,0,0
-9.784,1,0,1,0,0
-9.774,1,0,1,0,0
-9.763,1,0,1,0,0
-9.754,1,0,1,0,0
-9.743,1,0,1,0,0
-9.735,1,0,1,0,0
-9.725,1,0,1,0,0
-9.714,1,0,1,0,0
-9.703,1,0,1,0,0
-9.694,1,0,1,0,0
-9.684,1,0,1,0,0
-9.674,1,0,1,0,0
-9.663,1,0,1,0,0
-9.654,1,0,1,0,0
-9.645,1,0,1,0,0
-9.635,1,0,1,0,0
-9.625,1,0,1,0,0
-9.614,1,0,1,0,0
-9.604,1,0,1,0,0
-9.594,1,0,1,0,0
-9.584,1,0,1,0,0
-9.574,1,0,1,0,0
-9.563,1,0,1,0,0
-9.554,1,0,1,0,0
-9.544,1,0,1,0,0
-9.534,1,0,1,0,0
-9.524,1,0,1,0,0
-9.514,1,0,1,0,0
-9.504,1,0,1,0,0
-9.494,1,0,1,0,0
-9.483,1,0,1,0,0
-9.473,1,0,1,0,0
-9.465,1,0,1,0,0
-9.454,1,0,1,0,0
-9.444,1,0,1,0,0
-9.434,1,0,1,0,0
-9.424,1,0,1,0,0
-9.414,1,0,1,0,0
-9.405,1,0,1,0,0
-9.394,1,0,1,0,0
-9.385,1,0,1,0,0
-9.375,1,0,1,0,0
-9.364,1,0,1,0,0
-9.354,1,0,1,0,0
-9.344,1,0,1,0,0
-9.331,1,0,1,0,0
-9.318,1,0,1,0,0
-9.309,1,0,1,0,0
-9.303,1,0,1,0,0
-9.294,1,0,1,0,0
-9.285,1,0,1,0,0
-9.274,1,0,1,0,0
-9.264,1,0,1,0,0
-9.254,1,0,1,0,0
-9.244,1,0,1,0,0
-9.233,1,0,1,0,0
-9.224,1,0,1,0,0
-9.215,1,0,1,0,0
-9.203,1,0,1,0,0
-9.195,1,0,1,0,0
-9.184,1,0,1,0,0
-9.174,1,0,1,0,0
-9.164,1,0,1,0,0
-9.154,1,0,1,0,0
-9.144,1,0,1,0,0
-9.133,1,0,1,0,0
-9.119,1,0,1,0,0
-9.109,1,0,1,0,0
-9.103,1,0,1,0,0
-9.093,1,0,1,0,0
-9.084,1,0,1,0,0
-9.074,1,0,1,0,0
-9.058,1,0,1,0,0
-9.050,1,0,1,0,0
-9.044,1,0,1,0,0
-9.034,1,0,1,0,0
-9.025,1,0,1,0,0
-9.015,1,0,1,0,0
-9.004,1,0,1,0,0
-8.994,1,0,1,0,0
-8.983,1,0,1,0,0
-8.975,1,0,1,0,0
-8.964,1,0,1,0,0
-8.955,1,0,1,0,0
-8.945,1,0,1,0,0
-8.935,1,0,1,0,0
-8.924,1,0,1,0,0
-8.914,1,0,1,0,0
-8.902,1,0,1,0,0
-8.888,1,0,1,0,0
-8.881,1,0,1,0,0
-8.873,1,0,1,0,0
-8.865,1,0,1,0,0
-8.854,1,0,1,0,0
-8.843,1,0,1,0,0
-8.833,1,0,1,0,0
-8.820,1,0,1,0,0
-8.811,1,0,1,0,0
-8.804,1,0,1,0,0
-8.794,1,0,1,0,0
-8.783,1,0,1,0,0
-8.775,1,0,1,0,0
-8.763,1,0,1,0,0
-8.754,1,0,1,0,0
-8.744,1,0,1,0,0
-8.731,1,0,1,0,0
-8.720,1,0,1,0,0
-8.712,1,0,1,0,0
-8.704,1,0,1,0,0
-8.695,1,0,1,0,0
-8.683,1,0,1,0,0
-8.673,1,0,1,0,0
-8.664,1,0,1,0,0
-8.654,1,0,1,0,0
-8.644,1,0,1,0,0
-8.634,1,0,1,0,0
-8.624,1,0,1,0,0
-8.614,1,0,1,0,0
-8.603,1,0,1,0,0
-8.594,1,0,1,0,0
-8.585,1,0,1,0,0
-8.574,1,0,1,0,0
-8.563,1,0,1,0,0
-8.554,1,0,1,0,0
-8.543,1,0,1,0,0
-8.534,1,0,1,0,0
-8.523,1,0,1,0,0
-8.515,1,0,1,0,0
-8.505,1,0,1,0,0
-8.494,1,0,1,0,0
-8.484,1,0,1,0,0
-8.473,1,0,1,0,0
-8.464,1,0,1,0,0
-8.454,1,0,1,0,0
-8.445,1,0,1,0,0
-8.435,1,0,1,0,0
-8.425,1,0,1,0,0
-8.415,1,0,1,0,0
-8.404,1,0,1,0,0
-8.394,1,0,1,0,0
-8.384,1,0,1,0,0
-8.374,1,0,1,0,0
-8.364,1,0,1,0,0
-8.354,1,0,1,0,0
-8.344,1,0,1,0,0
-8.335,1,0,1,0,0
-8.324,1,0,1,0,0
-8.314,1,0,1,0,0
-8.304,1,0,1,0,0
-8.294,1,0,1,0,0
-8.285,1,0,1,0,0
-8.274,1,0,1,0,0
-8.265,1,0,1,0,0
-8.255,1,0,1,0,0
-8.243,1,0,1,0,0
-8.234,1,0,1,0,0
-8.224,1,0,1,0,0
-8.214,1,0,1,0,0
-8.204,1,0,1,0,0
-8.194,1,0,1,0,0
-8.185,1,0,1,0,0
-8.175,1,0,1,0,0
-8.164,1,0,1,0,0
-8.155,1,0,1,0,0
-8.144,1,0,1,0,0
-8.134,1,0,1,0,0
-8.124,1,0,1,0,0
-8.114,1,0,1,0,0
-8.103,1,0,1,0,0
-8.095,1,0,1,0,0
-8.085,1,0,1,0,0
-8.073,1,0,1,0,0
-8.064,1,0,1,0,0
-8.054,1,0,1,0,0
-8.044,1,0,1,0,0
-8.034,1,0,1,0,0
-8.024,1,0,1,0,0
-8.013,1,0,1,0,0
-8.005,1,0,1,0,0
-7.993,1,0,1,0,0
-7.984,1,0,1,0,0
-7.974,1,0,1,0,0
-7.963,1,0,1,0,0
-7.954,1,0,1,0,0
-7.944,1,0,1,0,0
-7.934,1,0,1,0,0
-7.925,1,0,1,0,0
-7.915,1,0,1,0,0
-7.904,1,0,1,0,0
-7.894,1,0,1,0,0
-7.884,1,0,1,0,0
-7.874,1,0,1,0,0
-7.864,1,0,1,0,0
-7.854,1,0,1,0,0
-7.844,1,0,1,0,0
-7.834,1,0,1,0,0
-7.825,1,0,1,0,0
-7.814,1,0,1,0,0
-7.804,1,0,1,0,0
-7.794,1,0,1,0,0
-7.784,1,0,1,0,0
-7.773,1,0,1,0,0
-7.763,1,0,1,0,0
-7.755,1,0,1,0,0
-7.745,1,0,1,0,0
-7.735,1,0,1,0,0
-7.723,1,0,1,0,0
-7.714,1,0,1,0,0
-7.704,1,0,1,0,0
-7.693,1,0,1,0,0
-7.685,1,0,1,0,0
-7.674,1,0,1,0,0
-7.663,1,0,1,0,0
-7.654,1,0,1,0,0
-7.645,1,0,1,0,0
-7.634,1,0,1,0,0
-7.624,1,0,1,0,0
-7.614,1,0,1,0,0
-7.604,1,0,1,0,0
-7.593,1,0,1,0,0
-7.585,1,0,1,0,0
-7.574,1,0,1,0,0
-7.564,1,0,1,0,0
-7.554,1,0,1,0,0
-7.544,1,0,1,0,0
-7.534,1,0,1,0,0
-7.524,1,0,1,0,0
-7.513,1,0,1,0,0
-7.504,1,0,1,0,0
-7.493,1,0,1,0,0
-7.484,1,0,1,0,0
-7.474,1,0,1,0,0
-7.463,1,0,1,0,0
-7.454,1,0,1,0,0
-7.444,1,0,1,0,0
-7.434,1,0,1,0,0
-7.423,1,0,1,0,0
-7.414,1,0,1,0,0
-7.405,1,0,1,0,0
-7.395,1,0,1,0,0
-7.383,1,0,1,0,0
-7.374,1,0,1,0,0
-7.363,1,0,1,0,0
-7.354,1,0,1,0,0
-7.343,1,0,1,0,0
-7.334,1,0,1,0,0
-7.323,1,0,1,0,0
-7.315,1,0,1,0,0
-7.305,1,0,1,0,0
-7.295,1,0,1,0,0
-7.284,1,0,1,0,0
-7.274,1,0,1,0,0
-7.264,1,0,1,0,0
-7.254,1,0,1,0,0
-7.244,1,0,1,0,0
-7.235,1,0,1,0,0
-7.225,1,0,1,0,0
-7.215,1,0,1,0,0
-7.204,1,0,1,0,0
-7.194,1,0,1,0,0
-7.184,1,0,1,0,0
-7.174,1,0,1,0,0
-7.163,1,0,1,0,0
-7.153,1,0,1,0,0
-7.145,1,0,1,0,0
-7.134,1,0,1,0,0
-7.124,1,0,1,0,0
-7.114,1,0,1,0,0
-7.104,1,0,1,0,0
-7.094,1,0,1,0,0
-7.084,1,0,1,0,0
-7.074,1,0,1,0,0
-7.063,1,0,1,0,0
-7.055,1,0,1,0,0
-7.043,1,0,1,0,0
-7.034,1,0,1,0,0
-7.024,1,0,1,0,0
-7.014,1,0,1,0,0
-7.004,1,0,1,0,0
-6.994,1,0,1,0,0
-6.984,1,0,1,0,0
-6.975,1,0,1,0,0
-6.964,1,0,1,0,0
-6.955,1,0,1,0,0
-6.944,1,0,1,0,0
-6.934,1,0,1,0,0
-6.924,1,0,1,0,0
-6.913,1,0,1,0,0
-6.904,1,0,1,0,0
-6.894,1,0,1,0,0
-6.885,1,0,1,0,0
-6.875,1,0,1,0,0
-6.864,1,0,1,0,0
-6.854,1,0,1,0,0
-6.844,1,0,1,0,0
-6.834,1,0,1,0,0
-6.824,1,0,1,0,0
-6.814,1,0,1,0,0
-6.803,1,0,1,0,0
-6.794,1,0,1,0,0
-6.785,1,0,1,0,0
-6.774,1,0,1,0,0
-6.763,1,0,1,0,0
-6.754,1,0,1,0,0
-6.744,1,0,1,0,0
-6.734,1,0,1,0,0
-6.725,1,0,1,0,0
-6.714,1,0,1,0,0
-6.705,1,0,1,0,0
-6.694,1,0,1,0,0
-6.684,1,0,1,0,0
-6.674,1,0,1,0,0
-6.664,1,0,1,0,0
-6.653,1,0,1,0,0
-6.644,1,0,1,0,0
-6.635,1,0,1,0,0
-6.625,1,0,1,0,0
-6.615,1,0,1,0,0
-6.604,1,0,1,0,0
-6.593,1,0,1,0,0
-6.584,1,0,1,0,0
-6.574,1,0,1,0,0
-6.564,1,0,1,0,0
-6.553,1,0,1,0,0
-6.545,1,0,1,0,0
-6.533,1,0,1,0,0
-6.524,1,0,1,0,0
-6.514,1,0,1,0,0
-6.503,1,0,1,0,0
-6.494,1,0,1,0,0
-6.484,1,0,1,0,0
-6.473,1,0,1,0,0
-6.463,1,0,1,0,0
-6.455,1,0,1,0,0
-6.445,1,0,1,0,0
-6.434,1,0,1,0,0
-6.424,1,0,1,0,0
-6.414,1,0,1,0,0
-6.404,1,0,1,0,0
-6.394,1,0,1,0,0
-6.383,1,0,1,0,0
-6.375,1,0,1,0,0
-6.362,1,0,1,0,0
-6.354,1,0,1,0,0
-6.344,1,0,1,0,0
-6.334,1,0,1,0,0
-6.324,1,0,1,0,0
-6.314,1,0,1,0,0
-6.304,1,0,1,0,0
-6.293,1,0,1,0,0
-6.285,1,0,1,0,0
-6.274,1,0,1,0,0
-6.262,1,0,1,0,0
-6.254,1,0,1,0,0
-6.244,1,0,1,0,0
-6.234,1,0,1,0,0
-6.225,1,0,1,0,0
-6.214,1,0,1,0,0
-6.205,1,0,1,0,0
-6.194,1,0,1,0,0
-6.185,1,0,1,0,0
-6.174,1,0,1,0,0
-6.163,1,0,1,0,0
-6.154,1,0,1,0,0
-6.144,1,0,1,0,0
-6.134,1,0,1,0,0
-6.125,1,0,1,0,0
-6.115,1,0,1,0,0
-6.105,1,0,1,0,0
-6.095,1,0,1,0,0
-6.084,1,0,1,0,0
-6.074,1,0,1,0,0
-6.064,1,0,1,0,0
-6.054,1,0,1,0,0
-6.044,1,0,1,0,0
-6.033,1,0,1,0,0
-6.020,1,0,1,0,0
-6.009,1,0,1,0,0
-6.004,1,0,1,0,0
-5.994,1,0,1,0,0
-5.984,1,0,1,0,0
-5.974,1,0,1,0,0
-5.954,1,0,1,0,0
-5.943,1,0,1,0,0
-5.934,1,0,1,0,0
-5.923,1,0,1,0,0
-5.914,1,0,1,0,0
-5.904,1,0,1,0,0
-5.894,1,0,1,0,0
-5.884,1,0,1,0,0
-5.874,1,0,1,0,0
-5.863,1,0,1,0,0
-5.853,1,0,1,0,0
-5.845,1,0,1,0,0
-5.834,1,0,1,0,0
-5.824,1,0,1,0,0
-5.814,1,0,1,0,0
-5.800,1,0,1,0,0
-5.789,1,0,1,0,0
-5.780,1,0,1,0,0
-5.774,1,0,1,0,0
-5.763,1,0,1,0,0
-5.755,1,0,1,0,0
-5.744,1,0,1,0,0
-5.734,1,0,1,0,0
-5.724,1,0,1,0,0
-5.714,1,0,1,0,0
-5.704,1,0,1,0,0
-5.694,1,0,1,0,0
-5.683,1,0,1,0,0
-5.675,1,0,1,0,0
-5.664,1,0,1,0,0
-5.654,1,0,1,0,0
-5.644,1,0,1,0,0
-5.633,1,0,1,0,0
-5.624,1,0,1,0,0
-5.610,1,0,1,0,0
-5.598,1,0,1,0,0
-5.591,1,0,1,0,0
-5.584,1,0,1,0,0
-5.574,1,0,1,0,0
-5.564,1,0,1,0,0
-5.552,1,0,1,0,0
-5.540,1,0,1,0,0
-5.529,1,0,1,0,0
-5.524,1,0,1,0,0
-5.513,1,0,1,0,0
-5.505,1,0,1,0,0
-5.494,1,0,1,0,0
-5.484,1,0,1,0,0
-5.474,1,0,1,0,0
-5.464,1,0,1,0,0
-5.452,1,0,1,0,0
-5.438,1,0,1,0,0
-5.429,1,0,1,0,0
-5.423,1,0,1,0,0
-5.415,1,0,1,0,0
-5.405,1,0,1,0,0
-5.394,1,0,1,0,0
-5.384,1,0,1,0,0
-5.374,1,0,1,0,0
-5.363,1,0,1,0,0
-5.354,1,0,1,0,0
-5.345,1,0,1,0,0
-5.335,1,0,1,0,0
-5.325,1,0,1,0,0
-5.315,1,0,1,0,0
-5.304,1,0,1,0,0
-5.294,1,0,1,0,0
-5.284,1,0,1,0,0
-5.274,1,0,1,0,0
-5.263,1,0,1,0,0
-5.254,1,0,1,0,0
-5.239,1,0,1,0,0
-5.227,1,0,1,0,0
-5.219,1,0,1,0,0
-5.214,1,0,1,0,0
-5.204,1,0,1,0,0
-5.193,1,0,1,0,0
-5.184,1,0,1,0,0
-5.174,1,0,1,0,0
-5.163,1,0,1,0,0
-5.154,1,0,1,0,0
-5.145,1,0,1,0,0
-5.134,1,0,1,0,0
-5.124,1,0,1,0,0
-5.114,1,0,1,0,0
-5.105,1,0,1,0,0
-5.093,1,0,1,0,0
-5.083,1,0,1,0,0
-5.075,1,0,1,0,0
-5.063,1,0,1,0,0
-5.054,1,0,1,0,0
-5.044,1,0,1,0,0
-5.032,1,0,1,0,0
-5.020,1,0,1,0,0
-5.012,1,0,1,0,0
-5.003,1,0,1,0,0
-4.994,1,0,1,0,0
-4.985,1,0,1,0,0
-4.975,1,0,1,0,0
-4.963,1,0,1,0,0
-4.954,1,0,1,0,0
-4.944,1,0,1,0,0
-4.934,1,0,1,0,0
-4.924,1,0,1,0,0
-4.915,1,0,1,0,0
-4.905,1,0,1,0,0
-4.894,1,0,1,0,0
-4.884,1,0,1,0,0
-4.874,1,0,1,0,0
-4.864,1,0,1,0,0
-4.854,1,0,1,0,0
-4.845,1,0,1,0,0
-4.834,1,0,1,0,0
-4.823,1,0,1,0,0
-4.815,1,0,1,0,0
-4.803,1,0,1,0,0
-4.794,1,0,1,0,0
-4.784,1,0,1,0,0
-4.774,1,0,1,0,0
-4.763,1,0,1,0,0
-4.754,1,0,1,0,0
-4.745,1,0,1,0,0
-4.735,1,0,1,0,0
-4.725,1,0,1,0,0
-4.713,1,0,1,0,0
-4.704,1,0,1,0,0
-4.694,1,0,1,0,0
-4.684,1,0,1,0,0
-4.674,1,0,1,0,0
-4.663,1,0,1,0,0
-4.654,1,0,1,0,0
-4.643,1,0,1,0,0
-4.635,1,0,1,0,0
-4.624,1,0,1,0,0
-4.614,1,0,1,0,0
-4.601,1,0,1,0,0
-4.588,1,0,1,0,0
-4.581,1,0,1,0,0
-4.573,1,0,1,0,0
-4.563,1,0,1,0,0
-4.553,1,0,1,0,0
-4.545,1,0,1,0,0
-4.534,1,0,1,0,0
-4.524,1,0,1,0,0
-4.511,1,0,1,0,0
-4.501,1,0,1,0,0
-4.493,1,0,1,0,0
-4.484,1,0,1,0,0
-4.473,1,0,1,0,0
-4.463,1,0,1,0,0
-4.455,1,0,1,0,0
-4.444,1,0,1,0,0
-4.434,1,0,1,0,0
-4.424,1,0,1,0,0
-4.414,1,0,1,0,0
-4.404,1,0,1,0,0
-4.393,1,0,1,0,0
-4.383,1,0,1,0,0
-4.375,1,0,1,0,0
-4.363,1,0,1,0,0
-4.354,1,0,1,0,0
-4.344,1,0,1,0,0
-4.334,1,0,1,0,0
-4.324,1,0,1,0,0
-4.313,1,0,1,0,0
-4.305,1,0,1,0,0
-4.295,1,0,1,0,0
-4.285,1,0,1,0,0
-4.274,1,0,1,0,0
-4.264,1,0,1,0,0
-4.254,1,0,1,0,0
-4.244,1,0,1,0,0
-4.234,1,0,1,0,0
-4.225,1,0,1,0,0
-4.214,1,0,1,0,0
-4.204,1,0,1,0,0
-4.194,1,0,1,0,0
-4.184,1,0,1,0,0
-4.174,1,0,1,0,0
-4.164,1,0,1,0,0
-4.155,1,0,1,0,0
-4.145,1,0,1,0,0
-4.133,1,0,1,0,0
-4.125,1,0,1,0,0
-4.114,1,0,1,0,0
-4.104,1,0,1,0,0
-4.094,1,0,1,0,0
-4.084,1,0,1,0,0
-4.070,1,0,1,0,0
-4.059,1,0,1,0,0
-4.050,1,0,1,0,0
-4.044,1,0,1,0,0
-4.035,1,0,1,0,0
-4.023,1,0,1,0,0
-4.013,1,0,1,0,0
-4.003,1,0,1,0,0
-3.993,1,0,1,0,0
-3.983,1,0,1,0,0
-3.974,1,0,1,0,0
-3.963,1,0,1,0,0
-3.955,1,0,1,0,0
-3.945,1,0,1,0,0
-3.934,1,0,1,0,0
-3.924,1,0,1,0,0
-3.914,1,0,1,0,0
-3.903,1,0,1,0,0
-3.894,1,0,1,0,0
-3.884,1,0,1,0,0
-3.873,1,0,1,0,0
-3.862,1,0,1,0,0
-3.854,1,0,1,0,0
-3.844,1,0,1,0,0
-3.834,1,0,1,0,0
-3.823,1,0,1,0,0
-3.815,1,0,1,0,0
-3.804,1,0,1,0,0
-3.794,1,0,1,0,0
-3.783,1,0,1,0,0
-3.774,1,0,1,0,0
-3.763,1,0,1,0,0
-3.754,1,0,1,0,0
-3.744,1,0,1,0,0
-3.734,1,0,1,0,0
-3.724,1,0,1,0,0
-3.715,1,0,1,0,0
-3.705,1,0,1,0,0
-3.694,1,0,1,0,0
-3.685,1,0,1,0,0
-3.674,1,0,1,0,0
-3.662,1,0,1,0,0
-3.654,1,0,1,0,0
-3.642,1,0,1,0,0
-3.630,1,0,1,0,0
-3.621,1,0,1,0,0
-3.614,1,0,1,0,0
-3.605,1,0,1,0,0
-3.594,1,0,1,0,0
-3.584,1,0,1,0,0
-3.574,1,0,1,0,0
-3.563,1,0,1,0,0
-3.554,1,0,1,0,0
-3.544,1,0,1,0,0
-3.534,1,0,1,0,0
-3.525,1,0,1,0,0
-3.515,1,0,1,0,0
-3.504,1,0,1,0,0
-3.494,1,0,1,0,0
-3.481,1,0,1,0,0
-3.468,1,0,1,0,0
-3.461,1,0,1,0,0
-3.453,1,0,1,0,0
-3.443,1,0,1,0,0
-3.433,1,0,1,0,0
-3.425,1,0,1,0,0
-3.411,1,0,1,0,0
-3.403,1,0,1,0,0
-3.394,1,0,1,0,0
-3.385,1,0,1,0,0
-3.374,1,0,1,0,0
-3.360,1,0,1,0,0
-3.353,1,0,1,0,0
-3.345,1,0,1,0,0
-3.334,1,0,1,0,0
-3.324,1,0,1,0,0
-3.314,1,0,1,0,0
-3.304,1,0,1,0,0
-3.294,1,0,1,0,0
-3.284,1,0,1,0,0
-3.275,1,0,1,0,0
-3.263,1,0,1,0,0
-3.254,1,0,1,0,0
-3.243,1,0,1,0,0
-3.234,1,0,1,0,0
-3.224,1,0,1,0,0
-3.214,1,0,1,0,0
-3.203,1,0,1,0,0
-3.194,1,0,1,0,0
-3.184,1,0,1,0,0
-3.175,1,0,1,0,0
-3.163,1,0,1,0,0
-3.154,1,0,1,0,0
-3.144,1,0,1,0,0
-3.134,1,0,1,0,0
-3.124,1,0,1,0,0
-3.114,1,0,1,0,0
-3.104,1,0,1,0,0
-3.088,1,0,1,0,0
-3.079,1,0,1,0,0
-3.070,1,0,1,0,0
-3.063,1,0,1,0,0
-3.053,1,0,1,0,0
-3.043,1,0,1,0,0
-3.033,1,0,1,0,0
-3.023,1,0,1,0,0
-3.014,1,0,1,0,0
-3.005,1,0,1,0,0
-2.994,1,0,1,0,0
-2.984,1,0,1,0,0
-2.974,1,0,1,0,0
-2.963,1,0,1,0,0
-2.954,1,0,1,0,0
-2.944,1,0,1,0,0
-2.933,1,0,1,0,0
-2.925,1,0,1,0,0
-2.910,1,0,1,0,0
-2.897,1,0,1,0,0
-2.891,1,0,1,0,0
-2.884,1,0,1,0,0
-2.874,1,0,1,0,0
-2.863,1,0,1,0,0
-2.854,1,0,1,0,0
-2.843,1,0,1,0,0
-2.833,1,0,1,0,0
-2.825,1,0,1,0,0
-2.814,1,0,1,0,0
-2.804,1,0,1,0,0
-2.794,1,0,1,0,0
-2.784,1,0,1,0,0
-2.773,1,0,1,0,0
-2.763,1,0,1,0,0
-2.753,1,0,1,0,0
-2.743,1,0,1,0,0
-2.735,1,0,1,0,0
-2.724,1,0,1,0,0
-2.714,1,0,1,0,0
-2.704,1,0,1,0,0
-2.693,1,0,1,0,0
-2.683,1,0,1,0,0
-2.673,1,0,1,0,0
-2.663,1,0,1,0,0
-2.654,1,0,1,0,0
-2.644,1,0,1,0,0
-2.634,1,0,1,0,0
-2.624,1,0,1,0,0
-2.614,1,0,1,0,0
-2.604,1,0,1,0,0
-2.593,1,0,1,0,0
-2.583,1,0,1,0,0
-2.573,1,0,1,0,0
-2.563,1,0,1,0,0
-2.554,1,0,1,0,0
-2.544,1,0,1,0,0
-2.534,1,0,1,0,0
-2.524,1,0,1,0,0
-2.514,1,0,1,0,0
-2.503,1,0,1,0,0
-2.494,1,0,1,0,0
-2.485,1,0,1,0,0
-2.473,1,0,1,0,0
-2.462,1,0,1,0,0
-2.454,1,0,1,0,0
-2.444,1,0,1,0,0
-2.434,1,0,1,0,0
-2.424,1,0,1,0,0
-2.413,1,0,1,0,0
-2.404,1,0,1,0,0
-2.395,1,0,1,0,0
-2.384,1,0,1,0,0
-2.374,1,0,1,0,0
-2.361,1,0,1,0,0
-2.354,1,0,1,0,0
-2.344,1,0,1,0,0
-2.334,1,0,1,0,0
-2.324,1,0,1,0,0
-2.315,1,0,1,0,0
-2.304,1,0,1,0,0
-2.294,1,0,1,0,0
-2.284,1,0,1,0,0
-2.274,1,0,1,0,0
-2.263,1,0,1,0,0
-2.253,1,0,1,0,0
-2.243,1,0,1,0,0
-2.234,1,0,1,0,0
-2.225,1,0,1,0,0
-2.214,1,0,1,0,0
-2.204,1,0,1,0,0
-2.194,1,0,1,0,0
-2.184,1,0,1,0,0
-2.174,1,0,1,0,0
-2.164,1,0,1,0,0
-2.153,1,0,1,0,0
-2.143,1,0,1,0,0
-2.135,1,0,1,0,0
-2.124,1,0,1,0,0
-2.114,1,0,1,0,0
-2.104,1,0,1,0,0
-2.094,1,0,1,0,0
-2.083,1,0,1,0,0
-2.074,1,0,1,0,0
-2.063,1,0,1,0,0
-2.054,1,0,1,0,0
-2.043,1,0,1,0,0
-2.034,1,0,1,0,0
-2.023,1,0,1,0,0
-2.014,1,0,1,0,0
-2.003,1,0,1,0,0
-1.994,1,0,1,0,0
-1.983,1,0,1,0,0
-1.975,1,0,1,0,0
-1.963,1,0,1,0,0
-1.954,1,0,1,0,0
-1.944,1,0,1,0,0
-1.934,1,0,1,0,0
-1.924,1,0,1,0,0
-1.914,1,0,1,0,0
-1.905,1,0,1,0,0
-1.895,1,0,1,0,0
-1.885,1,0,1,0,0
-1.874,1,0,1,0,0
-1.864,1,0,1,0,0
-1.854,1,0,1,0,0
-1.844,1,0,1,0,0
-1.834,1,0,1,0,0
-1.824,1,0,1,0,0
-1.813,1,0,1,0,0
-1.801,1,0,1,0,0
-1.788,1,0,1,0,0
-1.780,1,0,1,0,0
-1.774,1,0,1,0,0
-1.763,1,0,1,0,0
-1.751,1,0,1,0,0
-1.744,1,0,1,0,0
-1.734,1,0,1,0,0
-1.723,1,0,1,0,0
-1.712,1,0,1,0,0
-1.703,1,0,1,0,0
-1.694,1,0,1,0,0
-1.684,1,0,1,0,0
-1.674,1,0,1,0,0
-1.663,1,0,1,0,0
-1.654,1,0,1,0,0
-1.643,1,0,1,0,0
-1.635,1,0,1,0,0
-1.625,1,0,1,0,0
-1.614,1,0,1,0,0
-1.604,1,0,1,0,0
-1.594,1,0,1,0,0
-1.584,1,0,1,0,0
-1.574,1,0,1,0,0
-1.564,1,0,1,0,0
-1.555,1,0,1,0,0
-1.545,1,0,1,0,0
-1.535,1,0,1,0,0
-1.524,1,0,1,0,0
-1.514,1,0,1,0,0
-1.504,1,0,1,0,0
-1.494,1,0,1,0,0
-1.483,1,0,1,0,0
-1.474,1,0,1,0,0
-1.464,1,0,1,0,0
-1.455,1,0,1,0,0
-1.445,1,0,1,0,0
-1.434,1,0,1,0,0
-1.424,1,0,1,0,0
-1.414,1,0,1,0,0
-1.403,1,0,1,0,0
-1.393,1,0,1,0,0
-1.385,1,0,1,0,0
-1.374,1,0,1,0,0
-1.360,1,0,1,0,0
-1.350,1,0,1,0,0
-1.338,1,0,1,0,0
-1.330,1,0,1,0,0
-1.324,1,0,1,0,0
-1.315,1,0,1,0,0
-1.303,1,0,1,0,0
-1.294,1,0,1,0,0
-1.283,1,0,1,0,0
-1.274,1,0,1,0,0
-1.263,1,0,1,0,0
-1.254,1,0,1,0,0
-1.242,1,0,1,0,0
-1.234,1,0,1,0,0
-1.223,1,0,1,0,0
-1.214,1,0,1,0,0
-1.205,1,0,1,0,0
-1.193,1,0,1,0,0
-1.184,1,0,1,0,0
-1.174,1,0,1,0,0
-1.164,1,0,1,0,0
-1.154,1,0,1,0,0
-1.144,1,0,1,0,0
